Symbol,Price,Price Chg %,OI,OI Chg %,PCR,ATM Straddle %,IV Chg,IV Chg %,Fut OI,Fut OI Chg,Fut OI Chg %,Fut Buildup,Volume,Volume Chg %,Report_Type,Source_File,NTIS Intraday Score,Trade Bias,Reason,Pattern,Pattern_DNA,Pattern_ID,Intraday Probability %,Confidence,Final Bias,Validation Signal,Risk Level,Entry Price,Stop Loss,Target,Replay Eligible,Filter Reason,High,Low,Close,Outcome,Outcome Reason,Exit Price,Points,Return %
AUROPHARMA,1583.1,-0.35,10688700.0,0.36,,,,,,,,,134750.0,-93.1,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.35|OI:0.36|VOL:-93.1|FUT:nan,PDNA_51A591AE,20,LOW,SELL,VALID SELL,HIGH,1583.1,1614.762,1519.7759999999998,True,Eligible,1633.4,1573.0,1624.9,STOP LOSS HIT,Stop loss breached during replay range,1614.762,-31.662000000000035,-2.0000000000000027
ASTRAL,1437.1,-0.08,7089850.0,0.11,,,,,,,,,39950.0,-91.88,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.08|OI:0.11|VOL:-91.88|FUT:nan,PDNA_E29837BF,20,LOW,SELL,VALID SELL,HIGH,1437.1,1465.842,1379.6159999999998,True,Eligible,1443.4,1416.0,1427.0,EOD EXIT,Neither target nor stop reached; exited at close,1427.0,10.099999999999909,0.7028042585762933
UNITDSPR,1535.0,-0.04,7652800.0,0.05,,,,,,,,,43600.0,-96.25,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.04|OI:0.05|VOL:-96.25|FUT:nan,PDNA_B178A435,20,LOW,SELL,VALID SELL,HIGH,1535.0,1565.7,1473.6,True,Eligible,1545.6,1526.9,1538.1,EOD EXIT,Neither target nor stop reached; exited at close,1538.1,-3.099999999999909,-0.20195439739413087
COALINDIA,415.15,-0.24,74853450.0,0.07,,,,,,,,,384750.0,-93.73,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.24|OI:0.07|VOL:-93.73|FUT:nan,PDNA_C56CA32F,20,LOW,SELL,VALID SELL,HIGH,415.15,423.453,398.544,True,Eligible,418.9,412.4,415.05,EOD EXIT,Neither target nor stop reached; exited at close,415.05,0.0999999999999659,0.02408767915210548
KALYANKJIL,584.4,-1.51,23052600.0,-0.13,,,,,,,,,4822200.0,-62.14,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx,0,SELL,Negative Price Momentum,Long Unwinding,PAT:Long Unwinding|SCR:|P:-1.51|OI:-0.13|VOL:-62.14|FUT:nan,PDNA_21473CD0,15,LOW,SELL,VALID SELL,HIGH,584.4,596.088,561.024,True,Eligible,596.0,564.0,572.05,EOD EXIT,Neither target nor stop reached; exited at close,572.05,12.350000000000023,2.1132785763175947
KPITTECH,621.1,-0.14,12606150.0,-0.07,,,,,,,,,173600.0,-92.96,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx,0,SELL,,Long Unwinding,PAT:Long Unwinding|SCR:|P:-0.14|OI:-0.07|VOL:-92.96|FUT:nan,PDNA_11CDAC2A,15,LOW,SELL,VALID SELL,HIGH,621.1,633.522,596.256,True,Eligible,627.7,618.7,622.45,EOD EXIT,Neither target nor stop reached; exited at close,622.45,-1.3500000000000227,-0.2173563033328003
APLAPOLLO,1917.7,-0.66,5577950.0,-0.06,,,,,,,,,50400.0,-92.05,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx,0,SELL,,Long Unwinding,PAT:Long Unwinding|SCR:|P:-0.66|OI:-0.06|VOL:-92.05|FUT:nan,PDNA_6B741328,15,LOW,SELL,VALID SELL,HIGH,1917.7,1956.054,1840.992,True,Eligible,1970.7,1912.6,1955.0,STOP LOSS HIT,Stop loss breached during replay range,1956.054,-38.35400000000004,-2.000000000000002
GODFRYPHLP,2312.4,-0.83,1838375.0,-0.62,,,,,,,,,53075.0,-96.49,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx,0,SELL,,Long Unwinding,PAT:Long Unwinding|SCR:|P:-0.83|OI:-0.62|VOL:-96.49|FUT:nan,PDNA_6F5F0EC0,15,LOW,SELL,VALID SELL,HIGH,2312.4,2358.648,2219.904,True,Eligible,2344.0,2264.5,2284.7,EOD EXIT,Neither target nor stop reached; exited at close,2284.7,27.700000000000273,1.1978896384708646
PREMIERENE,1039.0,-0.56,7285200.0,-0.05,,,,,,,,,41600.0,-96.28,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx,0,SELL,,Long Unwinding,PAT:Long Unwinding|SCR:|P:-0.56|OI:-0.05|VOL:-96.28|FUT:nan,PDNA_76050588,15,LOW,SELL,VALID SELL,HIGH,1039.0,1059.78,997.44,True,Eligible,1054.7,1033.5,1038.0,EOD EXIT,Neither target nor stop reached; exited at close,1038.0,1.0,0.0962463907603465
HINDPETRO,398.45,1.27,44626950.0,0.02,,,,,,,,,1956150.0,-7.29,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:1.27|OI:0.02|VOL:-7.29|FUT:nan,PDNA_FA90DE69,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,398.45,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
