Symbol,Price,Price Chg %,OI,OI Chg %,PCR,ATM Straddle %,IV Chg,IV Chg %,Fut OI,Fut OI Chg,Fut OI Chg %,Fut Buildup,Volume,Volume Chg %,Report_Type,Source_File,NTIS Intraday Score,Trade Bias,Reason
ABB,7622.0,-0.49,2117500.0,0.0,,,,,,,,,13500.0,-93.91,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
APOLLOHOSP,8969.5,0.04,1982000.0,0.04,,,,,,,,,15750.0,-93.93,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
IREDA,117.84,0.05,79988425.0,0.16,,,,,,,,,475125.0,-94.02,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
YESBANK,22.78,-0.22,1153716700.0,0.06,,,,,,,,,3327700.0,-94.09,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
TIINDIA,2774.4,0.21,2295200.0,0.03,,,,,,,,,9800.0,-94.11,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
JSWENERGY,564.5,-0.34,24338000.0,0.02,,,,,,,,,50525.0,-94.16,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
MARICO,862.15,-0.25,18114000.0,0.17,,,,,,,,,128400.0,-94.16,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
BHARTIARTL,1960.9,0.15,52978650.0,0.0,,,,,,,,,147250.0,-94.18,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
IDFCFIRSTB,84.87,0.14,353748500.0,0.12,,,,,,,,,1465450.0,-94.2,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
RELIANCE,1327.0,-0.32,109077000.0,-0.02,,,,,,,,,1774000.0,-94.23,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
MANAPPURAM,361.8,-1.0,65547000.0,0.01,,,,,,,,,654000.0,-94.27,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
ADANIENT,3039.9,-0.26,15639726.0,0.25,,,,,,,,,70761.0,-92.83,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
SHREECEM,26165.0,-1.17,377200.0,0.03,,,,,,,,,2250.0,-92.88,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,Negative Price Momentum
TATASTEEL,190.0,-0.28,179492500.0,0.04,,,,,,,,,979000.0,-94.32,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
BOSCHLTD,42365.0,0.06,211125.0,0.01,,,,,,,,,2475.0,-94.3,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
PHOENIXLTD,1917.0,-0.35,3650850.0,-0.02,,,,,,,,,14350.0,-94.34,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
ITC,286.15,-0.09,155965875.0,0.01,,,,,,,,,250125.0,-94.37,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
MAXHEALTH,1077.0,-0.08,10187100.0,0.22,,,,,,,,,89250.0,-94.42,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
CANBK,131.6,-0.3,380713500.0,-0.01,,,,,,,,,2200500.0,-94.48,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
DIVISLAB,8336.5,0.36,3389700.0,-0.02,,,,,,,,,28600.0,-94.38,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
IEX,128.38,-0.39,73371450.0,0.05,,,,,,,,,182700.0,-94.4,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
ICICIPRULI,505.85,-0.36,17625875.0,0.33,,,,,,,,,135975.0,-94.7,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
ADANIPOWER,209.8,-0.15,158436500.0,0.1,,,,,,,,,802300.0,-94.72,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
SWIGGY,284.7,-0.44,71145800.0,1.96,,,,,,,,,2255700.0,-94.72,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
NHPC,76.91,-0.58,125412750.0,0.41,,,,,,,,,896550.0,-94.75,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
LODHA,1219.7,-0.16,11482500.0,0.13,,,,,,,,,83125.0,-94.83,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
PETRONET,280.35,0.47,31954200.0,-0.01,,,,,,,,,55100.0,-94.85,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
UNIONBANK,181.3,-0.23,115541175.0,0.37,,,,,,,,,1300950.0,-94.5,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
SOLARINDS,18550.0,-0.71,768250.0,0.12,,,,,,,,,5350.0,-94.6,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
CUMMINSIND,5404.0,-0.52,4470600.0,0.59,,,,,,,,,149600.0,-94.95,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
BAJAJ-AUTO,11657.0,0.05,1841925.0,-0.03,,,,,,,,,10275.0,-94.87,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
FEDERALBNK,351.8,-0.28,83985000.0,0.07,,,,,,,,,412500.0,-95.16,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
GRASIM,3196.5,-0.61,11998750.0,0.02,,,,,,,,,24750.0,-95.26,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
DLF,643.0,-0.62,48164050.0,0.26,,,,,,,,,282150.0,-95.27,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
ETERNAL,315.3,-0.68,155590425.0,-0.08,,,,,,,,,1355575.0,-95.3,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
CGPOWER,878.35,0.07,19813500.0,-0.04,,,,,,,,,61200.0,-95.36,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
DMART,3947.9,-0.28,5222700.0,0.01,,,,,,,,,13500.0,-95.37,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
LT,4064.7,-0.17,11036900.0,0.09,,,,,,,,,42000.0,-95.43,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
TORNTPHARM,5004.5,0.06,3717125.0,0.12,,,,,,,,,12625.0,-95.46,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
KEI,5565.9,-0.74,1664075.0,-0.08,,,,,,,,,13650.0,-95.49,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
BANKBARODA,249.97,-0.37,128223225.0,0.07,,,,,,,,,672750.0,-95.55,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
COCHINSHIP,1491.0,-0.74,5278400.0,0.44,,,,,,,,,128000.0,-95.55,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
BDL,1301.1,-0.51,6737950.0,0.46,,,,,,,,,114750.0,-95.59,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
MAZDOCK,2524.4,-0.73,5008050.0,0.07,,,,,,,,,122850.0,-95.67,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
NMDC,85.25,-1.02,348192000.0,0.03,,,,,,,,,1255500.0,-95.71,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,Negative Price Momentum
HYUNDAI,2199.6,-0.25,3704525.0,0.1,,,,,,,,,26675.0,-95.88,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
GODFRYPHLP,2265.3,-0.33,1778700.0,0.09,,,,,,,,,8525.0,-95.89,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
HINDUNILVR,2091.0,-0.18,14717100.0,0.04,,,,,,,,,39900.0,-96.0,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
HAL,4942.1,-0.29,5618700.0,-0.23,,,,,,,,,124500.0,-96.01,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
AUROPHARMA,1594.8,0.15,10766250.0,0.26,,,,,,,,,74800.0,-96.05,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
ICICIBANK,1456.5,-0.31,98986300.0,0.04,,,,,,,,,357700.0,-96.21,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
PAYTM,1448.3,-0.37,20083225.0,0.07,,,,,,,,,232725.0,-96.23,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
TVSMOTOR,4403.8,0.11,8240925.0,0.01,,,,,,,,,32375.0,-96.23,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
AUBANK,1083.5,-0.44,21743000.0,-0.02,,,,,,,,,225000.0,-96.36,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
RBLBANK,387.5,-0.64,42119550.0,0.13,,,,,,,,,174625.0,-96.39,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
GVT&D,4367.8,-0.87,2546875.0,0.84,,,,,,,,,60375.0,-96.42,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
KOTAKBANK,394.0,-0.42,169118000.0,-0.03,,,,,,,,,350000.0,-96.43,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
VEDL,274.25,-0.87,58807550.0,0.25,,,,,,,,,380650.0,-96.46,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
SRF,2640.1,0.03,4672400.0,0.09,,,,,,,,,15400.0,-96.5,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
HINDZINC,592.5,-0.26,29498000.0,0.34,,,,,,,,,324625.0,-96.8,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
APLAPOLLO,1968.0,0.17,5642700.0,0.24,,,,,,,,,45500.0,-96.86,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
INDUSTOWER,385.0,-0.47,87220200.0,0.1,,,,,,,,,195500.0,-96.93,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
INDUSINDBK,1011.0,-0.43,33163200.0,0.01,,,,,,,,,64400.0,-97.03,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
SUPREMEIND,3468.1,-0.17,2288475.0,0.04,,,,,,,,,5950.0,-97.09,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
VMM,109.6,-0.31,47166250.0,0.0,,,,,,,,,67900.0,-97.24,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
ICICIGI,1648.5,-0.33,5301400.0,0.18,,,,,,,,,32825.0,-97.26,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
JUBLFOOD,473.45,0.69,18780000.0,0.19,,,,,,,,,150000.0,-97.39,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
VBL,447.45,0.27,54350700.0,0.06,,,,,,,,,136425.0,-97.4,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
JSWSTEEL,1308.7,-0.37,39975525.0,0.0,,,,,,,,,68850.0,-97.52,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
HAVELLS,1290.7,-0.07,8547500.0,-0.02,,,,,,,,,20500.0,-97.62,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
POWERGRID,270.15,0.2,54015100.0,0.22,,,,,,,,,503500.0,-97.67,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
PIDILITIND,1673.7,-0.02,6767000.0,0.1,,,,,,,,,41500.0,-97.77,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
POLICYBZR,1590.0,-0.8,9191350.0,0.12,,,,,,,,,51450.0,-98.44,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
BANDHANBNK,173.06,-1.14,135709200.0,-0.11,,,,,,,,,190800.0,-98.62,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,Negative Price Momentum
SAIL,176.53,-0.64,179977100.0,0.01,,,,,,,,,272600.0,-99.04,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
BANKEX,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
FOCIT,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
