Symbol,Price,Price Chg %,Price Chg %,Price Chg %,Price Chg %,Price Chg %,Price Chg %,Price Chg %,Price Chg %,Price Chg %,Price Chg %,Price Chg %,OI,OI Chg %,OI Chg %,OI Chg %,OI Chg %,OI Chg %,PCR,ATM Straddle %,IV Chg,IV Chg %,Fut OI,Fut OI Chg,Fut OI Chg %,Fut Buildup,Volume,Volume Chg %,Volume Chg %,Report_Type,Source_File
DLF,643,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,48164050,0.26,0.26,0.26,0.26,0.26,,,,,,,,,282150,-95.27,-95.27,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx
ETERNAL,315.3,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,155590425,-0.08,-0.08,-0.08,-0.08,-0.08,,,,,,,,,1355575,-95.3,-95.3,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx
CGPOWER,878.35,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,19813500,-0.04,-0.04,-0.04,-0.04,-0.04,,,,,,,,,61200,-95.36,-95.36,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx
DMART,"3,947.9",-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,5222700,0.01,0.01,0.01,0.01,0.01,,,,,,,,,13500,-95.37,-95.37,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx
LT,"4,064.7",-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,11036900,0.09,0.09,0.09,0.09,0.09,,,,,,,,,42000,-95.43,-95.43,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx
TORNTPHARM,"5,004.5",0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,3717125,0.12,0.12,0.12,0.12,0.12,,,,,,,,,12625,-95.46,-95.46,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx
KEI,"5,565.9",-0.74,-0.74,-0.74,-0.74,-0.74,-0.74,-0.74,-0.74,-0.74,-0.74,-0.74,1664075,-0.08,-0.08,-0.08,-0.08,-0.08,,,,,,,,,13650,-95.49,-95.49,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx
BANKBARODA,249.97,-0.37,-0.37,-0.37,-0.37,-0.37,-0.37,-0.37,-0.37,-0.37,-0.37,-0.37,128223225,0.07,0.07,0.07,0.07,0.07,,,,,,,,,672750,-95.55,-95.55,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx
COCHINSHIP,1491,-0.74,-0.74,-0.74,-0.74,-0.74,-0.74,-0.74,-0.74,-0.74,-0.74,-0.74,5278400,0.44,0.44,0.44,0.44,0.44,,,,,,,,,128000,-95.55,-95.55,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx
BDL,"1,301.1",-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,6737950,0.46,0.46,0.46,0.46,0.46,,,,,,,,,114750,-95.59,-95.59,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx
MAZDOCK,"2,524.4",-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,5008050,0.07,0.07,0.07,0.07,0.07,,,,,,,,,122850,-95.67,-95.67,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx
NMDC,85.25,-1.02,-1.02,-1.02,-1.02,-1.02,-1.02,-1.02,-1.02,-1.02,-1.02,-1.02,348192000,0.03,0.03,0.03,0.03,0.03,,,,,,,,,1255500,-95.71,-95.71,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx
HYUNDAI,"2,199.6",-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,3704525,0.1,0.1,0.1,0.1,0.1,,,,,,,,,26675,-95.88,-95.88,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx
GODFRYPHLP,"2,265.3",-0.33,-0.33,-0.33,-0.33,-0.33,-0.33,-0.33,-0.33,-0.33,-0.33,-0.33,1778700,0.09,0.09,0.09,0.09,0.09,,,,,,,,,8525,-95.89,-95.89,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx
HINDUNILVR,2091,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,14717100,0.04,0.04,0.04,0.04,0.04,,,,,,,,,39900,-96.0,-96.0,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx
HAL,"4,942.1",-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,5618700,-0.23,-0.23,-0.23,-0.23,-0.23,,,,,,,,,124500,-96.01,-96.01,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx
AUROPHARMA,"1,594.8",0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,10766250,0.26,0.26,0.26,0.26,0.26,,,,,,,,,74800,-96.05,-96.05,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx
ICICIBANK,"1,456.5",-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,98986300,0.04,0.04,0.04,0.04,0.04,,,,,,,,,357700,-96.21,-96.21,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx
PAYTM,"1,448.3",-0.37,-0.37,-0.37,-0.37,-0.37,-0.37,-0.37,-0.37,-0.37,-0.37,-0.37,20083225,0.07,0.07,0.07,0.07,0.07,,,,,,,,,232725,-96.23,-96.23,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx
TVSMOTOR,"4,403.8",0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,8240925,0.01,0.01,0.01,0.01,0.01,,,,,,,,,32375,-96.23,-96.23,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx
AUBANK,"1,083.5",-0.44,-0.44,-0.44,-0.44,-0.44,-0.44,-0.44,-0.44,-0.44,-0.44,-0.44,21743000,-0.02,-0.02,-0.02,-0.02,-0.02,,,,,,,,,225000,-96.36,-96.36,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx
RBLBANK,387.5,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,42119550,0.13,0.13,0.13,0.13,0.13,,,,,,,,,174625,-96.39,-96.39,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx
GVT&D,"4,367.8",-0.87,-0.87,-0.87,-0.87,-0.87,-0.87,-0.87,-0.87,-0.87,-0.87,-0.87,2546875,0.84,0.84,0.84,0.84,0.84,,,,,,,,,60375,-96.42,-96.42,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx
KOTAKBANK,394,-0.42,-0.42,-0.42,-0.42,-0.42,-0.42,-0.42,-0.42,-0.42,-0.42,-0.42,169118000,-0.03,-0.03,-0.03,-0.03,-0.03,,,,,,,,,350000,-96.43,-96.43,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx
VEDL,274.25,-0.87,-0.87,-0.87,-0.87,-0.87,-0.87,-0.87,-0.87,-0.87,-0.87,-0.87,58807550,0.25,0.25,0.25,0.25,0.25,,,,,,,,,380650,-96.46,-96.46,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx
SRF,"2,640.1",0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,4672400,0.09,0.09,0.09,0.09,0.09,,,,,,,,,15400,-96.5,-96.5,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx
HINDZINC,592.5,-0.26,-0.26,-0.26,-0.26,-0.26,-0.26,-0.26,-0.26,-0.26,-0.26,-0.26,29498000,0.34,0.34,0.34,0.34,0.34,,,,,,,,,324625,-96.8,-96.8,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx
APLAPOLLO,1968,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,5642700,0.24,0.24,0.24,0.24,0.24,,,,,,,,,45500,-96.86,-96.86,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx
INDUSTOWER,385,-0.47,-0.47,-0.47,-0.47,-0.47,-0.47,-0.47,-0.47,-0.47,-0.47,-0.47,87220200,0.1,0.1,0.1,0.1,0.1,,,,,,,,,195500,-96.93,-96.93,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx
INDUSINDBK,1011,-0.43,-0.43,-0.43,-0.43,-0.43,-0.43,-0.43,-0.43,-0.43,-0.43,-0.43,33163200,0.01,0.01,0.01,0.01,0.01,,,,,,,,,64400,-97.03,-97.03,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx
SUPREMEIND,"3,468.1",-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,2288475,0.04,0.04,0.04,0.04,0.04,,,,,,,,,5950,-97.09,-97.09,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx
VMM,109.6,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,47166250,0,0,0,0,0,,,,,,,,,67900,-97.24,-97.24,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx
ICICIGI,"1,648.5",-0.33,-0.33,-0.33,-0.33,-0.33,-0.33,-0.33,-0.33,-0.33,-0.33,-0.33,5301400,0.18,0.18,0.18,0.18,0.18,,,,,,,,,32825,-97.26,-97.26,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx
JUBLFOOD,473.45,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,18780000,0.19,0.19,0.19,0.19,0.19,,,,,,,,,150000,-97.39,-97.39,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx
VBL,447.45,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,54350700,0.06,0.06,0.06,0.06,0.06,,,,,,,,,136425,-97.4,-97.4,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx
JSWSTEEL,"1,308.7",-0.37,-0.37,-0.37,-0.37,-0.37,-0.37,-0.37,-0.37,-0.37,-0.37,-0.37,39975525,0,0,0,0,0,,,,,,,,,68850,-97.52,-97.52,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx
HAVELLS,"1,290.7",-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,8547500,-0.02,-0.02,-0.02,-0.02,-0.02,,,,,,,,,20500,-97.62,-97.62,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx
POWERGRID,270.15,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,54015100,0.22,0.22,0.22,0.22,0.22,,,,,,,,,503500,-97.67,-97.67,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx
PIDILITIND,"1,673.7",-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,6767000,0.1,0.1,0.1,0.1,0.1,,,,,,,,,41500,-97.77,-97.77,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx
POLICYBZR,1590,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,9191350,0.12,0.12,0.12,0.12,0.12,,,,,,,,,51450,-98.44,-98.44,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx
BANDHANBNK,173.06,-1.14,-1.14,-1.14,-1.14,-1.14,-1.14,-1.14,-1.14,-1.14,-1.14,-1.14,135709200,-0.11,-0.11,-0.11,-0.11,-0.11,,,,,,,,,190800,-98.62,-98.62,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx
SAIL,176.53,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,179977100,0.01,0.01,0.01,0.01,0.01,,,,,,,,,272600,-99.04,-99.04,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx
BANKEX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,-,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx
FOCIT,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,-,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx
