Symbol,Price,Price Chg %,OI,OI Chg %,PCR,ATM Straddle %,IV Chg,IV Chg %,Fut OI,Fut OI Chg,Fut OI Chg %,Fut Buildup,Volume,Volume Chg %,Report_Type,Source_File,NTIS Intraday Score,Trade Bias,Reason,Pattern,Pattern_DNA,Pattern_ID
MAXHEALTH,1133.0,0.32,9543450.0,0.0,,,,,,,,,17325.0,-97.86,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Neutral,PAT:Neutral|SCR:|P:0.32|OI:0.0|VOL:-97.86|FUT:nan,PDNA_6FE29DD7
LICI,418.95,0.31,18881800.0,0.0,,,,,,,,,40600.0,-97.81,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Neutral,PAT:Neutral|SCR:|P:0.31|OI:0.0|VOL:-97.81|FUT:nan,PDNA_16443BD7
CONCOR,525.1,0.01,21706250.0,-0.01,,,,,,,,,27500.0,-97.77,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Short Covering,PAT:Short Covering|SCR:|P:0.01|OI:-0.01|VOL:-97.77|FUT:nan,PDNA_3C708CAC
PHOENIXLTD,1893.4,-0.17,3530100.0,0.05,,,,,,,,,2450.0,-99.29,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.17|OI:0.05|VOL:-99.29|FUT:nan,PDNA_6FC2F24C
PAGEIND,41045.0,0.17,239980.0,0.02,,,,,,,,,140.0,-99.83,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.17|OI:0.02|VOL:-99.83|FUT:nan,PDNA_D732CE81
COCHINSHIP,1411.7,0.33,5708000.0,0.02,,,,,,,,,1600.0,-99.8,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.33|OI:0.02|VOL:-99.8|FUT:nan,PDNA_E2267FA0
DALBHARAT,1811.5,0.66,3796650.0,-0.01,,,,,,,,,1625.0,-99.38,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Short Covering,PAT:Short Covering|SCR:|P:0.66|OI:-0.01|VOL:-99.38|FUT:nan,PDNA_4F1177B1
RADICO,4370.0,-0.34,756150.0,0.12,,,,,,,,,2700.0,-99.11,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.34|OI:0.12|VOL:-99.11|FUT:nan,PDNA_BE01D095
NBCC,94.11,0.43,99879000.0,0.04,,,,,,,,,65000.0,-99.01,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.43|OI:0.04|VOL:-99.01|FUT:nan,PDNA_176032C1
SUPREMEIND,3467.4,-0.23,2274300.0,0.02,,,,,,,,,3325.0,-98.79,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.23|OI:0.02|VOL:-98.79|FUT:nan,PDNA_14FB6485
ASTRAL,1439.5,-0.1,7182075.0,0.07,,,,,,,,,11050.0,-98.77,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.1|OI:0.07|VOL:-98.77|FUT:nan,PDNA_4F9C3524
CAMS,791.0,-0.53,6709725.0,0.0,,,,,,,,,12375.0,-98.75,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Neutral,PAT:Neutral|SCR:|P:-0.53|OI:0.0|VOL:-98.75|FUT:nan,PDNA_BD33B9B4
