Symbol,Price,Price Chg %,OI,OI Chg %,PCR,ATM Straddle %,IV Chg,IV Chg %,Fut OI,Fut OI Chg,Fut OI Chg %,Fut Buildup,Volume,Volume Chg %,Report_Type,Source_File
TATAELXSI,3605.0,-1.96,2530375.0,0.19,,,,,,,,,35000.0,-90.84,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
BEL,389.2,0.58,101098050.0,0.02,,,,,,,,,692550.0,-90.83,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
BANKINDIA,138.31,0.52,98774000.0,-0.03,,,,,,,,,514800.0,-90.82,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
BAJAJ-AUTO,11512.5,0.15,1942500.0,0.12,,,,,,,,,23475.0,-90.67,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
VEDL,266.95,-0.35,49590300.0,0.19,,,,,,,,,732550.0,-90.5,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
LAURUSLABS,1798.4,0.77,16495950.0,0.24,,,,,,,,,195500.0,-90.32,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
ICICIBANK,1436.3,0.55,105735000.0,0.15,,,,,,,,,715400.0,-90.28,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
GRASIM,3131.5,0.61,11942250.0,-0.08,,,,,,,,,30500.0,-90.03,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
PNB,112.46,0.42,290816000.0,0.03,,,,,,,,,1584000.0,-89.85,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
MARUTI,14167.0,0.69,2122200.0,1.01,,,,,,,,,63350.0,-89.8,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
BANKNIFTY,57520.0,0.39,2107410.0,-0.95,,,,,,,,,59700.0,-89.62,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
TMPV,337.0,0.46,77502400.0,0.18,,,,,,,,,628800.0,-89.57,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
CHOLAFIN,1813.8,1.96,12653125.0,-0.05,,,,,,,,,153125.0,-89.53,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
ASHOKLEY,161.5,1.43,148150000.0,0.27,,,,,,,,,2470000.0,-89.02,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
POLYCAB,9060.0,1.27,2339750.0,-0.54,,,,,,,,,44750.0,-89.02,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
AXISBANK,1244.1,0.75,79461250.0,-0.01,,,,,,,,,471875.0,-88.55,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
KEI,4929.5,2.38,1998150.0,0.15,,,,,,,,,33775.0,-88.42,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
LTM,4325.9,-2.95,2768550.0,0.39,,,,,,,,,55950.0,-88.4,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
SBIN,1034.7,0.57,80345250.0,0.03,,,,,,,,,656250.0,-88.32,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
JINDALSTEL,1111.3,1.21,12761875.0,-0.02,,,,,,,,,136250.0,-88.04,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
OFSS,11005.0,-1.64,1310900.0,0.35,,,,,,,,,25500.0,-87.48,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
MAZDOCK,2332.0,0.73,5184900.0,1.53,,,,,,,,,173250.0,-87.14,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
LTF,310.0,1.34,49668750.0,0.04,,,,,,,,,549000.0,-86.51,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
GODFRYPHLP,2170.1,2.79,1808950.0,-0.38,,,,,,,,,58850.0,-86.49,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
TECHM,1625.2,-2.1,18223800.0,0.03,,,,,,,,,477000.0,-86.33,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
NAUKRI,1216.35,-2.53,14454000.0,0.23,,,,,,,,,143550.0,-86.23,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
HINDALCO,984.95,1.13,51991100.0,0.42,,,,,,,,,972300.0,-85.95,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
INFY,1117.0,-3.42,89247600.0,0.75,,,,,,,,,2301200.0,-85.79,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
FINNIFTY,26534.2,0.73,29280.0,0.41,,,,,,,,,1080.0,-84.75,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
IEX,133.46,0.94,71083350.0,0.05,,,,,,,,,691650.0,-84.56,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
SHRIRAMFIN,1045.7,1.54,27115275.0,0.21,,,,,,,,,425700.0,-84.55,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
NYKAA,337.2,0.81,43996875.0,0.49,,,,,,,,,575000.0,-83.76,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
DIVISLAB,8085.0,2.88,3552800.0,0.9,,,,,,,,,103100.0,-83.5,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
MPHASIS,2265.7,-3.51,4012250.0,1.5,,,,,,,,,179300.0,-83.47,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
TCS,2355.2,-3.5,32424750.0,1.08,,,,,,,,,963450.0,-82.69,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
GVT&D,4364.2,3.52,3147625.0,1.09,,,,,,,,,186125.0,-82.01,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
COFORGE,1714.8,-1.69,14072825.0,1.18,,,,,,,,,594700.0,-81.13,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
NATIONALUM,356.3,1.83,45271875.0,0.08,,,,,,,,,1473750.0,-81.01,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
TATAPOWER,380.35,0.65,63273650.0,0.18,,,,,,,,,569850.0,-80.57,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
HCLTECH,1310.9,-3.45,27480400.0,0.66,,,,,,,,,680800.0,-80.5,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
BHEL,412.0,1.69,80332875.0,-0.25,,,,,,,,,1165500.0,-80.12,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
SIEMENS,3689.6,1.53,3673775.0,0.14,,,,,,,,,60200.0,-79.23,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
BHARATFORG,2201.8,1.29,7539500.0,0.21,,,,,,,,,132000.0,-79.08,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
ETERNAL,310.65,-0.53,155355200.0,0.34,,,,,,,,,5211325.0,-78.61,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
CUMMINSIND,5541.0,2.35,3968800.0,0.08,,,,,,,,,126600.0,-73.17,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
LICHSGFIN,518.65,-2.57,25443000.0,2.7,,,,,,,,,1221000.0,-70.68,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
PERSISTENT,5289.2,-4.08,3687000.0,2.17,,,,,,,,,273375.0,-70.47,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
ABB,7420.0,1.34,2074250.0,1.54,,,,,,,,,123000.0,-70.23,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
TORNTPHARM,5003.9,2.17,3967000.0,0.01,,,,,,,,,223375.0,-68.96,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
SWIGGY,282.6,-3.95,65829575.0,3.27,,,,,,,,,11716500.0,-67.88,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
TATASTEEL,188.79,0.5,161144500.0,1.09,,,,,,,,,4694250.0,-63.53,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
NIFTYNXT50,73214.6,0.68,16575.0,2.31,,,,,,,,,800.0,-60.98,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
HYUNDAI,2148.2,6.85,4218225.0,4.16,,,,,,,,,764500.0,-59.88,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
BAJAJFINSV,1970.0,2.93,8786100.0,0.27,,,,,,,,,431100.0,-58.65,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
POWERINDIA,32425.0,3.17,561550.0,1.42,,,,,,,,,33525.0,-55.46,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
MANKIND,2492.4,-3.69,2961750.0,3.37,,,,,,,,,302000.0,-54.77,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
CGPOWER,869.6,3.84,19615450.0,1.73,,,,,,,,,2046800.0,-48.8,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
BAJFINANCE,1098.0,3.76,68487000.0,1.72,,,,,,,,,7505250.0,-48.68,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
ABCAPITAL,408.0,3.07,34220900.0,0.87,,,,,,,,,2089400.0,-40.83,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
BANKEX,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
