Symbol,Price,Price Chg %,OI,OI Chg %,PCR,ATM Straddle %,IV Chg,IV Chg %,Fut OI,Fut OI Chg,Fut OI Chg %,Fut Buildup,Volume,Volume Chg %,Report_Type,Source_File,NTIS Intraday Score,Trade Bias,Reason,Pattern,Pattern_DNA,Pattern_ID,Intraday Probability %,Confidence,Final Bias,Validation Signal,Risk Level,Entry Price,Stop Loss,Target,Replay Eligible,Filter Reason,High,Low,Close,Outcome,Outcome Reason,Exit Price,Points,Return %
OIL,453.15,-1.02,16349200.0,0.08,,,,,,,,,63000.0,-95.73,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,PAT:Short Buildup|SCR:|P:-1.02|OI:0.08|VOL:-95.73|FUT:nan,PDNA_F3FD2935,20,LOW,SELL,VALID SELL,HIGH,453.15,462.213,435.024,True,Eligible,461.1,452.0,460.05,EOD EXIT,Neither target nor stop reached; exited at close,460.05,-6.900000000000034,-1.5226746110559493
UNITDSPR,1530.9,-0.26,8005200.0,0.35,,,,,,,,,44800.0,-96.14,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.26|OI:0.35|VOL:-96.14|FUT:nan,PDNA_4F78EB48,20,LOW,SELL,VALID SELL,HIGH,1530.9,1561.518,1469.664,True,Eligible,1543.3,1516.5,1519.5,EOD EXIT,Neither target nor stop reached; exited at close,1519.5,11.400000000000091,0.7446600039192691
PETRONET,279.4,-0.36,31811700.0,0.01,,,,,,,,,83600.0,-96.17,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.36|OI:0.01|VOL:-96.17|FUT:nan,PDNA_075717C7,20,LOW,SELL,VALID SELL,HIGH,279.4,284.988,268.224,True,Eligible,282.0,278.5,281.3,EOD EXIT,Neither target nor stop reached; exited at close,281.3,-1.900000000000034,-0.6800286327845506
MARICO,885.95,-0.24,14490000.0,0.09,,,,,,,,,96000.0,-96.55,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.24|OI:0.09|VOL:-96.55|FUT:nan,PDNA_B850074A,20,LOW,SELL,VALID SELL,HIGH,885.95,903.669,850.5120000000001,True,Eligible,891.4,873.05,875.25,EOD EXIT,Neither target nor stop reached; exited at close,875.25,10.700000000000045,1.2077431006264512
BRITANNIA,5424.5,-0.41,2034375.0,0.06,,,,,,,,,9250.0,-96.13,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.41|OI:0.06|VOL:-96.13|FUT:nan,PDNA_EA7BCE73,20,LOW,SELL,VALID SELL,HIGH,5424.5,5532.99,5207.52,True,Eligible,5456.0,5381.0,5426.0,EOD EXIT,Neither target nor stop reached; exited at close,5426.0,-1.5,-0.027652318186007926
TATACONSUM,1097.2,-0.29,15588100.0,0.07,,,,,,,,,49500.0,-94.56,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.29|OI:0.07|VOL:-94.56|FUT:nan,PDNA_F9EBB882,20,LOW,SELL,VALID SELL,HIGH,1097.2,1119.144,1053.312,True,Eligible,1099.6,1086.0,1088.7,EOD EXIT,Neither target nor stop reached; exited at close,1088.7,8.5,0.7746992344148742
LUPIN,2433.9,-0.04,5827175.0,0.18,,,,,,,,,31875.0,-95.25,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.04|OI:0.18|VOL:-95.25|FUT:nan,PDNA_CBD9DF3B,20,LOW,SELL,VALID SELL,HIGH,2433.9,2482.578,2336.544,True,Eligible,2451.6,2418.1,2428.8,EOD EXIT,Neither target nor stop reached; exited at close,2428.8,5.099999999999909,0.2095402440527511
WIPRO,181.54,-2.97,236550000.0,0.62,,,,,,,,,3948000.0,-92.57,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,PAT:Short Buildup|SCR:|P:-2.97|OI:0.62|VOL:-92.57|FUT:nan,PDNA_4A2EE76D,20,LOW,SELL,VALID SELL,HIGH,181.54,185.1708,174.27839999999998,True,Eligible,185.3,181.12,184.03,STOP LOSS HIT,Stop loss breached during replay range,185.1708,-3.630800000000022,-2.000000000000012
PIIND,2765.2,-0.22,2751350.0,0.11,,,,,,,,,14350.0,-92.93,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.22|OI:0.11|VOL:-92.93|FUT:nan,PDNA_7BD94822,20,LOW,SELL,VALID SELL,HIGH,2765.2,2820.504,2654.592,True,Eligible,2782.7,2742.2,2752.2,EOD EXIT,Neither target nor stop reached; exited at close,2752.2,13.0,0.4701287429480689
LODHA,1222.0,-0.43,13592500.0,0.01,,,,,,,,,156875.0,-93.1,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.43|OI:0.01|VOL:-93.1|FUT:nan,PDNA_FCC1CE42,20,LOW,SELL,VALID SELL,HIGH,1222.0,1246.44,1173.12,True,Eligible,1254.4,1207.0,1236.5,STOP LOSS HIT,Stop loss breached during replay range,1246.44,-24.440000000000055,-2.0000000000000044
