Symbol,ATM Straddle %,Open,High,Low,Close,Price Chg,Price Chg %,IV Chg,IV Chg %,OI Chg,OI Chg %,PCR Chg,PCR Chg %,Tot CE OI Chg,Tot CE OI Chg %,Tot PE OI Chg,Tot PE OI Chg %,Tot PE-CE OI Chg,Report_Type,Source_File,Exported data,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Price,Price Chg%,Fut OI,Fut OI Chg,Fut OI Chg %,PCR,Strike,Call OI,Call OI Chg,Put OI,Put OI Chg,Dist. From Strike %,Fut Buildup,Sector Name,Adv/ Dec/ Unchg,Price chg (%),Volume chg (%),OI chg (%),Rollover (%),Buildup,Tol CE OI Chg,Tol PE OI Chg,Tol PE-CE OI Chg,Tol PE-CE OI Chg %,Price chg,OI,OI chg,OI Chg (Value),Volume,Volume Chg (%)
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,MUTHOOTFIN,3006.5,-39.9,-1.31,5840725,45925,0.79,0.54,36.04,1.44,11.92 - 66.80,26.84 / 34.18 / 36.89,43.77,78.46,34.28,5.44,-2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,NAM-INDIA,1142.8,-3,-0.26,6695000,29375,0.44,0.69,33.39,3.09,23.39 - 77.66,47.96 / 42.82 / 41.02,18.43,11.38,-30.38,-22.02,-18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,NATIONALUM,336.45,-4.8,-1.41,37018125,1655625,4.68,0.78,36.08,-1.74,17.37 - 66.87,35.50 / 38.07 / 47.68,37.98,63.82,1.63,-5.23,-24.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,NAUKRI,1231,30.1,2.51,13795650,168850,1.24,0.45,36.82,8.33,15.66 - 47.35,27.84 / 61.05 / 53.73,66.11,86.59,32.26,-39.69,-31.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,NBCC,94.78,-0.64,-0.67,80717000,656500,0.82,0.54,36.79,1.04,21.65 - 80.34,27.47 / 34.47 / 35.54,25.92,52.44,33.93,6.73,3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,NESTLEIND,1473.1,17.4,1.2,10300500,9500,0.09,0.48,21.32,1.43,10.62 - 38.91,28.18 / 28.22 / 25.25,38.35,68.7,-24.34,-24.45,-15.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,NHPC,78.44,-0.23,-0.29,126385750,319700,0.25,0.74,27.09,-0.81,13.23 - 53.10,18.36 / 19.26 / 23.62,35.54,55.28,47.55,40.65,14.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,NIFTY,24084.1,-17.7,-0.07,10312965,115830,1.14,1.1,11.96,-0.75,5.90 - 34.26,12.35 / 14.56 / 13.88,21.26,60.57,-3.16,-17.86,-13.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,NIFTYNXT50,72430,-252.2,-0.35,11100,25,0.23,-,-,-,9.05 - 31.76,11.97 / 14.39 / 16.17,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,NMDC,83.31,-0.59,-0.7,302143500,897750,0.3,1.02,26.23,-1.47,13.00 - 48.01,15.59 / 15.50 / 19.70,38.9,41.06,68.25,69.23,33.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,NTPC,349.15,-2.5,-0.71,90846000,2733000,3.1,0.79,20.41,2.31,6.73 - 36.84,16.91 / 17.85 / 21.42,45.23,74.39,20.7,14.34,-4.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,NYKAA,330.3,1.2,0.36,43012500,159375,0.37,0.78,30.3,2.61,15.47 - 51.48,19.85 / 23.79 / 30.98,40.32,53.66,52.64,27.36,-2.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,OBEROIRLTY,1844,4.3,0.23,5141500,10850,0.21,0.49,27.93,-1.1,14.15 - 45.00,22.56 / 34.40 / 31.74,44.83,56.1,23.8,-18.81,-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,OFSS,11405,269,2.42,1169500,-3700,-0.32,0.74,37.94,1.88,13.10 - 74.39,51.48 / 44.56 / 45.77,40.61,78.46,-26.3,-14.86,-17.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,OIL,434.95,-4.05,-0.92,14880600,-5600,-0.04,0.83,28.77,8.69,14.18 - 47.82,41.74 / 31.58 / 29.23,42.06,44.31,-31.07,-8.9,-1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,ONGC,238.65,-1.06,-0.44,48012750,254250,0.53,0.61,24.15,-3.09,5.62 - 98.39,28.08 / 25.45 / 25.57,20.3,74.39,-14,-5.11,-5.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,PAGEIND,40055,90,0.23,226800,1100,0.49,0.81,31.11,6.94,16.49 - 50.83,17.90 / 35.24 / 32.62,42.57,80.49,73.8,-11.72,-4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,PATANJALI,348.85,-0.05,-0.01,25733350,-19350,-0.08,0.63,34.59,-1.31,13.61 - 78.80,91.12 / 64.89 / 53.30,32.5,84.15,-62.04,-46.69,-35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,PAYTM,1310.7,9.7,0.75,18978325,482125,2.61,0.43,40.52,-1.72,14.24 - 58.75,29.37 / 47.54 / 44.12,59,86.18,37.96,-14.77,-8.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,PERSISTENT,5475,187.7,3.55,3519500,53875,1.55,0.79,39.54,0.13,15.89 - 64.18,37.78 / 44.24 / 58.56,48.73,76.83,4.66,-10.62,-32.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,PETRONET,273.7,-1,-0.36,26035700,98800,0.38,1.08,22.87,0.62,10.66 - 64.00,29.88 / 27.54 / 28.98,22.89,23.17,-23.46,-16.96,-21.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,PFC,419.8,2.5,0.6,39305500,289900,0.74,0.8,26.46,-0.45,13.77 - 46.37,22.14 / 22.92 / 24.39,38.59,52.85,19.51,15.45,8.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,PGEL,582.15,-1.2,-0.21,8720050,130150,1.52,0.69,47.86,1.08,18.96 - 75.34,45.43 / 42.25 / 46.41,51.26,77.24,5.35,13.28,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,PHOENIXLTD,2046.6,3.1,0.15,3184650,0,0,0.97,30.83,4.76,14.42 - 106.79,20.70 / 35.24 / 35.75,17.58,77.24,48.94,-12.51,-13.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,PIDILITIND,1625.8,3,0.18,6946500,28500,0.41,0.42,26.99,-0.07,12.70 - 34.64,29.64 / 27.71 / 24.33,66.27,85.37,-8.94,-2.6,10.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,PIIND,2734.3,-3.7,-0.14,2615725,3150,0.12,0.76,33.2,1.87,15.83 - 60.92,23.73 / 25.82 / 30.33,37.92,83.74,39.91,28.58,9.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,PNB,112.05,-0.3,-0.27,270200000,1720000,0.64,0.79,26.01,0.39,13.10 - 49.10,37.78 / 33.69 / 29.35,35.53,47.15,-31.15,-22.8,-11.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,PNBHOUSING,1073.8,-2.4,-0.22,6561750,15600,0.24,0.77,33.36,3.89,17.31 - 90.49,22.81 / 29.35 / 27.82,21.73,63.41,46.25,13.66,19.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,POLICYBZR,1573.4,12.2,0.78,8171800,33250,0.41,1.14,38.47,-0.49,13.79 - 49.94,33.20 / 39.42 / 36.54,68.66,77.24,15.87,-2.41,5.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,POLYCAB,9060,-1,-0.01,2008500,16375,0.82,0.65,26.38,1.34,13.83 - 43.96,37.48 / 33.05 / 33.53,40.19,52.44,-29.62,-20.18,-21.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,POWERGRID,286.5,-2.65,-0.92,38851200,294500,0.76,0.96,21.72,1.88,10.36 - 40.04,19.63 / 17.05 / 17.92,38.27,71.54,10.65,27.39,21.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,POWERINDIA,31015,-745,-2.35,457000,7850,1.75,1.01,42.29,0.93,17.79 - 124.75,48.97 / 55.07 / 53.20,23.5,78.11,-13.64,-23.21,-20.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,PREMIERENE,1038.6,0.3,0.03,6177600,16900,0.27,0.54,32.84,0.18,22.48 - 60.65,30.56 / 35.68 / 32.17,27.14,20.71,7.46,-7.96,2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,PRESTIGE,1655.9,7.9,0.48,4508550,6300,0.14,0.55,39.55,4.22,14.99 - 51.78,45.72 / 45.77 / 44.94,66.59,86.59,-13.5,-13.59,-11.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,RADICO,4135,-43.1,-1.03,630000,-3000,-0.47,0.29,34.66,-2.2,16.53 - 46.92,20.88 / 30.29 / 29.25,59.66,61.9,66,14.43,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,RBLBANK,367.1,3.2,0.88,39544625,644525,1.66,0.83,29.2,-3.25,15.75 - 90.36,33.73 / 41.72 / 37.87,18.03,35.37,-13.43,-30.01,-22.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,RECLTD,366,1.35,0.37,37669275,297675,0.8,0.93,22.27,0.95,15.03 - 44.52,21.16 / 23.48 / 25.93,23.64,14.63,5.25,-5.15,-14.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,RELIANCE,1281.6,-4.9,-0.38,89513000,1792500,2.04,0.85,22,0.69,8.02 - 29.53,21.11 / 22.81 / 22.02,64.9,64.23,4.22,-3.55,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,RVNL,223.34,-0.11,-0.05,27714225,40425,0.15,0.93,37.82,0.32,18.29 - 68.17,13.71 / 22.69 / 25.27,39.17,50.81,175.86,66.68,49.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,SAIL,161.89,-1.72,-1.05,182787700,864800,0.48,0.63,35.08,-2.88,16.62 - 80.83,13.71 / 24.33 / 27.84,28.75,65.85,155.87,44.18,26.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,SBICARD,657,13.8,2.15,21382400,47200,0.22,0.77,28.08,0.39,14.30 - 62.50,40.62 / 37.35 / 39.73,28.15,59.35,-30.87,-24.82,-29.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,SBILIFE,1880.8,8.3,0.44,6613125,58500,0.89,0.73,22.53,0.67,8.10 - 40.80,26.18 / 26.99 / 26.16,44.13,75.2,-13.94,-16.52,-13.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,SBIN,1020.1,-7.4,-0.72,71430750,439500,0.62,0.99,25.84,5.08,9.74 - 37.31,26.67 / 24.07 / 22.62,58,81.71,-3.11,7.35,14.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,SENSEX,77241.2,-113.4,-0.15,23220,420,1.84,1.2,12.13,1.42,7.66 - 41.34,13.86 / 15.37 / 14.79,13.27,54.88,-12.48,-21.08,-17.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,SHREECEM,26740,5,0.02,294525,50,0.02,0.95,26.28,4.83,11.81 - 42.75,26.44 / 28.28 / 31.00,46.77,69.92,-0.61,-7.07,-15.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,SHRIRAMFIN,1044.9,1.9,0.18,26726700,243375,0.92,0.52,28.58,-2.06,18.47 - 56.96,43.83 / 39.35 / 37.29,26.92,34.55,-34.79,-27.37,-23.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,SIEMENS,3604.9,-78.5,-2.13,3361750,40600,1.22,0.62,36.3,3.1,14.00 - 71.99,17.34 / 21.31 / 26.04,37.97,82.11,109.34,70.34,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,SOLARINDS,18393,-351,-1.87,696700,9900,1.44,0.88,35.22,-1.15,8.66 - 57.71,23.07 / 38.96 / 38.87,54.07,71.54,52.67,-9.6,-9.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,SONACOMS,711.75,-8.15,-1.13,10569300,-44100,-0.42,0.57,30.96,2.11,20.66 - 97.30,28.26 / 35.81 / 29.96,13.71,30.08,9.55,-13.54,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,SRF,2639.2,-6.4,-0.24,4012200,5600,0.14,0.4,27.27,-2.47,12.58 - 53.21,65.27 / 51.62 / 43.61,36.48,65.85,-58.22,-47.17,-37.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,SUNPHARMA,1986,6.4,0.32,13256250,41650,0.32,0.84,23.05,-0.77,8.21 - 34.78,17.55 / 19.37 / 16.99,56.3,91.46,31.34,19,35.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,SUPREMEIND,3312.1,-32.2,-0.96,1974875,11900,0.61,0.65,35.13,-0.65,17.47 - 62.87,38.68 / 33.74 / 40.48,38.83,85.77,-9.18,4.12,-13.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,SUZLON,52.25,-1.06,-1.99,366306100,6832600,1.9,0.54,43.29,9.13,10.07 - 87.65,21.36 / 27.73 / 30.77,42.79,84.3,102.67,56.11,40.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,SWIGGY,265.25,6.3,2.43,44581100,355875,0.8,0.82,43.68,1.04,27.67 - 52.28,50.79 / 61.36 / 52.91,69.08,72.14,-14,-28.81,-17.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,TATACONSUM,1106.1,-6.9,-0.62,14099800,62150,0.44,0.74,23.44,1.21,15.48 - 41.34,21.57 / 28.39 / 28.40,30.67,63.41,8.67,-17.44,-17.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,TATAELXSI,3641.2,77.8,2.18,2688875,-28375,-1.04,0.64,34,3.88,14.13 - 58.57,48.63 / 52.06 / 43.51,44.8,62.6,-30.08,-34.69,-21.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,TATAPOWER,374.55,-4.65,-1.23,41913700,2177900,5.48,0.67,24.4,-0.69,12.26 - 51.71,17.53 / 19.90 / 21.13,30.85,63.01,39.19,22.61,15.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,TATASTEEL,184.5,-0.95,-0.51,139675250,1303500,0.94,0.98,27.12,-1.17,10.03 - 42.90,15.83 / 20.14 / 21.04,52.21,67.48,71.32,34.66,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,TCS,2376,69.2,3,33427575,414900,1.26,1.14,25.66,2.23,10.28 - 37.75,26.24 / 41.94 / 40.24,56.35,66.67,-2.21,-38.82,-36.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,TECHM,1625.6,47.2,2.99,17024400,141000,0.84,0.5,28.81,5.96,9.15 - 40.19,28.84 / 38.35 / 36.83,63.56,73.98,-0.1,-24.88,-21.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,TIINDIA,2818.1,-44.2,-1.54,1825600,11800,0.65,0.93,38.15,0.42,15.40 - 51.23,30.88 / 32.31 / 33.10,64.22,86.99,23.54,18.07,15.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,TITAN,4762.8,5.3,0.11,5069225,35175,0.7,0.83,23.62,-1.05,7.46 - 38.76,12.55 / 19.81 / 20.58,51.92,73.98,88.21,19.23,14.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,TMPV,326.4,-3.25,-0.99,62672000,1790400,2.94,0.91,34.47,2.32,15.47 - 44.77,22.89 / 26.64 / 38.22,64.85,76.34,50.59,29.39,-9.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,TORNTPHARM,5013.2,19,0.38,4533125,3125,0.07,0.58,28.18,-2.22,10.90 - 56.54,46.69 / 34.11 / 30.86,36.92,86.18,-39.64,-17.38,-8.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,TRENT,2926.2,-9.3,-0.32,11264175,3150,0.03,0.79,32.11,0.94,16.48 - 59.18,24.22 / 56.69 / 58.31,36.6,75.61,32.58,-43.36,-44.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,TVSMOTOR,3918.4,17.3,0.44,11700675,26775,0.23,0.57,26.54,-1.99,14.16 - 41.67,44.04 / 36.70 / 38.15,45.66,67.48,-39.74,-27.68,-30.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,ULTRACEMCO,11937,12,0.1,1548900,5200,0.34,0.53,21.19,1.88,12.30 - 47.01,25.04 / 25.93 / 24.95,26.02,59.76,-15.38,-18.28,-15.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,UNIONBANK,170.4,-0.69,-0.4,110155950,544275,0.5,0.81,29.35,-0.31,12.77 - 48.98,39.31 / 51.77 / 42.98,46.59,41.87,-25.34,-43.31,-31.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,UNITDSPR,1494.9,3.8,0.25,7611200,26800,0.35,1,21.94,0,16.23 - 37.59,23.32 / 25.96 / 30.03,27.43,43.9,-5.92,-15.49,-26.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,UNOMINDA,1165,-5.2,-0.44,4427500,31350,0.71,1.19,36.07,1.41,13.16 - 45.98,26.92 / 25.36 / 37.86,70.69,77.24,33.99,42.23,-4.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,UPL,609.4,-2.55,-0.42,24276180,67750,0.28,1.01,31.11,0.35,13.55 - 62.38,37.96 / 39.17 / 35.96,35.63,78.86,-18.05,-20.58,-13.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,VBL,468.05,2.1,0.45,46212375,640050,1.4,0.5,34.5,0.06,12.54 - 58.48,18.35 / 28.22 / 30.19,48.63,85.77,88.01,22.25,14.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,VEDL,263.85,-2.7,-1.01,40728400,514050,1.28,0.77,35.58,-1.6,0.41 - 51.01,33.11 / 28.20 / 42.31,69.86,58.94,7.46,26.17,-15.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,VMM,109.63,-0.61,-0.55,38610850,-14550,-0.04,0.49,31.62,5.75,25.31 - 62.92,30.69 / 33.81 / 31.36,15.77,27.85,3.03,-6.48,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,VOLTAS,1313.6,-13.5,-1.02,6732000,99375,1.5,1.29,33.7,0.75,16.09 - 53.68,31.69 / 34.74 / 32.62,46.95,76.83,6.34,-2.99,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-28.xlsx,WAAREEENER,2756.6,18.9,0.69,6588575,-35175,-0.53,1.38,38.42,0.92,20.66 - 65.89,27.12 / 27.87 / 28.72,39.69,50.71,41.67,37.85,33.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
