Symbol,Price,Price Chg %,OI,OI Chg %,PCR,ATM Straddle %,IV Chg,IV Chg %,Fut OI,Fut OI Chg,Fut OI Chg %,Fut Buildup,Volume,Volume Chg %,Report_Type,Source_File,NTIS Intraday Score,Trade Bias,Reason,Pattern,Intraday Probability %,Confidence,Final Bias,Validation Signal,Risk Level,Entry Price,Stop Loss,Target,Replay Eligible,Filter Reason,High,Low,Close,Outcome,Outcome Reason,Exit Price,Points,Return %
360ONE,1132.3,-0.38,3782000.0,0.23,,,,,,,,,28000.0,-98.19,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1132.3,1154.946,1087.0079999999998,True,Eligible,1134.0,1121.2,1127.7,EOD EXIT,Neither target nor stop reached; exited at close,1127.7,4.599999999999909,0.4062527598692846
AMBUJACEM,433.3,-0.13,69363600.0,0.48,,,,,,,,,556800.0,-98.03,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,433.3,441.966,415.968,True,Eligible,435.9,419.45,426.3,EOD EXIT,Neither target nor stop reached; exited at close,426.3,7.0,1.615508885298869
KEI,4824.0,-0.78,2014775.0,0.08,,,,,,,,,12425.0,-98.4,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,4824.0,4920.4800000000005,4631.04,True,Eligible,4880.0,4824.5,4845.0,EOD EXIT,Neither target nor stop reached; exited at close,4845.0,-21.0,-0.43532338308457713
RADICO,4135.0,-1.03,630000.0,-0.47,,,,,,,,,81450.0,-84.5,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,Negative Price Momentum,Long Unwinding,15,LOW,SELL,VALID SELL,HIGH,4135.0,4217.7,3969.6,True,Eligible,4370.0,4074.3,4286.9,STOP LOSS HIT,Stop loss breached during replay range,4217.7,-82.69999999999982,-1.9999999999999956
GODFRYPHLP,2059.2,-5.32,1515800.0,-1.36,,,,,,,,,451825.0,-72.91,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,Negative Price Momentum,Long Unwinding,15,LOW,SELL,VALID SELL,HIGH,2059.2,2100.384,1976.832,True,Eligible,2138.0,2014.3,2032.0,STOP LOSS HIT,Stop loss breached during replay range,2100.384,-41.1840000000002,-2.0000000000000098
PATANJALI,348.85,-0.01,25733350.0,-0.08,,,,,,,,,552550.0,-95.91,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Long Unwinding,15,LOW,SELL,VALID SELL,HIGH,348.85,355.82700000000006,334.896,True,Eligible,349.9,340.8,342.85,EOD EXIT,Neither target nor stop reached; exited at close,342.85,6.0,1.7199369356456928
SONACOMS,711.75,-1.13,10569300.0,-0.42,,,,,,,,,214375.0,-96.28,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,Negative Price Momentum,Long Unwinding,15,LOW,SELL,VALID SELL,HIGH,711.75,725.985,683.28,True,Eligible,721.8,709.95,714.4,EOD EXIT,Neither target nor stop reached; exited at close,714.4,-2.6499999999999773,-0.3723217421847527
OIL,434.95,-0.92,14880600.0,-0.04,,,,,,,,,204400.0,-96.54,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Long Unwinding,15,LOW,SELL,VALID SELL,HIGH,434.95,443.649,417.552,True,Eligible,458.45,436.05,443.55,STOP LOSS HIT,Stop loss breached during replay range,443.649,-8.699000000000012,-2.0000000000000027
ASTRAL,1425.5,-0.34,7067750.0,-0.08,,,,,,,,,172550.0,-94.77,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Long Unwinding,15,LOW,SELL,VALID SELL,HIGH,1425.5,1454.01,1368.48,True,Eligible,1484.7,1449.0,1475.3,STOP LOSS HIT,Stop loss breached during replay range,1454.01,-28.50999999999999,-1.9999999999999993
FINNIFTY,26243.0,-0.22,16560.0,-0.36,,,,,,,,,300.0,-97.41,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Long Unwinding,15,LOW,SELL,VALID SELL,HIGH,26243.0,26767.86,25193.28,True,Eligible,26167.8,25969.1,25997.2,EOD EXIT,Neither target nor stop reached; exited at close,25997.2,245.79999999999927,0.9366307205731025
VMM,109.63,-0.55,38610850.0,-0.04,,,,,,,,,106700.0,-99.27,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Long Unwinding,15,LOW,SELL,VALID SELL,HIGH,109.63,111.8226,105.2448,True,Eligible,109.8,108.12,109.37,EOD EXIT,Neither target nor stop reached; exited at close,109.37,0.2599999999999909,0.23716136094133988
LODHA,1200.35,3.77,13737500.0,1.1,,,,,,,,,1218125.0,-84.7,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1200.35,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
ITC,289.15,0.47,135120975.0,2.49,,,,,,,,,5680425.0,-86.42,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,20,SELL,Fresh OI Buildup,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,289.15,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
LTM,4360.0,3.38,3056250.0,1.7,,,,,,,,,250500.0,-80.65,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,4360.0,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
DABUR,433.05,0.87,26815000.0,2.67,,,,,,,,,1060000.0,-87.49,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,20,SELL,Fresh OI Buildup,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,433.05,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
PERSISTENT,5475.0,3.55,3519500.0,1.55,,,,,,,,,202875.0,-87.88,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,5475.0,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
GODREJPROP,2111.1,1.58,5836675.0,1.14,,,,,,,,,167050.0,-92.01,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,2111.1,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
NAUKRI,1231.0,2.51,13795650.0,1.24,,,,,,,,,459800.0,-92.4,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1231.0,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
SWIGGY,265.25,2.43,44581100.0,0.8,,,,,,,,,2208250.0,-92.53,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,265.25,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
TECHM,1625.6,2.99,17024400.0,0.84,,,,,,,,,808800.0,-89.55,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1625.6,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
TCS,2376.0,3.0,33427575.0,1.26,,,,,,,,,1332225.0,-89.6,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,2376.0,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
CIPLA,1446.5,2.31,9595225.0,0.56,,,,,,,,,286450.0,-91.31,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1446.5,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
PAYTM,1310.7,0.75,18978325.0,2.61,,,,,,,,,936700.0,-90.81,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,20,SELL,Fresh OI Buildup,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1310.7,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
CDSL,1333.5,0.14,7837975.0,2.27,,,,,,,,,370025.0,-88.97,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,20,SELL,Fresh OI Buildup,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1333.5,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
IEX,130.51,2.22,56811000.0,0.55,,,,,,,,,4102050.0,-89.54,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,130.51,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
COLPAL,2177.7,1.34,3825800.0,0.25,,,,,,,,,87450.0,-95.08,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,2177.7,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
NESTLEIND,1473.1,1.2,10300500.0,0.09,,,,,,,,,221000.0,-95.96,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1473.1,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
CONCOR,520.75,1.74,18402500.0,0.93,,,,,,,,,767500.0,-95.8,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,520.75,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
SBICARD,657.0,2.15,21382400.0,0.22,,,,,,,,,406400.0,-95.94,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,657.0,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
GODREJCP,1087.2,1.03,9512500.0,0.34,,,,,,,,,126000.0,-96.31,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1087.2,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
HCLTECH,1326.5,2.34,28387600.0,0.09,,,,,,,,,935600.0,-93.33,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1326.5,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
RBLBANK,367.1,0.88,39544625.0,1.66,,,,,,,,,1203325.0,-94.2,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,367.1,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
INDUSTOWER,390.1,0.03,80719400.0,0.91,,,,,,,,,1504500.0,-94.25,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,390.1,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
TITAN,4762.8,0.11,5069225.0,0.7,,,,,,,,,98700.0,-94.33,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,4762.8,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
TORNTPHARM,5013.2,0.38,4533125.0,0.07,,,,,,,,,132000.0,-91.65,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,5013.2,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
HINDUNILVR,2205.0,0.86,15872100.0,1.65,,,,,,,,,615000.0,-90.0,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,2205.0,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
ETERNAL,299.0,0.84,145495150.0,1.72,,,,,,,,,4289825.0,-94.03,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,299.0,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
HINDPETRO,398.45,0.48,38794950.0,0.9,,,,,,,,,816075.0,-92.22,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,398.45,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
JSWSTEEL,1250.7,0.02,37914750.0,1.45,,,,,,,,,639900.0,-90.45,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1250.7,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
DLF,658.45,0.8,40624850.0,0.91,,,,,,,,,940500.0,-92.14,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,658.45,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
VBL,468.05,0.45,46212375.0,1.4,,,,,,,,,1110525.0,-93.5,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,468.05,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
SHRIRAMFIN,1044.9,0.18,26726700.0,0.92,,,,,,,,,833250.0,-93.81,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1044.9,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
ULTRACEMCO,11937.0,0.1,1548900.0,0.34,,,,,,,,,11350.0,-98.0,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,11937.0,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
NYKAA,330.3,0.36,43012500.0,0.37,,,,,,,,,418750.0,-97.06,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,330.3,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
PREMIERENE,1038.6,0.03,6177600.0,0.27,,,,,,,,,74750.0,-96.99,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1038.6,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
ASIANPAINT,2740.8,0.55,7051250.0,0.59,,,,,,,,,112000.0,-97.17,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,2740.8,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
PIDILITIND,1625.8,0.18,6946500.0,0.41,,,,,,,,,102500.0,-97.11,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1625.8,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
SBILIFE,1880.8,0.44,6613125.0,0.89,,,,,,,,,91125.0,-96.39,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1880.8,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
BPCL,320.65,0.64,36326175.0,0.34,,,,,,,,,539175.0,-96.45,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,320.65,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
RECLTD,366.0,0.37,37669275.0,0.8,,,,,,,,,883575.0,-96.54,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,366.0,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
EICHERMOT,7777.0,0.44,3880700.0,0.17,,,,,,,,,20600.0,-98.25,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,7777.0,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
DALBHARAT,1837.3,0.07,3472950.0,0.21,,,,,,,,,23725.0,-99.0,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1837.3,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
MANKIND,2569.7,0.22,2441500.0,0.18,,,,,,,,,7250.0,-99.26,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,2569.7,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
DMART,4047.7,0.53,4231800.0,0.02,,,,,,,,,23550.0,-98.49,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,4047.7,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
ALKEM,5632.0,0.02,1330375.0,0.48,,,,,,,,,7625.0,-98.89,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,5632.0,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
PRESTIGE,1655.9,0.48,4508550.0,0.14,,,,,,,,,35550.0,-98.1,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1655.9,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
GLENMARK,2214.1,0.16,9546375.0,0.56,,,,,,,,,78375.0,-98.13,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,2214.1,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
M&M,3251.6,0.04,13656600.0,0.37,,,,,,,,,89800.0,-98.39,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,3251.6,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
POLICYBZR,1573.4,0.78,8171800.0,0.41,,,,,,,,,48300.0,-98.42,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1573.4,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
DIXON,13660.0,0.01,2089650.0,0.16,,,,,,,,,15300.0,-98.0,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,13660.0,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
OBEROIRLTY,1844.0,0.23,5141500.0,0.21,,,,,,,,,53200.0,-97.95,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1844.0,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
INDIGO,5258.5,0.04,5524800.0,0.05,,,,,,,,,48150.0,-97.93,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,5258.5,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
UNITDSPR,1494.9,0.25,7611200.0,0.35,,,,,,,,,68800.0,-97.89,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1494.9,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
IRFC,87.82,0.62,78939175.0,0.24,,,,,,,,,1030750.0,-97.17,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,87.82,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
SUNPHARMA,1986.0,0.32,13256250.0,0.32,,,,,,,,,130200.0,-97.18,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1986.0,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
IREDA,117.49,0.03,62259475.0,0.04,,,,,,,,,873325.0,-97.39,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,117.49,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
APOLLOHOSP,8891.5,0.01,1877250.0,0.48,,,,,,,,,12875.0,-97.4,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,8891.5,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
ICICIPRULI,512.65,0.12,18421375.0,0.17,,,,,,,,,133200.0,-97.72,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,512.65,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
IDFCFIRSTB,85.51,0.32,331980075.0,0.75,,,,,,,,,6121500.0,-97.62,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,85.51,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
PAGEIND,40055.0,0.23,226800.0,0.49,,,,,,,,,2240.0,-97.59,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,40055.0,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
HAVELLS,1247.0,0.24,8352000.0,0.52,,,,,,,,,75000.0,-97.47,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1247.0,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
LUPIN,2431.9,0.27,4817800.0,0.37,,,,,,,,,48450.0,-97.87,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,2431.9,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
TVSMOTOR,3918.4,0.44,11700675.0,0.23,,,,,,,,,55825.0,-97.89,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,3918.4,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
MAXHEALTH,1113.3,0.25,9399600.0,0.15,,,,,,,,,74550.0,-97.81,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1113.3,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
