Symbol,Price,Price Chg %,Price Chg %,Price Chg %,Price Chg %,Price Chg %,Price Chg %,Price Chg %,Price Chg %,Price Chg %,Price Chg %,Price Chg %,OI,OI Chg %,OI Chg %,OI Chg %,OI Chg %,OI Chg %,PCR,ATM Straddle %,IV Chg,IV Chg %,Fut OI,Fut OI Chg,Fut OI Chg %,Fut Buildup,Volume,Volume Chg %,Volume Chg %,Report_Type,Source_File
MAXHEALTH,1063,-0.26,-0.26,-0.26,-0.26,-0.26,-0.26,-0.26,-0.26,-0.26,-0.26,-0.26,10383450,0.07,0.07,0.07,0.07,0.07,,,,,,,,,39375,-96.23,-96.23,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
AUROPHARMA,1651,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,10573750,0.17,0.17,0.17,0.17,0.17,,,,,,,,,47850,-96.28,-96.28,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
FORCEMOT,18347,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,233225,0.24,0.24,0.24,0.24,0.24,,,,,,,,,1350,-96.48,-96.48,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
IRFC,88.3,-0.52,-0.52,-0.52,-0.52,-0.52,-0.52,-0.52,-0.52,-0.52,-0.52,-0.52,90982675,0.04,0.04,0.04,0.04,0.04,,,,,,,,,173600,-96.48,-96.48,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
NMDC,85.78,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,350655750,0.01,0.01,0.01,0.01,0.01,,,,,,,,,1059750,-96.58,-96.58,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
SRF,"2,606.8",-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,4811000,0.14,0.14,0.14,0.14,0.14,,,,,,,,,20600,-96.6,-96.6,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
CDSL,1332,-0.53,-0.53,-0.53,-0.53,-0.53,-0.53,-0.53,-0.53,-0.53,-0.53,-0.53,10569225,0.08,0.08,0.08,0.08,0.08,,,,,,,,,26125,-96.64,-96.64,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
CIPLA,"1,470.7",-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,8971750,0,0,0,0,0,,,,,,,,,20400,-96.84,-96.84,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
LTM,"4,816.2",0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,3065550,0.11,0.11,0.11,0.11,0.11,,,,,,,,,34500,-96.88,-96.88,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
INDUSINDBK,"1,021.2",-0.43,-0.43,-0.43,-0.43,-0.43,-0.43,-0.43,-0.43,-0.43,-0.43,-0.43,33327000,-0.04,-0.04,-0.04,-0.04,-0.04,,,,,,,,,62300,-96.92,-96.92,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
360ONE,"1,167.5",-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,4116000,0.21,0.21,0.21,0.21,0.21,,,,,,,,,20500,-97.05,-97.05,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
TATASTEEL,190.8,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,179388000,0.11,0.11,0.11,0.11,0.11,,,,,,,,,783750,-97.05,-97.05,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
LTF,311.1,-1.14,-1.14,-1.14,-1.14,-1.14,-1.14,-1.14,-1.14,-1.14,-1.14,-1.14,44057250,0.01,0.01,0.01,0.01,0.01,,,,,,,,,144000,-97.14,-97.14,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
NTPC,340.3,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,99975000,-0.03,-0.03,-0.03,-0.03,-0.03,,,,,,,,,124500,-97.14,-97.14,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
SUZLON,47.53,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,464032600,0.05,0.05,0.05,0.05,0.05,,,,,,,,,762000,-97.19,-97.19,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
SBICARD,649,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,22851200,0.12,0.12,0.12,0.12,0.12,,,,,,,,,68000,-97.2,-97.2,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
CONCOR,501.35,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,22358750,0.03,0.03,0.03,0.03,0.03,,,,,,,,,56250,-97.21,-97.21,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
DMART,4048,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,5095050,0.03,0.03,0.03,0.03,0.03,,,,,,,,,12750,-97.21,-97.21,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
INOXWIND,73.88,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,109094400,0.41,0.41,0.41,0.41,0.41,,,,,,,,,1030400,-97.32,-97.32,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
BANDHANBNK,171.84,-0.46,-0.46,-0.46,-0.46,-0.46,-0.46,-0.46,-0.46,-0.46,-0.46,-0.46,131965200,-0.01,-0.01,-0.01,-0.01,-0.01,,,,,,,,,43200,-97.33,-97.33,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
WAAREEENER,"2,706.1",-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,7172550,0.04,0.04,0.04,0.04,0.04,,,,,,,,,6475,-97.34,-97.34,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
PFC,384.85,-0.39,-0.39,-0.39,-0.39,-0.39,-0.39,-0.39,-0.39,-0.39,-0.39,-0.39,61298900,0.67,0.67,0.67,0.67,0.67,,,,,,,,,816400,-97.37,-97.37,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
LUPIN,"2,275.8",-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,8017200,0.06,0.06,0.06,0.06,0.06,,,,,,,,,82450,-97.46,-97.46,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
DELHIVERY,480.85,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,25835825,0.04,0.04,0.04,0.04,0.04,,,,,,,,,502150,-97.6,-97.6,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
MANKIND,"2,432.3",-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,3139750,0.04,0.04,0.04,0.04,0.04,,,,,,,,,5250,-97.63,-97.63,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
SAIL,173,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,170906100,-0.09,-0.09,-0.09,-0.09,-0.09,,,,,,,,,733200,-97.66,-97.66,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
PETRONET,276.55,-0.47,-0.47,-0.47,-0.47,-0.47,-0.47,-0.47,-0.47,-0.47,-0.47,-0.47,31762300,-0.01,-0.01,-0.01,-0.01,-0.01,,,,,,,,,36100,-97.68,-97.68,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
DIVISLAB,8315,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,3083000,0.04,0.04,0.04,0.04,0.04,,,,,,,,,7500,-97.81,-97.81,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
RECLTD,341.1,-0.34,-0.34,-0.34,-0.34,-0.34,-0.34,-0.34,-0.34,-0.34,-0.34,-0.34,44443350,0.2,0.2,0.2,0.2,0.2,,,,,,,,,280350,-98.02,-98.02,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
BRITANNIA,"5,628.5",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1879625,0.04,0.04,0.04,0.04,0.04,,,,,,,,,5375,-98.08,-98.08,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
JSWSTEEL,"1,302.2",-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,40026825,0.02,0.02,0.02,0.02,0.02,,,,,,,,,28350,-98.21,-98.21,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
GVT&D,"4,318.6",-0.32,-0.32,-0.32,-0.32,-0.32,-0.32,-0.32,-0.32,-0.32,-0.32,-0.32,2707875,0.19,0.19,0.19,0.19,0.19,,,,,,,,,13000,-98.49,-98.49,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
FORTIS,945.5,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,10478000,0.08,0.08,0.08,0.08,0.08,,,,,,,,,34100,-98.5,-98.5,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
CAMS,788,-0.36,-0.36,-0.36,-0.36,-0.36,-0.36,-0.36,-0.36,-0.36,-0.36,-0.36,7192350,-0.05,-0.05,-0.05,-0.05,-0.05,,,,,,,,,27225,-98.53,-98.53,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
PNBHOUSING,"1,146.2",-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,7923500,0.09,0.09,0.09,0.09,0.09,,,,,,,,,20800,-98.66,-98.66,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
PHOENIXLTD,"1,933.7",-0.42,-0.42,-0.42,-0.42,-0.42,-0.42,-0.42,-0.42,-0.42,-0.42,-0.42,3724000,-0.01,-0.01,-0.01,-0.01,-0.01,,,,,,,,,3150,-99.13,-99.13,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
BANKEX,65475,-,-,-,-,-,-,-,-,-,-,-,150,25,25,25,25,25,,,,,,,,,30,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
FOCIT,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,-,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
