Symbol,Price,Price Chg %,OI,OI Chg %,PCR,ATM Straddle %,IV Chg,IV Chg %,Fut OI,Fut OI Chg,Fut OI Chg %,Fut Buildup,Volume,Volume Chg %,Report_Type,Source_File,NTIS Intraday Score,Trade Bias,Reason,Pattern,Pattern_DNA,Pattern_ID,Intraday Probability %,Confidence,Final Bias,Validation Signal,Risk Level,Entry Price,Stop Loss,Target
HDFCBANK,741.8,0.36,309143250.0,0.01,,,,,,,,,1618500.0,-94.67,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.36|OI:0.01|VOL:-94.67|FUT:nan,PDNA_9C2A0D36,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,741.8,,
CANBK,129.37,0.22,383528250.0,0.04,,,,,,,,,1478250.0,-94.63,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.22|OI:0.04|VOL:-94.63|FUT:nan,PDNA_1201BE75,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,129.37,,
COLPAL,2040.4,0.34,5019850.0,0.05,,,,,,,,,17325.0,-94.25,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.34|OI:0.05|VOL:-94.25|FUT:nan,PDNA_E11C049B,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,2040.4,,
TORNTPHARM,5050.5,0.42,3686875.0,0.08,,,,,,,,,7250.0,-98.14,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.42|OI:0.08|VOL:-98.14|FUT:nan,PDNA_58C36C28,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,5050.5,,
ADANIENT,3062.1,0.11,15624585.0,0.04,,,,,,,,,31518.0,-97.51,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.11|OI:0.04|VOL:-97.51|FUT:nan,PDNA_AB4CFD62,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,3062.1,,
GODREJCP,1079.6,0.49,11453500.0,0.01,,,,,,,,,26500.0,-97.62,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.49|OI:0.01|VOL:-97.62|FUT:nan,PDNA_33BAC714,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1079.6,,
COCHINSHIP,1433.0,0.23,5322400.0,0.11,,,,,,,,,18800.0,-97.64,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.23|OI:0.11|VOL:-97.64|FUT:nan,PDNA_72086549,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1433.0,,
CDSL,1333.8,0.13,10543100.0,0.25,,,,,,,,,39900.0,-97.02,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.13|OI:0.25|VOL:-97.02|FUT:nan,PDNA_88382D28,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1333.8,,
ADANIPORTS,1708.8,0.33,20668675.0,0.03,,,,,,,,,54625.0,-97.03,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.33|OI:0.03|VOL:-97.03|FUT:nan,PDNA_3DE3BD13,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1708.8,,
BAJAJFINSV,2087.3,0.38,7860600.0,0.05,,,,,,,,,33900.0,-96.67,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.38|OI:0.05|VOL:-96.67|FUT:nan,PDNA_7028B3A2,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,2087.3,,
GMRAIRPORT,106.81,0.27,128814300.0,0.05,,,,,,,,,299925.0,-97.48,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.27|OI:0.05|VOL:-97.48|FUT:nan,PDNA_DAF5163E,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,106.81,,
BHARTIARTL,1968.9,0.31,52821900.0,0.06,,,,,,,,,233225.0,-97.45,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.31|OI:0.06|VOL:-97.45|FUT:nan,PDNA_1AF7708C,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1968.9,,
LICHSGFIN,505.3,0.07,30556000.0,0.13,,,,,,,,,75000.0,-97.22,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.07|OI:0.13|VOL:-97.22|FUT:nan,PDNA_9CE48E7D,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,505.3,,
LTF,321.6,0.06,44853750.0,0.07,,,,,,,,,198000.0,-97.14,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.06|OI:0.07|VOL:-97.14|FUT:nan,PDNA_7AD60855,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,321.6,,
KFINTECH,941.0,0.14,4342975.0,0.33,,,,,,,,,27025.0,-95.9,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.14|OI:0.33|VOL:-95.9|FUT:nan,PDNA_3331EC79,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,941.0,,
INOXWIND,78.8,0.06,105862400.0,0.11,,,,,,,,,268800.0,-95.91,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.06|OI:0.11|VOL:-95.91|FUT:nan,PDNA_590C042B,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,78.8,,
SBICARD,666.0,0.23,22388800.0,0.1,,,,,,,,,92000.0,-95.91,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.23|OI:0.1|VOL:-95.91|FUT:nan,PDNA_F76B1D0C,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,666.0,,
