Symbol,Price,Price Chg %,OI,OI Chg %,PCR,Fut OI,Fut OI Chg,Fut OI Chg %,Fut Buildup,Volume,Volume Chg %,Report_Type,Source_File,NTIS Intraday Score,Trade Bias,Reason,Pattern,Pattern_DNA,Pattern_ID
LICI,393.95,-7.41,28266000.0,56.12,,,,,,15590400.0,707.54,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,15,SELL,Negative Price Momentum; Fresh OI Buildup; Volume Expansion,Short Buildup,PAT:Short Buildup|SCR:|P:-7.41|OI:56.12|VOL:707.54|FUT:nan,PDNA_120A5C9E
DABUR,416.05,-2.48,29857500.0,1.59,,,,,,1553750.0,-52.08,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,PAT:Short Buildup|SCR:|P:-2.48|OI:1.59|VOL:-52.08|FUT:nan,PDNA_1221020B
DLF,654.0,-1.84,46515800.0,0.27,,,,,,1820200.0,-54.22,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,PAT:Short Buildup|SCR:|P:-1.84|OI:0.27|VOL:-54.22|FUT:nan,PDNA_36AACFA8
GRASIM,3151.1,-0.6,11822750.0,0.04,,,,,,117250.0,-79.85,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.6|OI:0.04|VOL:-79.85|FUT:nan,PDNA_45C0E212
NAM-INDIA,1171.3,0.84,7074375.0,0.35,,,,,,73125.0,-79.29,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.84|OI:0.35|VOL:-79.29|FUT:nan,PDNA_514EDAB2
KOTAKBANK,397.15,0.51,174176000.0,0.07,,,,,,1772000.0,-76.6,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.51|OI:0.07|VOL:-76.6|FUT:nan,PDNA_C2B5CBDE
LICHSGFIN,508.0,0.69,29925000.0,1.3,,,,,,942000.0,-78.8,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.69|OI:1.3|VOL:-78.8|FUT:nan,PDNA_80FFDE5F
SAIL,171.87,0.93,178990100.0,-0.22,,,,,,1931700.0,-75.91,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Short Covering,PAT:Short Covering|SCR:|P:0.93|OI:-0.22|VOL:-75.91|FUT:nan,PDNA_23C21E0C
FEDERALBNK,359.0,-0.28,85975000.0,0.44,,,,,,1212500.0,-74.41,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.28|OI:0.44|VOL:-74.41|FUT:nan,PDNA_13E58932
HDFCLIFE,547.1,-1.04,46524500.0,0.34,,,,,,815100.0,-73.65,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,PAT:Short Buildup|SCR:|P:-1.04|OI:0.34|VOL:-73.65|FUT:nan,PDNA_98413838
POWERGRID,284.95,0.09,45195300.0,0.25,,,,,,813200.0,-73.92,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.09|OI:0.25|VOL:-73.92|FUT:nan,PDNA_90B515F7
KALYANKJIL,591.05,-2.71,23452200.0,-0.69,,,,,,1949400.0,-60.74,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,Negative Price Momentum,Long Unwinding,PAT:Long Unwinding|SCR:|P:-2.71|OI:-0.69|VOL:-60.74|FUT:nan,PDNA_ADB3CBDB
COFORGE,1759.9,-0.68,13769775.0,1.13,,,,,,376200.0,-81.58,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.68|OI:1.13|VOL:-81.58|FUT:nan,PDNA_767C796B
ADANIPORTS,1717.0,0.82,20869125.0,0.13,,,,,,254125.0,-83.41,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.82|OI:0.13|VOL:-83.41|FUT:nan,PDNA_E95ED2B2
NESTLEIND,1523.8,0.43,8402500.0,0.56,,,,,,158000.0,-81.51,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.43|OI:0.56|VOL:-81.51|FUT:nan,PDNA_26B9EF7F
HEROMOTOCO,5472.5,0.85,4656150.0,0.7,,,,,,107850.0,-83.63,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.85|OI:0.7|VOL:-83.63|FUT:nan,PDNA_3FDEEB22
RBLBANK,380.4,0.45,44996100.0,0.43,,,,,,831850.0,-81.21,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.45|OI:0.43|VOL:-81.21|FUT:nan,PDNA_B2060835
GODREJPROP,2074.5,-0.32,7601750.0,0.56,,,,,,167050.0,-81.19,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.32|OI:0.56|VOL:-81.19|FUT:nan,PDNA_53808ED4
BLUESTARCO,1728.9,0.4,3145025.0,0.8,,,,,,56550.0,-83.06,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.4|OI:0.8|VOL:-83.06|FUT:nan,PDNA_D233C151
MFSL,1533.5,-0.15,9638000.0,0.1,,,,,,98800.0,-85.18,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.15|OI:0.1|VOL:-85.18|FUT:nan,PDNA_A60D5F94
OBEROIRLTY,1825.0,-0.63,5441100.0,0.28,,,,,,51450.0,-84.66,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.63|OI:0.28|VOL:-84.66|FUT:nan,PDNA_6EEC462A
ASTRAL,1460.5,0.55,7121300.0,0.14,,,,,,121550.0,-84.57,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.55|OI:0.14|VOL:-84.57|FUT:nan,PDNA_B3464A20
COLPAL,2045.7,-1.16,4971725.0,1.24,,,,,,104775.0,-85.53,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,PAT:Short Buildup|SCR:|P:-1.16|OI:1.24|VOL:-85.53|FUT:nan,PDNA_1A7D3706
GODREJCP,1067.9,-0.9,10951000.0,0.92,,,,,,174500.0,-86.87,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.9|OI:0.92|VOL:-86.87|FUT:nan,PDNA_D6C0543C
ADANIENT,3090.4,0.56,15674025.0,-0.21,,,,,,165006.0,-87.02,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Short Covering,PAT:Short Covering|SCR:|P:0.56|OI:-0.21|VOL:-87.02|FUT:nan,PDNA_65E57129
IDFCFIRSTB,85.65,0.86,357180250.0,0.09,,,,,,4294325.0,-86.21,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.86|OI:0.09|VOL:-86.21|FUT:nan,PDNA_D44A1F5B
TVSMOTOR,4368.0,0.52,9291975.0,0.49,,,,,,145600.0,-86.72,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.52|OI:0.49|VOL:-86.72|FUT:nan,PDNA_C1011F14
HINDUNILVR,2109.7,-0.47,14865000.0,0.24,,,,,,128400.0,-87.41,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.47|OI:0.24|VOL:-87.41|FUT:nan,PDNA_1609B776
AXISBANK,1257.6,0.15,81002500.0,0.17,,,,,,802500.0,-87.27,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.15|OI:0.17|VOL:-87.27|FUT:nan,PDNA_339F56B7
HDFCBANK,752.2,-0.23,298402650.0,0.22,,,,,,1684800.0,-88.35,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.23|OI:0.22|VOL:-88.35|FUT:nan,PDNA_A00FBEED
SRF,2658.8,0.33,4521400.0,0.11,,,,,,28000.0,-88.18,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.33|OI:0.11|VOL:-88.18|FUT:nan,PDNA_8BD85324
VMM,111.99,0.52,45396000.0,0.79,,,,,,955450.0,-88.38,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.52|OI:0.79|VOL:-88.38|FUT:nan,PDNA_7B25C6E7
WAAREEENER,2683.3,0.9,7675325.0,-0.04,,,,,,41300.0,-88.87,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Short Covering,PAT:Short Covering|SCR:|P:0.9|OI:-0.04|VOL:-88.87|FUT:nan,PDNA_47FD94CF
IDEA,13.06,0.85,5894471775.0,0.05,,,,,,14723850.0,-88.91,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.85|OI:0.05|VOL:-88.91|FUT:nan,PDNA_A5775CFE
BAJAJ-AUTO,11582.0,0.45,1914375.0,0.68,,,,,,52725.0,-80.03,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.45|OI:0.68|VOL:-80.03|FUT:nan,PDNA_5F96ED29
LAURUSLABS,1822.0,0.61,16541850.0,0.44,,,,,,272850.0,-88.96,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.61|OI:0.44|VOL:-88.96|FUT:nan,PDNA_98D84A79
SUZLON,49.27,0.02,456234800.0,0.06,,,,,,3835400.0,-89.07,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.02|OI:0.06|VOL:-89.07|FUT:nan,PDNA_7685A15F
TATACONSUM,1094.1,-0.5,15703050.0,0.16,,,,,,108900.0,-89.12,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.5|OI:0.16|VOL:-89.12|FUT:nan,PDNA_7618C0B5
IRFC,90.03,-0.55,86490775.0,0.43,,,,,,1209775.0,-89.11,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.55|OI:0.43|VOL:-89.11|FUT:nan,PDNA_ED2B9215
ADANIGREEN,1410.4,0.76,26577000.0,-0.25,,,,,,306000.0,-89.21,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Short Covering,PAT:Short Covering|SCR:|P:0.76|OI:-0.25|VOL:-89.21|FUT:nan,PDNA_D9F8BB5D
BHARATFORG,2198.1,-0.41,7628000.0,0.26,,,,,,78500.0,-89.31,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.41|OI:0.26|VOL:-89.31|FUT:nan,PDNA_EACD3D91
BEL,392.65,0.61,103259775.0,0.02,,,,,,645525.0,-89.35,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.61|OI:0.02|VOL:-89.35|FUT:nan,PDNA_7939029F
TRENT,3082.0,0.94,10647900.0,-0.13,,,,,,69975.0,-89.16,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Short Covering,PAT:Short Covering|SCR:|P:0.94|OI:-0.13|VOL:-89.16|FUT:nan,PDNA_0FD86F44
BRITANNIA,5471.5,-0.17,1916125.0,0.39,,,,,,19000.0,-89.49,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.17|OI:0.39|VOL:-89.49|FUT:nan,PDNA_4A1B47E7
TITAN,4889.3,-0.17,5346775.0,0.36,,,,,,47250.0,-89.49,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.17|OI:0.36|VOL:-89.49|FUT:nan,PDNA_56284594
YESBANK,22.94,0.13,1180742600.0,-0.04,,,,,,5007100.0,-89.69,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Short Covering,PAT:Short Covering|SCR:|P:0.13|OI:-0.04|VOL:-89.69|FUT:nan,PDNA_06DBCEEA
INDUSTOWER,393.35,-0.06,90033700.0,0.2,,,,,,479400.0,-89.89,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.06|OI:0.2|VOL:-89.89|FUT:nan,PDNA_3F3F266E
GMRAIRPORT,106.98,0.99,129142125.0,0.02,,,,,,676575.0,-89.93,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.99|OI:0.02|VOL:-89.93|FUT:nan,PDNA_9C905AA6
RADICO,4456.2,0.4,800100.0,0.58,,,,,,17100.0,-90.05,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.4|OI:0.58|VOL:-90.05|FUT:nan,PDNA_69B201F3
BHARTIARTL,1963.0,0.12,54568950.0,0.06,,,,,,213275.0,-90.28,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.12|OI:0.06|VOL:-90.28|FUT:nan,PDNA_1BF6F9CB
MOTHERSON,155.66,0.69,125004900.0,0.4,,,,,,2054100.0,-89.41,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.69|OI:0.4|VOL:-89.41|FUT:nan,PDNA_018F7731
ONGC,241.92,0.67,56121750.0,-0.01,,,,,,704250.0,-90.35,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Short Covering,PAT:Short Covering|SCR:|P:0.67|OI:-0.01|VOL:-90.35|FUT:nan,PDNA_FC968D36
SIEMENS,3958.0,0.8,3543400.0,0.41,,,,,,78050.0,-90.39,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.8|OI:0.41|VOL:-90.39|FUT:nan,PDNA_7A32BBBF
MARICO,876.0,-0.54,16303200.0,0.35,,,,,,343200.0,-90.43,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.54|OI:0.35|VOL:-90.43|FUT:nan,PDNA_24A774A9
NIFTYNXT50,74300.0,0.08,19350.0,0.13,,,,,,250.0,-90.48,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.08|OI:0.13|VOL:-90.48|FUT:nan,PDNA_30948C7F
SBIN,1038.9,-0.27,82570500.0,0.28,,,,,,907500.0,-90.84,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.27|OI:0.28|VOL:-90.84|FUT:nan,PDNA_25710590
ICICIPRULI,513.6,-1.09,18316850.0,0.39,,,,,,181300.0,-90.94,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,PAT:Short Buildup|SCR:|P:-1.09|OI:0.39|VOL:-90.94|FUT:nan,PDNA_F2245D01
BPCL,324.95,-0.51,40430225.0,-0.22,,,,,,493750.0,-91.0,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Long Unwinding,PAT:Long Unwinding|SCR:|P:-0.51|OI:-0.22|VOL:-91.0|FUT:nan,PDNA_4216DDAB
INDUSINDBK,1019.9,0.3,33704300.0,-0.05,,,,,,120400.0,-91.05,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Short Covering,PAT:Short Covering|SCR:|P:0.3|OI:-0.05|VOL:-91.05|FUT:nan,PDNA_599CAE18
MOTILALOFS,874.95,0.41,7025375.0,-0.13,,,,,,92225.0,-91.13,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Short Covering,PAT:Short Covering|SCR:|P:0.41|OI:-0.13|VOL:-91.13|FUT:nan,PDNA_642D06C5
MIDCPNIFTY,14859.55,0.0,1895880.0,0.39,,,,,,23760.0,-91.2,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Neutral,PAT:Neutral|SCR:|P:0.0|OI:0.39|VOL:-91.2|FUT:nan,PDNA_BE10D583
BSE,3571.1,-0.01,8435600.0,0.29,,,,,,251200.0,-91.21,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.01|OI:0.29|VOL:-91.21|FUT:nan,PDNA_5A4F9A89
CROMPTON,267.35,-0.11,59559300.0,0.08,,,,,,393450.0,-91.23,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.11|OI:0.08|VOL:-91.23|FUT:nan,PDNA_D0D64B3F
UPL,596.4,-3.72,31318115.0,1.05,,,,,,3304845.0,-60.42,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,PAT:Short Buildup|SCR:|P:-3.72|OI:1.05|VOL:-60.42|FUT:nan,PDNA_BF126461
UNITDSPR,1531.0,-0.01,7739600.0,-0.21,,,,,,146400.0,-71.87,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Long Unwinding,PAT:Long Unwinding|SCR:|P:-0.01|OI:-0.21|VOL:-71.87|FUT:nan,PDNA_6F6062EE
SBILIFE,1891.0,-1.09,6296250.0,0.71,,,,,,181500.0,-71.79,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,PAT:Short Buildup|SCR:|P:-1.09|OI:0.71|VOL:-71.79|FUT:nan,PDNA_9116D69E
IREDA,117.43,-4.01,67861425.0,8.74,,,,,,12565925.0,1.98,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,PAT:Short Buildup|SCR:|P:-4.01|OI:8.74|VOL:1.98|FUT:nan,PDNA_8D7B98AA
OFSS,11529.0,0.22,1289500.0,0.2,,,,,,13800.0,-91.55,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.22|OI:0.2|VOL:-91.55|FUT:nan,PDNA_F617D387
PAGEIND,39985.0,-0.58,233420.0,0.51,,,,,,2580.0,-91.45,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.58|OI:0.51|VOL:-91.45|FUT:nan,PDNA_F2E1102B
PIIND,2829.2,0.21,2722825.0,0.61,,,,,,37625.0,-91.38,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.21|OI:0.61|VOL:-91.38|FUT:nan,PDNA_45FEA4EC
APOLLOHOSP,8852.5,0.36,1924500.0,-0.1,,,,,,21125.0,-91.36,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Short Covering,PAT:Short Covering|SCR:|P:0.36|OI:-0.1|VOL:-91.36|FUT:nan,PDNA_7E654470
CUMMINSIND,5555.5,0.53,3949800.0,0.13,,,,,,21000.0,-91.88,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.53|OI:0.13|VOL:-91.88|FUT:nan,PDNA_E44DB5AC
BDL,1254.5,0.38,7121725.0,-0.13,,,,,,57375.0,-91.93,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Short Covering,PAT:Short Covering|SCR:|P:0.38|OI:-0.13|VOL:-91.93|FUT:nan,PDNA_7FD986E9
SENSEX,78999.0,0.04,38560.0,1.0,,,,,,1320.0,-91.97,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.04|OI:1.0|VOL:-91.97|FUT:nan,PDNA_79DA45A6
JSWENERGY,567.55,0.1,24666950.0,-0.07,,,,,,151575.0,-91.7,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Short Covering,PAT:Short Covering|SCR:|P:0.1|OI:-0.07|VOL:-91.7|FUT:nan,PDNA_5C772B98
PGEL,618.95,-0.67,10660900.0,0.21,,,,,,173850.0,-92.23,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.67|OI:0.21|VOL:-92.23|FUT:nan,PDNA_B0A68BD2
NIFTY,24659.0,0.04,11879270.0,-0.15,,,,,,243880.0,-92.35,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Short Covering,PAT:Short Covering|SCR:|P:0.04|OI:-0.15|VOL:-92.35|FUT:nan,PDNA_E4E6D88D
JSWSTEEL,1285.1,0.14,39600225.0,0.02,,,,,,207225.0,-92.42,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.14|OI:0.02|VOL:-92.42|FUT:nan,PDNA_183B2A73
BOSCHLTD,41090.0,-0.04,208875.0,0.19,,,,,,1325.0,-92.55,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.04|OI:0.19|VOL:-92.55|FUT:nan,PDNA_CDFF9536
ICICIBANK,1450.5,0.23,104451900.0,0.08,,,,,,434000.0,-92.58,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.23|OI:0.08|VOL:-92.58|FUT:nan,PDNA_B7CC6085
PATANJALI,361.8,-0.17,33030450.0,1.0,,,,,,561150.0,-92.66,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.17|OI:1.0|VOL:-92.66|FUT:nan,PDNA_D244E3AD
HAVELLS,1293.0,0.7,9179500.0,-0.06,,,,,,93500.0,-92.71,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Short Covering,PAT:Short Covering|SCR:|P:0.7|OI:-0.06|VOL:-92.71|FUT:nan,PDNA_CF199E1E
TECHM,1645.0,-0.77,17176200.0,0.25,,,,,,231600.0,-91.62,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.77|OI:0.25|VOL:-91.62|FUT:nan,PDNA_C2AC376A
UNIONBANK,174.1,0.17,118811250.0,0.12,,,,,,774375.0,-92.74,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.17|OI:0.12|VOL:-92.74|FUT:nan,PDNA_24871FCE
360ONE,1157.0,0.41,4104500.0,0.06,,,,,,27000.0,-92.86,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.41|OI:0.06|VOL:-92.86|FUT:nan,PDNA_FAF816B0
CDSL,1322.0,-0.29,10555450.0,0.69,,,,,,199025.0,-92.95,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_4_8_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.29|OI:0.69|VOL:-92.95|FUT:nan,PDNA_9B17FA84
