Symbol,ATM Straddle %,Open,High,Low,Close,Price Chg,Price Chg %,IV Chg,IV Chg %,OI Chg,OI Chg %,PCR Chg,PCR Chg %,Tot CE OI Chg,Tot CE OI Chg %,Tot PE OI Chg,Tot PE OI Chg %,Tot PE-CE OI Chg,Report_Type,Source_File,Exported data,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Price,Price Chg%,Fut OI,Fut OI Chg,Fut OI Chg %,PCR,Strike,Call OI,Call OI Chg,Put OI,Put OI Chg,Dist. From Strike %,Fut Buildup,Sector Name,Adv/ Dec/ Unchg,Price chg (%),Volume chg (%),OI chg (%),Rollover (%),Buildup,Tol CE OI Chg,Tol PE OI Chg,Tol PE-CE OI Chg,Tol PE-CE OI Chg %,Price chg,OI,OI chg,OI Chg (Value),Volume,Volume Chg (%)
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_28JUL26_Report_20_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POWER GENERATION & DISTRIBUTION,8 / 0 / 0,2.29,42.76,0.4,10.79,LB,-647.0,187.0,833.0,3.04,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_28JUL26_Report_20_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHARMACEUTICALS,12 / 1 / 0,1.6,5.95,0.39,9.39,LB,-52.0,191.0,244.0,3.07,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_28JUL26_Report_20_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NON FERROUS METALS,4 / 0 / 0,1.57,-31.31,0.06,9.01,LB,-852.0,-4.0,848.0,2.14,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_28JUL26_Report_20_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RETAIL,3 / 0 / 0,1.54,36.64,-0.81,16.67,SC,-2280.0,-368.0,1912.0,4.2,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_28JUL26_Report_20_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QUICK SERVICE RESTAURANT,1 / 0 / 0,1.42,-11.31,1.55,14.27,LB,-824.0,-2.0,822.0,4.92,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_28JUL26_Report_20_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CEMENT,3 / 0 / 1,1.38,46.3,-1.43,9.8,SC,5061.0,1520.0,-3541.0,-9.05,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_28JUL26_Report_20_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONSUMER DURABLES,7 / 1 / 0,1.3,-10.16,-0.29,9.1,LB,-619.0,268.0,886.0,2.54,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_28JUL26_Report_20_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALCOHOLIC BEVERAGES,2 / 0 / 0,1.15,35.79,6.45,2.83,LB,199.0,-83.0,-282.0,-4.9,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_28JUL26_Report_20_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FINANCIAL SERVICES,4 / 2 / 0,1.12,-18.1,0.36,11.68,LB,-1.0,58.0,59.0,-0.61,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_28JUL26_Report_20_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAPITAL GOODS-NON ELECTRICAL EQUIPMENT,3 / 0 / 0,1.09,-5.51,0.14,3.07,SC,-346.0,-239.0,106.0,0.42,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_28JUL26_Report_20_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PLASTIC PRODUCTS,2 / 0 / 0,1.07,-6.64,1.95,11.26,LB,-462.0,-239.0,223.0,1.42,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_28JUL26_Report_20_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,READYMADE GARMENTS/ APPARELLS,1 / 0 / 0,1.07,-55.09,0.9,4.08,LB,-718.0,27.0,745.0,7.33,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_28JUL26_Report_20_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEXTILES,1 / 0 / 0,1.05,-25.68,-0.91,5.44,SC,-444.0,-74.0,370.0,1.91,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_28JUL26_Report_20_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FMCG,6 / 3 / 0,0.96,-2.03,-0.36,10.14,SC,277.0,110.0,-166.0,-0.79,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_28JUL26_Report_20_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TOBACCO PRODUCTS,2 / 0 / 0,0.93,28.47,-1.16,17.33,SC,850.0,110.0,-740.0,1.51,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_28JUL26_Report_20_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEEL,4 / 0 / 0,0.88,-3.18,-0.28,8.66,SC,-305.0,8.0,312.0,0.85,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_28JUL26_Report_20_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GAS DISTRIBUTION,2 / 0 / 0,0.87,50.46,-1.76,5.1,SC,-185.0,25.0,210.0,1.65,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_28JUL26_Report_20_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CABLES,2 / 0 / 0,0.8,-56.29,0.18,17.97,LB,-837.0,-90.0,747.0,3.12,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_28JUL26_Report_20_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CASTINGS, FORGINGS & FASTNERS",1 / 0 / 0,0.8,-54.02,-0.43,3.43,SC,278.0,117.0,-161.0,-1.62,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_28JUL26_Report_20_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAPITAL GOODS - ELECTRICAL EQUIPMENT,7 / 2 / 0,0.75,-8.22,1.17,13.94,LB,-239.0,77.0,317.0,2.21,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_28JUL26_Report_20_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HEALTHCARE,2 / 1 / 0,0.75,-31.77,-0.75,10.5,SC,-193.0,191.0,384.0,2.25,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_28JUL26_Report_20_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGISTICS,1 / 1 / 0,0.75,122.28,-0.54,12.01,SC,160.0,126.0,-34.0,-0.07,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_28JUL26_Report_20_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MINING & MINERAL PRODUCTS,2 / 0 / 0,0.72,-4.7,2.86,13.38,LB,257.0,375.0,118.0,1.57,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_28JUL26_Report_20_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISCELLANEOUS,3 / 0 / 0,0.72,-18.84,-0.1,6.23,SC,-68.0,12.0,80.0,0.43,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_28JUL26_Report_20_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AEROSPACE & DEFENCE,3 / 2 / 1,0.7,28.46,1.48,18.75,LB,303.0,269.0,-34.0,0.89,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_28JUL26_Report_20_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REFINERIES,3 / 1 / 0,0.66,79.45,1.08,12.89,SC,4938.0,799.0,-4140.0,-1.42,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_28JUL26_Report_20_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADING,2 / 0 / 0,0.66,49.61,-0.9,7.81,SC,709.0,587.0,-122.0,1.11,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_28JUL26_Report_20_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFRASTRUCTURE DEVELOPERS & OPERATORS,2 / 0 / 0,0.65,-10.46,0.77,18.86,SC,-961.0,-302.0,660.0,-0.32,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_28JUL26_Report_20_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BANKS,12 / 6 / 0,0.51,93.95,-0.25,16.69,SB,5847.0,2442.0,-3404.0,-1.24,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_28JUL26_Report_20_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PLANTATION & PLANTATION PRODUCTS,1 / 0 / 0,0.49,-9.99,0.84,13.95,LB,585.0,916.0,331.0,1.89,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_28JUL26_Report_20_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MARINE PORT & SERVICES,1 / 0 / 0,0.46,-50.64,-0.58,13.65,SC,149.0,299.0,150.0,0.6,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_28JUL26_Report_20_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT - SOFTWARE,10 / 3 / 0,0.43,-28.24,-0.23,16.3,LU,-143.0,159.0,302.0,1.13,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_28JUL26_Report_20_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAINTS/VARNISH,1 / 0 / 0,0.36,10.69,1.38,19.51,LB,697.0,651.0,-46.0,-0.14,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_28JUL26_Report_20_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AUTO ANCILLARIES,2 / 3 / 0,0.33,-0.02,-0.56,4.84,SC,252.0,155.0,-97.0,-0.84,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_28JUL26_Report_20_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY,35 / 14 / 0,0.31,-2.37,-0.28,16.15,SC,3086.0,1139.0,-1948.0,-1.06,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_28JUL26_Report_20_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BANKNIFTY,9 / 5 / 0,0.3,78.38,0.23,18.53,SB,7550.0,3069.0,-4481.0,-2.2,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_28JUL26_Report_20_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FINANCE,11 / 8 / 0,0.23,5.6,0.65,13.53,SB,324.0,159.0,-165.0,-0.49,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_28JUL26_Report_20_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHEMICALS,1 / 1 / 0,0.21,-29.69,1.41,3.44,LB,64.0,18.0,-46.0,-0.57,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_28JUL26_Report_20_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AGRO CHEMICALS,1 / 1 / 0,0.17,68.85,1.23,9.43,LB,739.0,86.0,-653.0,-4.89,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_28JUL26_Report_20_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSURANCE,3 / 2 / 0,0.14,-59.3,0.18,13.89,LB,-234.0,-226.0,8.0,0.05,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_28JUL26_Report_20_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DIAMOND, GEMS AND JEWELLERY",1 / 1 / 0,0.06,-51.36,-1.19,16.05,SC,329.0,-781.0,-1110.0,-0.88,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_28JUL26_Report_20_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STOCK/ COMMODITY BROKERS,2 / 2 / 0,0.03,-32.51,0.27,9.58,LB,99.0,-127.0,-227.0,-2.68,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_28JUL26_Report_20_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TELECOM-SERVICE,1 / 1 / 0,-0.06,-30.31,0.21,30.5,LB,-1235.0,772.0,2007.0,3.12,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_28JUL26_Report_20_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REALTY,4 / 2 / 0,-0.07,-37.76,0.43,13.01,SB,-3.0,81.0,84.0,-0.18,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_28JUL26_Report_20_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TELECOM EQUIPMENT & INFRA SERVICES,0 / 1 / 0,-0.25,211.25,-0.38,14.13,LU,85.0,54.0,-31.0,-0.12,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_28JUL26_Report_20_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E-COMMERCE/APP BASED AGGREGATOR,3 / 2 / 0,-0.28,-9.35,-0.21,6.35,SC,1457.0,389.0,-1068.0,-3.95,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_28JUL26_Report_20_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOTELS & RESTAURANTS,0 / 1 / 0,-0.37,-36.96,2.83,3.85,SB,459.0,219.0,-240.0,-2.09,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_28JUL26_Report_20_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AUTOMOBILE,4 / 6 / 0,-0.39,5.54,-0.13,10.63,LU,1418.0,180.0,-1238.0,-1.32,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_28JUL26_Report_20_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AIR TRANSPORT SERVICE,0 / 1 / 0,-0.42,125.23,-4.0,11.11,LU,200.0,637.0,437.0,1.03,,,,,,
BRITANNIA,,,,,,31.5,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan1_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,5347.0,0.59,11968.0,77.0,0.65,0.87,5500.0,194.0,5.0,115.0,1.0,-2.78,LB,,,,,,,,,,,,,,,,,
IRFC,,,,,,0.94,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan1_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,87.5,1.09,11340.0,135.0,1.2,0.85,90.0,1126.0,-3.0,1035.0,-5.0,-2.78,LB,,,,,,,,,,,,,,,,,
PGEL,,,,,,7.7,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan1_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,583.35,1.34,6192.0,322.0,5.49,0.66,600.0,408.0,8.0,255.0,0.0,-2.78,LB,,,,,,,,,,,,,,,,,
KEI,,,,,,44.0,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan1_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,4861.5,0.91,10633.0,31.0,0.29,0.62,5000.0,120.0,0.0,60.0,0.0,-2.77,LB,,,,,,,,,,,,,,,,,
PIIND,,,,,,26.6,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan1_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,2724.0,0.99,13079.0,159.0,1.23,1.01,2800.0,269.0,8.0,278.0,58.0,-2.71,LB,,,,,,,,,,,,,,,,,
OIL,,,,,,-8.45,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan1_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,437.9,-1.89,9296.0,123.0,1.34,0.87,450.0,308.0,-21.0,349.0,4.0,-2.69,SB,,,,,,,,,,,,,,,,,
NESTLEIND,,,,,,12.4,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan1_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,1462.5,0.86,13137.0,135.0,1.04,0.5,1500.0,1466.0,12.0,356.0,17.0,-2.5,LB,,,,,,,,,,,,,,,,,
AMBER,,,,,,97.5,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan1_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,7335.0,1.35,9368.0,203.0,2.21,0.84,7500.0,1392.0,-11.0,755.0,-15.0,-2.2,LB,,,,,,,,,,,,,,,,,
ONGC,,,,,,-4.8,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan1_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,244.7,-1.92,15594.0,559.0,3.72,0.66,250.0,1135.0,102.0,680.0,15.0,-2.12,SB,,,,,,,,,,,,,,,,,
ABB,,,,,,-15.0,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan1_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,7345.5,-0.2,12604.0,272.0,2.21,0.65,7500.0,506.0,39.0,377.0,22.0,-2.06,SB,,,,,,,,,,,,,,,,,
HINDPETRO,,,,,,8.05,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan1_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,391.8,2.1,16686.0,105.0,0.63,0.79,400.0,545.0,-5.0,311.0,5.0,-2.05,LB,,,,,,,,,,,,,,,,,
CANBK,,,,,,0.79,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan1_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,127.53,0.62,40680.0,660.0,1.65,0.78,130.0,989.0,15.0,679.0,15.0,-1.9,LB,,,,,,,,,,,,,,,,,
MCX,,,,,,12.8,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan1_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,2748.0,0.47,20567.0,452.0,2.25,0.89,2800.0,1550.0,50.0,1188.0,9.0,-1.86,LB,,,,,,,,,,,,,,,,,
VMM,,,,,,0.63,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan1_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,108.64,0.58,6797.0,93.0,1.39,0.47,110.0,371.0,12.0,94.0,3.0,-1.24,LB,,,,,,,,,,,,,,,,,
SRF,,,,,,22.9,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan1_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,2672.0,0.86,16507.0,255.0,1.57,0.41,2700.0,928.0,44.0,804.0,-22.0,-1.04,LB,,,,,,,,,,,,,,,,,
COALINDIA,,,,,,-0.5,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan1_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,425.7,-0.12,28725.0,206.0,0.72,0.95,430.0,1084.0,85.0,994.0,29.0,-1.0,SB,,,,,,,,,,,,,,,,,
BANKNIFTY,,,,,,353.4,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan1_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,57440.0,0.62,46509.0,833.0,1.82,0.84,58000.0,40219.0,95.0,20213.0,831.0,-0.97,LB,,,,,,,,,,,,,,,,,
ULTRACEMCO,,,,,,0.0,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan1_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,11892.0,0.0,23701.0,585.0,2.53,0.5,12000.0,1135.0,9.0,473.0,-4.0,-0.9,-,,,,,,,,,,,,,,,,,
ADANIPORTS,,,,,,4.3,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan1_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,1784.8,0.24,29116.0,506.0,1.77,0.6,1800.0,531.0,27.0,568.0,1.0,-0.84,LB,,,,,,,,,,,,,,,,,
NATIONALUM,,,,,,0.85,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan1_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,347.05,0.25,14399.0,230.0,1.62,0.9,350.0,1518.0,-3.0,654.0,11.0,-0.84,LB,,,,,,,,,,,,,,,,,
BANKBARODA,,,,,,0.25,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan1_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,247.95,0.1,32362.0,1399.0,4.52,1.08,250.0,1688.0,389.0,1029.0,114.0,-0.82,LB,,,,,,,,,,,,,,,,,
RELIANCE,,,,,,3.3,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan1_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,1289.4,0.26,131023.0,2927.0,2.29,0.8,1300.0,8087.0,146.0,5761.0,133.0,-0.82,LB,,,,,,,,,,,,,,,,,
HINDUNILVR,,,,,,24.4,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan1_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,2182.1,1.13,37552.0,966.0,2.64,0.83,2200.0,1492.0,-39.0,667.0,32.0,-0.81,LB,,,,,,,,,,,,,,,,,
BANDHANBNK,,,,,,3.19,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan1_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,168.65,1.93,27802.0,533.0,1.95,0.56,170.0,1599.0,-87.0,1661.0,-27.0,-0.79,LB,,,,,,,,,,,,,,,,,
INDUSTOWER,,,,,,1.35,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan1_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,397.35,0.34,35725.0,532.0,1.51,0.49,400.0,381.0,15.0,265.0,36.0,-0.66,LB,,,,,,,,,,,,,,,,,
BEL,,,,,,0.65,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan1_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,408.0,0.16,39400.0,827.0,2.14,0.74,410.0,2554.0,290.0,1491.0,33.0,-0.49,LB,,,,,,,,,,,,,,,,,
DELHIVERY,,,,,,3.4,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan1_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,467.9,0.73,6882.0,497.0,7.78,0.52,470.0,117.0,8.0,231.0,0.0,-0.45,LB,,,,,,,,,,,,,,,,,
TATAPOWER,,,,,,1.8,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan1_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,378.4,0.48,20278.0,429.0,2.16,0.66,380.0,1077.0,75.0,803.0,52.0,-0.42,LB,,,,,,,,,,,,,,,,,
PATANJALI,,,,,,5.9,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan1_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,348.85,1.72,19760.0,337.0,1.74,0.61,350.0,1423.0,-19.0,964.0,-3.0,-0.33,LB,,,,,,,,,,,,,,,,,
TORNTPHARM,,,,,,79.4,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan1_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,4989.6,1.62,30278.0,408.0,1.37,0.72,5000.0,784.0,28.0,363.0,112.0,-0.21,LB,,,,,,,,,,,,,,,,,
HDFCBANK,,,,,,0.5,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan1_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,748.6,0.07,342509.0,4433.0,1.31,0.47,750.0,11880.0,933.0,7322.0,105.0,-0.19,LB,,,,,,,,,,,,,,,,,
IOC,,,,,,1.57,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan1_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,139.75,1.14,22770.0,526.0,2.36,0.96,140.0,672.0,8.0,493.0,15.0,-0.18,LB,,,,,,,,,,,,,,,,,
FORCEMOT,,,,,,-76.0,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan1_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,17472.0,-0.43,7332.0,289.0,4.1,1.07,17500.0,73.0,7.0,221.0,11.0,-0.16,SB,,,,,,,,,,,,,,,,,
M&M,,,,,,21.7,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan1_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,3196.6,0.68,50176.0,810.0,1.64,0.9,3200.0,2123.0,64.0,1796.0,53.0,-0.11,LB,,,,,,,,,,,,,,,,,
DABUR,,,,,,4.4,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan1_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,429.6,1.03,15832.0,638.0,4.2,0.72,430.0,469.0,29.0,319.0,12.0,-0.09,LB,,,,,,,,,,,,,,,,,
POWERGRID,,,,,,0.7,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan1_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,289.95,0.24,13780.0,321.0,2.39,1.13,290.0,1165.0,101.0,741.0,29.0,-0.02,LB,,,,,,,,,,,,,,,,,
NIFTY,,,,,,142.4,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan1_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,24017.0,0.6,127038.0,1101.0,0.87,1.05,24000.0,105974.0,1347.0,97703.0,-89.0,0.07,LB,,,,,,,,,,,,,,,,,
GRASIM,,,,,,12.2,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan1_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,3106.6,0.39,34982.0,337.0,0.97,0.73,3100.0,172.0,25.0,248.0,37.0,0.21,LB,,,,,,,,,,,,,,,,,
