Symbol,Price,Price Chg %,OI,OI Chg %,PCR,ATM Straddle %,IV Chg,IV Chg %,Fut OI,Fut OI Chg,Fut OI Chg %,Fut Buildup,Volume,Volume Chg %,Report_Type,Source_File,NTIS Intraday Score,Trade Bias,Reason,Pattern,Intraday Probability %,Confidence,Final Bias,Validation Signal,Risk Level,Entry Price,Stop Loss,Target
IDFCFIRSTB,88.39,8.81,253328075.0,15.56,,,,,,,,,67772425.0,-26.59,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,40,NEUTRAL,Positive Price Momentum; Fresh OI Buildup,Fresh Long Buildup,75,HIGH,BUY,VALID BUY,MEDIUM,88.39,86.62219999999999,91.9256
AUBANK,1036.4,2.53,17412000.0,5.87,,,,,,,,,2487000.0,-76.55,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,40,NEUTRAL,Positive Price Momentum; Fresh OI Buildup,Fresh Long Buildup,75,HIGH,BUY,VALID BUY,MEDIUM,1036.4,1015.672,1077.8560000000002
LAURUSLABS,1657.7,2.81,12892800.0,2.59,,,,,,,,,974100.0,-88.27,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,40,NEUTRAL,Positive Price Momentum; Fresh OI Buildup,Fresh Long Buildup,75,HIGH,BUY,VALID BUY,MEDIUM,1657.7,1624.546,1724.008
TATACONSUM,1122.8,2.6,10964800.0,2.2,,,,,,,,,530750.0,-91.25,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,40,NEUTRAL,Positive Price Momentum; Fresh OI Buildup,Fresh Long Buildup,75,HIGH,BUY,VALID BUY,MEDIUM,1122.8,1100.3439999999998,1167.712
KFINTECH,877.15,2.9,3016450.0,2.52,,,,,,,,,243225.0,-91.77,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,40,NEUTRAL,Positive Price Momentum; Fresh OI Buildup,Fresh Long Buildup,75,HIGH,BUY,VALID BUY,MEDIUM,877.15,859.607,912.236
PGEL,583.75,1.41,5717100.0,2.52,,,,,,,,,289750.0,-92.99,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,40,NEUTRAL,Positive Price Momentum; Fresh OI Buildup,Fresh Long Buildup,75,HIGH,BUY,VALID BUY,MEDIUM,583.75,572.075,607.1
JINDALSTEL,1057.5,1.59,7295000.0,1.89,,,,,,,,,253750.0,-91.79,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1057.5,,
IEX,127.67,2.05,34730400.0,0.66,,,,,,,,,1135350.0,-95.44,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,127.67,,
INFY,1061.0,1.97,69836000.0,1.34,,,,,,,,,2262000.0,-95.64,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1061.0,,
LODHA,1110.6,1.19,11222500.0,1.16,,,,,,,,,503125.0,-92.78,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1110.6,,
ITC,288.85,1.23,102145875.0,0.8,,,,,,,,,2335650.0,-94.55,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,288.85,,
CHOLAFIN,1763.1,1.63,8573750.0,1.87,,,,,,,,,240000.0,-95.47,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1763.1,,
ASIANPAINT,2713.9,2.13,4701000.0,1.04,,,,,,,,,123250.0,-95.16,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,2713.9,,
HINDUNILVR,2185.0,1.27,11096400.0,1.1,,,,,,,,,251700.0,-95.05,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,2185.0,,
BPCL,317.65,1.7,28013400.0,1.21,,,,,,,,,784075.0,-94.83,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,317.65,,
ADANIGREEN,1417.0,1.09,15513600.0,0.91,,,,,,,,,318000.0,-96.11,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1417.0,,
IOC,140.28,1.52,109239000.0,0.74,,,,,,,,,2145000.0,-95.8,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,140.28,,
TIINDIA,2818.0,1.05,1353200.0,1.58,,,,,,,,,41000.0,-96.14,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,2818.0,,
SBICARD,628.05,2.29,17994400.0,0.25,,,,,,,,,415200.0,-96.31,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,628.05,,
PRESTIGE,1630.9,1.63,3417300.0,1.54,,,,,,,,,86850.0,-96.29,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1630.9,,
ETERNAL,287.3,1.95,101566275.0,0.46,,,,,,,,,2148550.0,-95.48,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,287.3,,
INDIANB,839.9,1.34,8215000.0,0.83,,,,,,,,,213000.0,-95.72,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,839.9,,
COFORGE,1502.8,1.25,11532050.0,0.33,,,,,,,,,230375.0,-97.24,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1502.8,,
SWIGGY,253.29,1.94,36728125.0,0.99,,,,,,,,,1049375.0,-97.25,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,253.29,,
SENSEX,76903.75,0.44,23880.0,0.17,,,,,,,,,560.0,-95.53,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,76903.75,,
RECLTD,359.1,0.34,23692725.0,0.4,,,,,,,,,809550.0,-92.75,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,359.1,,
RBLBANK,360.3,1.49,26689050.0,0.88,,,,,,,,,523875.0,-97.04,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,360.3,,
CGPOWER,886.0,1.12,13696050.0,1.73,,,,,,,,,520200.0,-96.95,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,886.0,,
TECHM,1575.0,1.05,13768800.0,0.7,,,,,,,,,225600.0,-97.68,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1575.0,,
DABUR,429.6,1.03,19082500.0,0.47,,,,,,,,,225000.0,-97.67,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,429.6,,
BAJAJHLDNG,10869.0,1.33,239025.0,0.19,,,,,,,,,2700.0,-97.44,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,10869.0,,
RADICO,4159.0,1.08,348750.0,0.3,,,,,,,,,12900.0,-96.38,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,4159.0,,
MANAPPURAM,357.85,1.24,23739000.0,0.5,,,,,,,,,582000.0,-96.57,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,357.85,,
ASHOKLEY,154.0,1.22,93485000.0,0.31,,,,,,,,,1585000.0,-97.01,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,154.0,,
INDIGO,5177.0,3.13,4558200.0,0.56,,,,,,,,,103800.0,-96.64,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,5177.0,,
NBCC,95.61,1.39,48308000.0,0.92,,,,,,,,,793000.0,-96.57,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,95.61,,
BANDHANBNK,167.98,1.52,98748000.0,0.59,,,,,,,,,1335600.0,-96.52,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,167.98,,
360ONE,1123.9,1.62,3281500.0,1.06,,,,,,,,,61500.0,-96.53,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1123.9,,
PERSISTENT,5273.0,1.7,3021250.0,0.35,,,,,,,,,40875.0,-97.74,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,5273.0,,
NAUKRI,1184.85,1.3,9865900.0,0.44,,,,,,,,,91850.0,-97.99,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1184.85,,
MPHASIS,2339.9,1.59,2939200.0,0.48,,,,,,,,,51700.0,-98.25,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,2339.9,,
IREDA,117.4,1.11,51738850.0,0.08,,,,,,,,,502275.0,-98.48,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,117.4,,
LTF,306.35,2.25,38205000.0,0.23,,,,,,,,,470250.0,-97.76,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,306.35,,
CANBK,128.09,1.07,271215000.0,0.4,,,,,,,,,2929500.0,-97.52,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,128.09,,
GAIL,172.75,1.22,55305450.0,0.15,,,,,,,,,386950.0,-98.79,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,172.75,,
MAXHEALTH,1096.3,1.16,7355250.0,0.21,,,,,,,,,40950.0,-99.0,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1096.3,,
UNIONBANK,173.7,1.35,91035525.0,0.22,,,,,,,,,752250.0,-98.55,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,173.7,,
TCS,2282.1,1.24,25587000.0,0.21,,,,,,,,,250200.0,-98.42,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,2282.1,,
HINDPETRO,391.35,1.98,33657525.0,0.24,,,,,,,,,313875.0,-98.25,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,391.35,,
UNOMINDA,1150.9,1.78,3658050.0,0.56,,,,,,,,,36300.0,-98.28,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1150.9,,
GMRAIRPORT,108.88,1.15,64009575.0,0.45,,,,,,,,,558000.0,-98.45,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,108.88,,
BAJFINANCE,1035.8,1.53,44651250.0,0.49,,,,,,,,,478500.0,-98.39,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1035.8,,
LUPIN,2414.7,1.25,3443350.0,0.3,,,,,,,,,26350.0,-98.87,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,2414.7,,
PIDILITIND,1601.1,1.15,4365000.0,0.49,,,,,,,,,47000.0,-98.72,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1601.1,,
HYUNDAI,1944.5,1.12,3335475.0,0.21,,,,,,,,,31075.0,-98.72,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1944.5,,
COLPAL,2122.0,1.04,2956525.0,0.05,,,,,,,,,20900.0,-99.04,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,2122.0,,
FINNIFTY,26260.9,0.69,12420.0,0.49,,,,,,,,,600.0,-93.1,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,26260.9,,
SAIL,163.65,0.69,90291700.0,0.27,,,,,,,,,1283100.0,-94.36,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,163.65,,
HINDZINC,539.8,0.95,15446025.0,0.83,,,,,,,,,426300.0,-95.57,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,539.8,,
TATASTEEL,185.42,0.78,108834000.0,0.82,,,,,,,,,1523500.0,-96.74,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,185.42,,
INOXWIND,78.28,1.43,60646400.0,0.12,,,,,,,,,217600.0,-99.21,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,78.28,,
NAM-INDIA,1122.0,1.38,5318125.0,0.01,,,,,,,,,33750.0,-99.12,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1122.0,,
VMM,109.3,1.19,32543500.0,0.09,,,,,,,,,184300.0,-99.18,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,109.3,,
HDFCAMC,2546.0,1.07,4392000.0,0.12,,,,,,,,,15600.0,-99.18,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,2546.0,,
YESBANK,23.2,0.48,617988100.0,0.3,,,,,,,,,5442500.0,-97.71,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,23.2,,
NIFTY,23990.4,0.49,8206250.0,0.25,,,,,,,,,152165.0,-96.18,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,23990.4,,
MUTHOOTFIN,3048.8,1.47,4785825.0,0.05,,,,,,,,,27500.0,-99.16,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,3048.8,,
GODFRYPHLP,2121.3,0.98,1240525.0,0.83,,,,,,,,,34925.0,-97.28,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,2121.3,,
HAVELLS,1242.2,0.65,6655500.0,1.27,,,,,,,,,144500.0,-96.39,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1242.2,,
NTPC,351.65,0.73,51556500.0,0.74,,,,,,,,,802500.0,-96.65,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,351.65,,
PNB,112.08,0.85,207152000.0,0.44,,,,,,,,,2472000.0,-96.94,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,112.08,,
PFC,411.05,0.38,26218400.0,0.34,,,,,,,,,340600.0,-97.09,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,411.05,,
BANKBARODA,248.45,0.3,91777725.0,1.34,,,,,,,,,2749500.0,-93.14,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,248.45,,
MARUTI,13495.0,0.88,1380850.0,1.16,,,,,,,,,35800.0,-94.84,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,13495.0,,
NIFTYNXT50,72600.0,0.7,8825.0,0.57,,,,,,,,,225.0,-91.0,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,72600.0,,
LT,3834.0,0.56,7252175.0,0.61,,,,,,,,,80500.0,-97.91,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,3834.0,,
AUROPHARMA,1549.3,0.55,7230300.0,0.21,,,,,,,,,41800.0,-97.92,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1549.3,,
BIOCON,439.0,0.57,31295000.0,0.89,,,,,,,,,377500.0,-98.01,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,439.0,,
M&M,3205.0,0.95,9914600.0,0.42,,,,,,,,,100000.0,-98.02,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,3205.0,,
ANGELONE,310.0,0.67,17530000.0,0.52,,,,,,,,,267500.0,-97.91,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,310.0,,
INDHOTEL,737.0,0.9,14854000.0,0.47,,,,,,,,,155000.0,-97.93,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,737.0,,
HINDALCO,951.9,0.27,37631300.0,0.32,,,,,,,,,263900.0,-98.05,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,951.9,,
HDFCBANK,749.7,0.21,220784850.0,0.47,,,,,,,,,1346150.0,-98.16,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,749.7,,
BRITANNIA,5355.0,0.74,1498875.0,0.84,,,,,,,,,16500.0,-98.12,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,5355.0,,
EICHERMOT,7592.5,0.13,3070300.0,0.44,,,,,,,,,25900.0,-98.17,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,7592.5,,
LTM,4124.2,0.91,2335800.0,0.41,,,,,,,,,29100.0,-98.19,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,4124.2,,
SBIN,1027.5,0.56,51782250.0,0.28,,,,,,,,,312750.0,-98.19,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1027.5,,
HEROMOTOCO,5073.1,0.82,3443550.0,0.47,,,,,,,,,34200.0,-98.25,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,5073.1,,
PREMIERENE,1027.0,0.79,4870450.0,0.07,,,,,,,,,8450.0,-99.76,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1027.0,,
BOSCHLTD,41725.0,0.05,176500.0,0.13,,,,,,,,,450.0,-99.6,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,41725.0,,
CIPLA,1417.6,0.06,7650850.0,0.16,,,,,,,,,26350.0,-99.39,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1417.6,,
BDL,1217.0,0.6,5160775.0,0.18,,,,,,,,,25075.0,-99.39,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1217.0,,
KEI,4859.0,0.86,1856050.0,0.04,,,,,,,,,5250.0,-99.39,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,4859.0,,
