Symbol,Price,Price Chg %,OI,OI Chg %,PCR,ATM Straddle %,IV Chg,IV Chg %,Fut OI,Fut OI Chg,Fut OI Chg %,Fut Buildup,Volume,Volume Chg %,Report_Type,Source_File,NTIS Intraday Score,Trade Bias,Reason,Pattern,Intraday Probability %,Confidence,Final Bias,Validation Signal,Risk Level,Entry Price,Stop Loss,Target
ADANIGREEN,1478.1,-64.4,24077400.0,4.95,,,,,,,,,5874000.0,238.87,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,15,SELL,Negative Price Momentum; Fresh OI Buildup; Volume Expansion,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1478.1,1448.5379999999998,1537.224
GLENMARK,2200.4,-47.8,11491875.0,0.98,,,,,,,,,1638750.0,205.17,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum; Volume Expansion,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,2200.4,2156.392,2288.416
COCHINSHIP,1368.0,-40.1,7049600.0,4.27,,,,,,,,,1169600.0,369.34,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,15,SELL,Negative Price Momentum; Fresh OI Buildup; Volume Expansion,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1368.0,1340.6399999999999,1422.72
SENSEX,76800.0,-708.4,44780.0,5.51,,,,,,,,,17860.0,58.9,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,15,SELL,Negative Price Momentum; Fresh OI Buildup; Volume Expansion,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,76800.0,75264.0,79872.0
ETERNAL,285.35,-2.05,139667875.0,2.2,,,,,,,,,22921100.0,63.73,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,15,SELL,Negative Price Momentum; Fresh OI Buildup; Volume Expansion,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,285.35,279.64300000000003,296.764
NAUKRI,1184.5,-18.55,13813800.0,1.3,,,,,,,,,1772650.0,-59.23,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1184.5,1160.81,1231.88
PATANJALI,336.1,-4.45,31070725.0,1.17,,,,,,,,,2371450.0,-62.6,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,336.1,329.37800000000004,349.54400000000004
INDUSTOWER,394.65,-10.3,84265600.0,0.82,,,,,,,,,4494800.0,-59.44,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,394.65,386.75699999999995,410.436
PAGEIND,39730.0,-315.0,289980.0,0.45,,,,,,,,,22740.0,-58.15,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,39730.0,38935.4,41319.200000000004
KPITTECH,554.85,-11.7,13855450.0,0.43,,,,,,,,,1225275.0,-65.78,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,554.85,543.753,577.0440000000001
TORNTPHARM,5009.1,-23.6,3600250.0,0.26,,,,,,,,,288500.0,-43.98,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,5009.1,4908.918000000001,5209.464000000001
DABUR,425.8,-0.2,29593750.0,1.12,,,,,,,,,1858750.0,-47.81,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,425.8,417.284,442.83200000000005
AMBUJACEM,430.05,-11.0,75424800.0,1.11,,,,,,,,,4902000.0,-46.05,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,430.05,421.449,447.252
ADANIENSOL,1716.4,-27.4,19676250.0,1.93,,,,,,,,,2501550.0,-46.02,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1716.4,1682.0720000000001,1785.0560000000003
PAYTM,1269.0,-32.2,22751225.0,1.72,,,,,,,,,5958050.0,-49.11,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1269.0,1243.62,1319.76
BAJAJFINSV,1873.8,-25.5,9603600.0,0.97,,,,,,,,,725400.0,-49.94,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1873.8,1836.3239999999998,1948.752
HYUNDAI,1948.4,-17.2,4785550.0,2.27,,,,,,,,,509300.0,-52.97,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1948.4,1909.432,2026.3360000000002
SHREECEM,26640.0,-540.0,345525.0,1.08,,,,,,,,,13775.0,-52.66,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,26640.0,26107.2,27705.600000000002
FORCEMOT,17295.0,-330.0,234225.0,0.62,,,,,,,,,29300.0,-52.38,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,17295.0,16949.1,17986.8
CHOLAFIN,1727.4,-35.8,14431250.0,5.53,,,,,,,,,1994375.0,15.32,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1727.4,1692.852,1796.496
JIOFIN,234.11,-6.08,143211350.0,4.53,,,,,,,,,24940550.0,11.43,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,234.11,229.42780000000002,243.47440000000003
ABCAPITAL,401.65,-7.4,36747400.0,1.45,,,,,,,,,5477700.0,-0.9,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,401.65,393.61699999999996,417.716
VBL,457.5,-6.2,50705475.0,2.22,,,,,,,,,6721800.0,0.98,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,457.5,448.34999999999997,475.8
GODFRYPHLP,2072.7,-61.9,1720950.0,0.95,,,,,,,,,179575.0,1.87,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,2072.7,2031.2459999999999,2155.6079999999997
BEL,406.75,-3.4,90128400.0,0.3,,,,,,,,,6800100.0,2.65,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,406.75,398.615,423.02000000000004
BAJFINANCE,1058.9,-10.5,66213000.0,2.6,,,,,,,,,6108750.0,28.75,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1058.9,1037.722,1101.256
FEDERALBNK,353.2,-3.35,83687500.0,1.64,,,,,,,,,8170000.0,29.37,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,353.2,346.13599999999997,367.328
APOLLOHOSP,8911.5,-39.0,2037000.0,2.11,,,,,,,,,163250.0,30.08,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,8911.5,8733.27,9267.960000000001
LTM,3980.2,-72.9,3571650.0,0.43,,,,,,,,,254850.0,26.79,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,3980.2,3900.5959999999995,4139.408
AMBER,7456.0,-161.5,1353100.0,6.1,,,,,,,,,273100.0,4.8,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,7456.0,7306.88,7754.240000000001
FINNIFTY,26198.1,-406.4,27120.0,2.96,,,,,,,,,6420.0,7.0,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,26198.1,25674.138,27246.023999999998
IRFC,87.0,-1.16,89919375.0,0.71,,,,,,,,,8479275.0,-8.86,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,87.0,85.26,90.48
TECHM,1559.8,-14.2,20518800.0,0.31,,,,,,,,,2149200.0,-8.15,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1559.8,1528.6039999999998,1622.192
NIFTY,23974.0,-206.6,14543880.0,1.47,,,,,,,,,2587195.0,-9.26,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,23974.0,23494.52,24932.96
HEROMOTOCO,4918.2,-48.8,5208300.0,0.2,,,,,,,,,862350.0,26.21,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,4918.2,4819.835999999999,5114.928
GODREJPROP,2075.7,-77.8,7539675.0,2.77,,,,,,,,,1210950.0,24.99,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,2075.7,2034.1859999999997,2158.728
HDFCBANK,753.9,-9.05,248340950.0,3.69,,,,,,,,,48377550.0,14.46,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,753.9,738.822,784.056
MFSL,1513.9,-30.0,8583600.0,0.45,,,,,,,,,420800.0,6.8,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1513.9,1483.622,1574.4560000000001
IDFCFIRSTB,80.77,-0.95,341060300.0,1.02,,,,,,,,,37266950.0,-0.89,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,80.77,79.15459999999999,84.0008
HINDPETRO,396.1,-10.75,38875950.0,2.71,,,,,,,,,7848900.0,3.39,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,396.1,388.178,411.944
DIXON,13772.0,-253.0,2301600.0,3.04,,,,,,,,,559600.0,-1.89,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,13772.0,13496.56,14322.880000000001
GVT&D,4482.0,-27.1,1775500.0,2.61,,,,,,,,,296875.0,-0.88,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,4482.0,4392.36,4661.28
KOTAKBANK,380.2,-6.25,151326000.0,3.32,,,,,,,,,14778000.0,-14.15,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,380.2,372.596,395.408
HDFCLIFE,551.45,-9.3,40878200.0,0.63,,,,,,,,,2746700.0,-12.78,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,551.45,540.421,573.508
INDIANB,826.45,-28.5,16342000.0,2.57,,,,,,,,,2008000.0,-12.31,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,826.45,809.921,859.508
AUBANK,981.8,-23.4,20340000.0,0.06,,,,,,,,,2906000.0,-10.75,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,981.8,962.164,1021.072
PNBHOUSING,1082.9,-10.8,7092800.0,0.17,,,,,,,,,639600.0,-10.22,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1082.9,1061.242,1126.2160000000001
AUROPHARMA,1526.6,-52.5,9631050.0,4.93,,,,,,,,,2492050.0,-13.12,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1526.6,1496.068,1587.664
HAL,4557.6,-32.5,4493550.0,0.87,,,,,,,,,816750.0,-9.6,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,4557.6,4466.448,4739.904
CIPLA,1411.0,-20.8,13220475.0,2.55,,,,,,,,,1537225.0,-17.7,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1411.0,1382.78,1467.44
BDL,1239.9,-25.1,7741375.0,2.53,,,,,,,,,837675.0,-13.82,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1239.9,1215.102,1289.496
M&M,3169.5,-41.2,15054400.0,1.11,,,,,,,,,1629400.0,-13.69,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,3169.5,3106.11,3296.28
BAJAJHLDNG,10439.0,-35.0,301200.0,1.52,,,,,,,,,26400.0,-25.27,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,10439.0,10230.22,10856.56
EICHERMOT,7614.5,-77.5,3784600.0,3.53,,,,,,,,,311500.0,-22.69,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,7614.5,7462.21,7919.08
UNOMINDA,1128.7,-18.9,4697550.0,0.12,,,,,,,,,616000.0,-27.6,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1128.7,1106.126,1173.8480000000002
DALBHARAT,1858.7,-8.4,4782375.0,2.8,,,,,,,,,755300.0,-28.43,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1858.7,1821.526,1933.048
ASHOKLEY,152.42,-1.5,148655000.0,1.81,,,,,,,,,14750000.0,-30.0,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,152.42,149.37159999999997,158.5168
SHRIRAMFIN,1055.0,-8.3,26599650.0,1.15,,,,,,,,,4403025.0,-27.39,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1055.0,1033.9,1097.2
OBEROIRLTY,1837.8,-38.1,6198850.0,1.39,,,,,,,,,589400.0,-19.04,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1837.8,1801.0439999999999,1911.3120000000001
ADANIPORTS,1818.5,-28.5,17116150.0,0.41,,,,,,,,,1284400.0,-16.52,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1818.5,1782.1299999999999,1891.24
TATAPOWER,378.15,-3.1,56863200.0,1.0,,,,,,,,,4637100.0,-14.38,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,378.15,370.587,393.276
CANBK,126.66,-1.08,328529250.0,1.34,,,,,,,,,23402250.0,-24.84,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,126.66,124.12679999999999,131.7264
CDSL,1337.0,-29.2,9601175.0,1.03,,,,,,,,,1052125.0,-20.75,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1337.0,1310.26,1390.48
NATIONALUM,341.55,-2.65,45740625.0,0.67,,,,,,,,,3172500.0,-22.31,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,341.55,334.719,355.21200000000005
UPL,608.8,-9.25,26934690.0,0.1,,,,,,,,,3341430.0,-20.89,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,608.8,596.6239999999999,633.1519999999999
RVNL,223.28,-2.95,35439250.0,0.37,,,,,,,,,3045350.0,-22.87,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,223.28,218.8144,232.21120000000002
RELIANCE,1292.1,-14.1,95169500.0,0.13,,,,,,,,,9004500.0,-5.92,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1292.1,1266.2579999999998,1343.7839999999999
GAIL,172.63,-1.18,72750150.0,0.45,,,,,,,,,4544000.0,-7.38,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,172.63,169.1774,179.5352
BANKINDIA,144.01,-3.01,92383200.0,2.14,,,,,,,,,9890400.0,-7.8,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,144.01,141.1298,149.7704
AXISBANK,1240.0,-21.6,66810000.0,2.48,,,,,,,,,4481875.0,-53.74,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1240.0,1215.2,1289.6000000000001
IOC,142.37,-0.9,142554750.0,0.13,,,,,,,,,6659250.0,-54.99,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,142.37,139.5226,148.06480000000002
POLICYBZR,1551.0,-18.3,10475500.0,0.81,,,,,,,,,546700.0,-30.45,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1551.0,1519.98,1613.04
MAZDOCK,2300.8,-45.4,5123025.0,2.02,,,,,,,,,539100.0,-36.02,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,2300.8,2254.784,2392.8320000000003
ASIANPAINT,2683.6,-9.2,7041500.0,0.14,,,,,,,,,480250.0,-32.67,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,2683.6,2629.928,2790.944
PNB,110.69,-1.34,265920000.0,0.78,,,,,,,,,29584000.0,-37.11,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,110.69,108.47619999999999,115.1176
CGPOWER,911.25,-5.6,21878150.0,5.53,,,,,,,,,3436550.0,-33.05,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,911.25,893.025,947.7
MARUTI,13554.0,-74.0,2191100.0,2.21,,,,,,,,,268200.0,-37.32,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,13554.0,13282.92,14096.16
SBILIFE,1801.4,-25.0,7075500.0,2.12,,,,,,,,,713625.0,-25.11,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1801.4,1765.372,1873.4560000000001
LICHSGFIN,538.0,-10.8,19238000.0,0.38,,,,,,,,,1438000.0,-39.96,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,538.0,527.24,559.52
ICICIBANK,1443.1,-20.6,97294400.0,2.29,,,,,,,,,8423800.0,-40.09,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1443.1,1414.2379999999998,1500.824
VEDL,262.6,-3.0,59938000.0,0.1,,,,,,,,,3584550.0,-44.88,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,262.6,257.348,273.10400000000004
COFORGE,1474.1,-22.3,17958325.0,0.14,,,,,,,,,1255900.0,-41.92,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1474.1,1444.618,1533.0639999999999
PFC,413.3,-1.3,49359700.0,0.02,,,,,,,,,2433600.0,-46.08,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,413.3,405.034,429.83200000000005
ULTRACEMCO,11883.0,-207.0,1913200.0,4.17,,,,,,,,,269200.0,-51.89,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,11883.0,11645.34,12358.32
BANKBARODA,245.55,-2.3,109906875.0,0.74,,,,,,,,,9412650.0,-46.81,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,245.55,240.639,255.372
NIFTYNXT50,72130.0,-564.8,15425.0,0.49,,,,,,,,,2025.0,-55.49,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,72130.0,70687.4,75015.2
TATASTEEL,186.37,-0.8,163809250.0,0.31,,,,,,,,,13233000.0,-31.82,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,186.37,182.6426,193.8248
HDFCAMC,2540.0,-40.1,5882100.0,4.92,,,,,,,,,872400.0,-42.21,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,2540.0,2489.2,2641.6
SBIN,1023.4,-22.7,58436250.0,3.24,,,,,,,,,8672250.0,-20.77,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_22_7_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1023.4,1002.932,1064.336
