Symbol,ATM Straddle %,Open,High,Low,Close,Price Chg,Price Chg %,IV Chg,IV Chg %,OI Chg,OI Chg %,PCR Chg,PCR Chg %,Tot CE OI Chg,Tot CE OI Chg %,Tot PE OI Chg,Tot PE OI Chg %,Tot PE-CE OI Chg,Report_Type,Source_File,Price,Price Chg %,Fut OI,Fut OI Chg,Fut OI Chg %,PCR,Strike,Call OI,Call OI Chg,Put OI,Put OI Chg,Dist. From Strike %,Fut Buildup,Sector Name,Adv/ Dec/ Unchg,Price Chg %,Volume Chg %,OI Chg %,Rollover (%),Buildup,Tol CE OI Chg,Tol PE OI Chg,Tol PE-CE OI Chg,Tol PE-CE OI Chg %,Price chg,OI,OI chg,OI Chg (Value),Volume,Volume Chg %
PERSISTENT,7.46,5530.0,5540.0,5337.0,5360.0,-209,-3.75,-2.54,-6.3,8.0,0.03,-0.07,-10.45,1154.0,9.34,-125.0,-1.51,-1279,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PETRONET,5.43,283.35,283.35,279.95,282.5,1.2,0.43,1.98,8.17,50.0,0.3,0.01,0.85,-17.0,-0.49,1.0,0.02,18,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PFC,5.52,427.2,430.4,426.75,427.3,1.6,0.38,0.95,3.59,23.0,0.06,-0.02,-2.67,136.0,1.88,2.0,0.04,-134,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGEL,9.41,618.8,624.3,615.15,620.85,5.4,0.88,3.14,6.8,13.0,0.11,0.0,0.0,25.0,0.56,10.0,0.25,-15,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHOENIXLTD,5.61,1921.9,1921.9,1895.5,1895.5,-7.8,-0.41,1.5,5.55,14.0,0.13,-0.01,-1.47,53.0,1.58,-4.0,-0.18,-57,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIDILITIND,5.31,1631.0,1640.4,1630.0,1636.9,17.3,1.07,1.29,5.04,-19.0,-0.12,0.01,1.56,-53.0,-1.65,0.0,0.0,-,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIIND,7.28,2763.2,2790.0,2763.2,2782.8,30.6,1.11,0.82,2.58,-5.0,-0.03,0.02,2.35,-37.0,-1.37,21.0,0.92,58,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PNB,5.14,114.23,114.25,113.7,113.72,0.47,0.42,1.38,5.59,20.0,0.06,-0.02,-2.25,123.0,1.73,12.0,0.19,-111,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PNBHOUSING,8.91,1063.0,1063.0,1051.1,1058.4,4.3,0.41,1.92,4.57,36.0,0.32,-0.01,-0.88,12.0,0.44,-7.0,-0.23,-19,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POLICYBZR,7.71,1616.2,1617.5,1606.0,1615.6,10.1,0.63,1.4,3.77,9.0,0.03,0.0,0.0,8.0,0.24,9.0,0.26,1,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POLYCAB,4.9,9178.0,9180.0,9130.0,9132.0,-21.5,-0.23,0.87,3.57,52.0,0.29,0.01,1.43,57.0,0.69,80.0,1.38,23,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POWERGRID,4.25,284.75,285.85,284.45,285.7,1.4,0.49,0.94,4.55,-6.0,-0.03,0.0,0.0,4.0,0.05,-3.0,-0.04,-7,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POWERINDIA,8.63,32540.0,32540.0,32225.0,32360.0,10,0.03,2.58,6.16,47.0,0.2,0.0,0.0,10.0,0.13,40.0,0.46,30,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PREMIERENE,7.53,1030.3,1041.3,1030.0,1038.1,13.2,1.29,2.27,6.25,24.0,0.21,0.01,1.28,-12.0,-0.51,-2.0,-0.11,10,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESTIGE,7.16,1622.0,1635.9,1601.0,1629.7,7.8,0.48,2.63,7.97,11.0,0.1,0.0,0.0,5.0,0.13,0.0,0.0,-,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RADICO,7.27,4377.8,4450.0,4377.8,4440.2,85.1,1.95,2.27,7.8,0.0,0.0,0.01,1.43,6.0,0.18,19.0,0.79,13,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBLBANK,5.65,377.5,381.55,376.85,376.9,1.7,0.45,0.34,1.23,23.0,0.16,0.0,0.0,-16.0,-0.44,-14.0,-0.61,2,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RECLTD,4.53,373.9,376.0,373.1,373.75,1.5,0.4,1.27,5.72,3.0,0.01,-0.01,-1.41,158.0,1.74,10.0,0.16,-148,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RELIANCE,3.63,1317.0,1319.0,1314.6,1315.0,3.7,0.28,0.59,3.27,55.0,0.03,0.0,0.0,18.0,0.02,-216.0,-0.27,-234,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RVNL,7.12,227.05,229.4,227.05,228.83,2.88,1.27,0.43,1.21,-64.0,-0.35,0.01,1.27,-158.0,-2.09,-24.0,-0.4,134,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAIL,6.99,171.09,172.98,171.09,171.9,2.58,1.52,1.04,3.1,4.0,0.01,0.03,4.84,-153.0,-3.41,16.0,0.58,169,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBICARD,5.69,661.1,666.6,659.3,666.25,4.85,0.73,1.08,4.31,42.0,0.15,0.0,0.0,-8.0,-0.11,-1.0,-0.02,7,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBILIFE,4.12,1895.7,1899.7,1887.4,1889.9,4,0.21,0.5,2.43,20.0,0.12,0.01,1.47,8.0,0.21,10.0,0.38,2,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBIN,5.2,1040.0,1041.7,1037.7,1038.0,5.4,0.52,1.11,4.39,21.0,0.02,0.0,0.0,101.0,0.27,74.0,0.21,-27,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SENSEX,0.91,79395.0,79395.0,78800.0,78900.05,550.95,0.7,-0.18,-1.67,7.0,0.39,0.03,2.1,87.0,0.97,369.0,2.88,282,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHREECEM,6.4,25800.0,26540.0,25800.0,26380.0,820,3.21,1.24,5.64,-33.0,-0.23,0.11,18.03,-450.0,-14.29,0.0,0.0,-,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHRIRAMFIN,5.69,1057.5,1069.7,1055.6,1066.8,16.8,1.6,1.6,5.86,78.0,0.24,0.02,3.92,-112.0,-1.09,71.0,1.34,183,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIEMENS,7.3,3700.0,3764.5,3681.5,3756.3,28.3,0.76,1.27,3.46,-11.0,-0.05,-0.01,-1.1,53.0,0.87,5.0,0.09,-48,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOLARINDS,6.86,18648.0,18648.0,18466.0,18498.0,2,0.01,2.28,7.03,21.0,0.13,-0.01,-1.28,27.0,0.86,0.0,0.0,-,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SONACOMS,5.97,772.9,775.65,767.1,773.25,4.7,0.61,1.71,5.93,54.0,0.64,-0.03,-3.7,132.0,3.96,0.0,0.0,-,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRF,5.24,2649.5,2658.4,2639.0,2655.1,20.5,0.78,0.76,2.91,13.0,0.06,0.0,0.0,40.0,0.29,9.0,0.15,-31,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUNPHARMA,3.72,1990.0,1990.0,1955.0,1960.9,-32.7,-1.64,1.34,7.65,87.0,0.22,-0.08,-11.43,1121.0,5.82,-871.0,-6.48,-1992,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUPREMEIND,6.06,3491.6,3504.0,3478.9,3492.0,11.1,0.32,1.67,5.77,1.0,0.01,-0.01,-1.32,31.0,0.75,2.0,0.06,-29,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUZLON,7.5,48.11,49.28,48.11,49.26,1.14,2.37,1.97,5.55,-52.0,-0.14,0.01,1.96,-267.0,-1.54,-5.0,-0.06,262,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWIGGY,8.44,284.1,285.35,281.55,281.65,-1.71,-0.6,1.28,3.02,139.0,0.38,-0.01,-1.43,280.0,1.8,34.0,0.31,-246,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TATACONSUM,4.49,1092.0,1096.0,1087.0,1093.6,4.9,0.45,0.79,3.66,-3.0,-0.01,0.0,0.0,-1.0,-0.01,-11.0,-0.24,-10,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TATAELXSI,6.65,3698.6,3718.0,3694.3,3703.0,18.1,0.49,2.05,6.4,5.0,0.02,-0.01,-1.67,86.0,0.8,-68.0,-1.06,-154,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TATAPOWER,4.07,383.5,383.7,379.85,383.0,1.2,0.31,1.03,5.28,20.0,0.05,-0.01,-1.25,106.0,0.63,-29.0,-0.22,-135,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TATASTEEL,4.49,192.22,194.09,191.05,191.3,0.68,0.36,1.29,5.99,299.0,0.5,0.02,2.67,-254.0,-1.04,118.0,0.64,372,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCS,5.42,2399.0,2415.4,2390.9,2402.9,25.9,1.09,0.55,2.06,119.0,0.08,0.02,2.3,-885.0,-1.89,238.0,0.58,1123,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TECHM,5.49,1670.0,1670.0,1653.1,1655.6,3,0.18,0.82,3.11,61.0,0.2,0.0,0.0,6.0,0.06,25.0,0.4,19,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIINDIA,7.7,2782.8,2784.8,2779.9,2779.9,13.2,0.48,2.21,6.17,13.0,0.12,-0.01,-1.23,14.0,1.03,4.0,0.37,-10,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TITAN,4.48,4900.0,4900.0,4875.1,4890.6,7.1,0.15,1.32,6.2,20.0,0.06,-0.01,-1.3,169.0,1.14,-35.0,-0.31,-204,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TMPV,6.6,347.0,350.4,344.7,350.1,8.55,2.5,1.07,3.34,-116.0,-0.24,0.01,1.2,-288.0,-1.68,-55.0,-0.39,233,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TORNTPHARM,5.11,5204.0,5213.5,5114.5,5130.0,-15.4,-0.3,0.96,3.88,-38.0,-0.12,-0.04,-5.26,195.0,2.99,-128.0,-2.57,-323,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRENT,6.57,3020.0,3044.0,3018.5,3032.6,19,0.63,1.79,5.66,-22.0,-0.05,0.01,1.33,-93.0,-0.91,12.0,0.16,105,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TVSMOTOR,5.3,4364.0,4384.9,4339.5,4349.9,27,0.62,1.6,6.41,184.0,0.34,-0.09,-8.65,1532.0,10.86,255.0,1.75,-1277,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ULTRACEMCO,3.69,12000.0,12056.0,11954.0,12020.0,94,0.79,1.69,9.41,81.0,0.25,0.03,5.36,-19.0,-0.22,206.0,4.3,225,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIONBANK,6.07,172.98,174.64,172.73,174.01,2.02,1.17,2.03,6.99,26.0,0.1,0.0,0.0,-30.0,-0.49,2.0,0.04,32,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNITDSPR,4.38,1523.9,1528.1,1516.0,1523.6,4.1,0.27,0.96,4.5,-12.0,-0.06,0.0,0.0,-8.0,-0.15,7.0,0.15,15,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNOMINDA,7.73,1198.0,1199.7,1191.2,1198.2,11.3,0.95,1.61,4.63,-25.0,-0.31,0.02,2.41,-46.0,-1.7,9.0,0.4,55,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPL,6.71,607.2,613.9,596.6,612.7,5.15,0.85,2.68,8.48,94.0,0.42,-0.03,-3.57,149.0,4.55,16.0,0.58,-133,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VBL,5.8,446.15,447.3,444.75,445.75,1.15,0.26,1.14,4.17,69.0,0.17,0.0,0.0,32.0,0.18,-16.0,-0.18,-48,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VEDL,5.89,268.0,269.65,267.75,267.85,2.35,0.89,1.08,3.79,-27.0,-0.06,0.01,1.69,-321.0,-1.36,-22.0,-0.16,299,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VMM,5.88,107.74,108.49,107.6,108.4,0.72,0.67,2.24,7.91,-4.0,-0.04,0.0,0.0,6.0,0.33,-7.0,-0.69,-13,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VOLTAS,7.06,1329.2,1342.0,1319.6,1338.1,9.4,0.71,1.62,4.91,55.0,0.29,0.01,0.83,-2.0,-0.06,1.0,0.03,3,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WAAREEENER,6.08,2674.9,2691.3,2667.1,2687.9,33.6,1.27,1.52,5.18,12.0,0.03,0.0,0.0,-125.0,-0.7,-64.0,-0.63,61,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WIPRO,5.46,184.8,185.39,184.29,184.9,0.87,0.47,1.46,5.52,82.0,0.11,0.0,0.0,97.0,0.42,7.0,0.05,-90,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YESBANK,5.39,22.94,23.04,22.94,22.98,0.15,0.66,1.17,4.51,-12.0,-0.03,0.0,0.0,-60.0,-0.63,-22.0,-0.37,38,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZYDUSLIFE,5.61,1133.5,1135.1,1122.2,1124.0,-8.7,-0.77,1.63,6.11,2.0,0.02,-0.01,-1.35,10.0,0.64,1.0,0.09,-9,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCHINSHIP,,,,,,7.6,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,1437.0,0.53,13770.0,-75.0,-0.54,0.91,1400.0,1219.0,-3.0,752.0,0.0,2.64,SC,,,,,,,,,,,,,,,,,
NIFTY,,,,,,166.3,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,24618.9,0.68,195605.0,1437.0,0.74,1.16,24000.0,92805.0,-712.0,126046.0,326.0,2.58,LB,,,,,,,,,,,,,,,,,
SHRIRAMFIN,,,,,,16.8,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,1066.8,1.6,32121.0,78.0,0.24,0.53,1040.0,1915.0,-6.0,618.0,19.0,2.58,LB,,,,,,,,,,,,,,,,,
MANAPPURAM,,,,,,-4.4,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,369.1,-1.18,18112.0,340.0,1.91,0.63,360.0,661.0,3.0,408.0,-3.0,2.53,SB,,,,,,,,,,,,,,,,,
SENSEX,,,,,,550.95,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,78900.05,0.7,1789.0,7.0,0.39,1.46,77000.0,1487.0,-10.0,1649.0,7.0,2.47,LB,,,,,,,,,,,,,,,,,
BPCL,,,,,,6.65,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,327.8,2.07,20666.0,79.0,0.38,0.73,320.0,894.0,-3.0,402.0,1.0,2.44,LB,,,,,,,,,,,,,,,,,
FORCEMOT,,,,,,419.0,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,18409.0,2.33,10501.0,2.0,0.02,0.85,18000.0,1037.0,-79.0,528.0,-37.0,2.27,LB,,,,,,,,,,,,,,,,,
AMBUJACEM,,,,,,4.9,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,439.45,1.13,66150.0,-77.0,-0.12,0.73,430.0,2202.0,0.0,780.0,51.0,2.2,SC,,,,,,,,,,,,,,,,,
CROMPTON,,,,,,2.5,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,264.1,0.96,27431.0,0.0,0.0,0.56,260.0,1023.0,-7.0,448.0,5.0,1.58,-,,,,,,,,,,,,,,,,,
UNITDSPR,,,,,,4.1,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,1523.6,0.27,19776.0,-12.0,-0.06,0.9,1500.0,917.0,-7.0,865.0,5.0,1.57,SC,,,,,,,,,,,,,,,,,
INOXWIND,,,,,,2.68,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,81.18,3.41,16359.0,-48.0,-0.29,0.74,80.0,1385.0,-20.0,735.0,-12.0,1.48,SC,,,,,,,,,,,,,,,,,
POLYCAB,,,,,,-21.5,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,9132.0,-0.23,18289.0,52.0,0.29,0.71,9000.0,1400.0,9.0,1071.0,9.0,1.47,SB,,,,,,,,,,,,,,,,,
NATIONALUM,,,,,,4.1,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,355.0,1.17,24762.0,143.0,0.58,0.76,350.0,2562.0,6.0,1033.0,27.0,1.43,LB,,,,,,,,,,,,,,,,,
FINNIFTY,,,,,,186.4,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,26865.0,0.7,529.0,2.0,0.38,0.82,26500.0,610.0,-18.0,451.0,0.0,1.38,LB,,,,,,,,,,,,,,,,,
ADANIGREEN,,,,,,28.5,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,1418.4,2.05,44504.0,-142.0,-0.32,0.6,1400.0,3982.0,-1.0,1581.0,-8.0,1.31,SC,,,,,,,,,,,,,,,,,
HYUNDAI,,,,,,64.2,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,2228.4,2.97,14945.0,127.0,0.86,1.09,2200.0,1117.0,-523.0,383.0,20.0,1.29,LB,,,,,,,,,,,,,,,,,
ASHOKLEY,,,,,,5.47,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,172.12,3.28,29707.0,176.0,0.6,0.99,170.0,1626.0,22.0,432.0,55.0,1.25,LB,,,,,,,,,,,,,,,,,
TVSMOTOR,,,,,,27.0,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,4349.9,0.62,54932.0,184.0,0.34,0.95,4300.0,2360.0,56.0,1063.0,73.0,1.16,LB,,,,,,,,,,,,,,,,,
RELIANCE,,,,,,3.7,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,1315.0,0.28,205482.0,55.0,0.03,0.86,1300.0,17134.0,-123.0,10753.0,-2.0,1.15,LB,,,,,,,,,,,,,,,,,
POLICYBZR,,,,,,10.1,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,1615.6,0.63,26220.0,9.0,0.03,1.06,1600.0,782.0,0.0,750.0,1.0,0.98,LB,,,,,,,,,,,,,,,,,
M&M,,,,,,29.5,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,3431.9,0.87,63308.0,195.0,0.31,0.82,3400.0,3667.0,16.0,2726.0,44.0,0.94,LB,,,,,,,,,,,,,,,,,
RADICO,,,,,,85.1,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,4440.2,1.95,5241.0,0.0,0.0,0.71,4400.0,589.0,2.0,151.0,0.0,0.91,-,,,,,,,,,,,,,,,,,
PETRONET,,,,,,1.2,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,282.5,0.43,16708.0,50.0,0.3,1.19,280.0,1167.0,9.0,847.0,4.0,0.89,LB,,,,,,,,,,,,,,,,,
INDIGO,,,,,,148.5,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,5340.0,2.86,36016.0,67.0,0.19,0.64,5300.0,3243.0,31.0,645.0,36.0,0.75,LB,,,,,,,,,,,,,,,,,
MARUTI,,,,,,-26.0,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,14100.0,-0.18,42359.0,1035.0,2.5,0.68,14000.0,4072.0,-28.0,2037.0,67.0,0.71,SB,,,,,,,,,,,,,,,,,
TATASTEEL,,,,,,0.68,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,191.3,0.36,60620.0,299.0,0.5,0.77,190.0,4672.0,-362.0,2014.0,6.0,0.68,LB,,,,,,,,,,,,,,,,,
DLF,,,,,,3.2,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,663.95,0.48,48795.0,52.0,0.11,0.75,660.0,1775.0,-41.0,972.0,76.0,0.6,LB,,,,,,,,,,,,,,,,,
ULTRACEMCO,,,,,,94.0,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,12020.0,0.79,32743.0,81.0,0.25,0.59,11960.0,2275.0,2.0,262.0,8.0,0.5,LB,,,,,,,,,,,,,,,,,
