Symbol,Price,Price Chg %,OI,OI Chg %,PCR,ATM Straddle %,IV Chg,IV Chg %,Fut OI,Fut OI Chg,Fut OI Chg %,Fut Buildup,Volume,Volume Chg %,Report_Type,Source_File,NTIS Intraday Score,Trade Bias,Reason
NHPC,76.04,-0.37,129346450.0,0.15,,,,,,,,,5448800.0,-55.1,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
BIOCON,413.55,-1.47,48642500.0,-0.14,,,,,,,,,1980000.0,-54.56,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum
LICHSGFIN,489.55,-0.65,31059000.0,-0.93,,,,,,,,,1755000.0,-55.23,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
COLPAL,1881.8,-1.25,5775000.0,4.16,,,,,,,,,462275.0,-55.68,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup
HAVELLS,1282.2,-0.69,8111500.0,1.36,,,,,,,,,482000.0,-55.9,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
INDIGO,5162.0,-1.05,5334900.0,0.45,,,,,,,,,290850.0,-56.21,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum
M&M,3418.6,0.04,10355800.0,0.21,,,,,,,,,383800.0,-56.47,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
DALBHARAT,1849.1,0.06,3238625.0,-0.75,,,,,,,,,195650.0,-56.81,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
ADANIPORTS,1669.0,-1.03,17988250.0,-0.35,,,,,,,,,583300.0,-56.97,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum
ABCAPITAL,394.45,-1.95,40176000.0,0.96,,,,,,,,,2368400.0,-57.03,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum
BPCL,307.65,-1.33,37264300.0,1.23,,,,,,,,,1621475.0,-57.22,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum
ADANIPOWER,203.71,-1.46,156068650.0,-0.05,,,,,,,,,7096450.0,-57.56,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum
TVSMOTOR,4372.6,0.48,7474775.0,0.04,,,,,,,,,244825.0,-57.77,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
LTF,313.5,-3.79,43584750.0,2.38,,,,,,,,,7715250.0,-58.8,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup
DLF,670.7,0.16,48738800.0,1.41,,,,,,,,,3050450.0,-58.84,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
NMDC,83.54,-0.72,331404750.0,0.33,,,,,,,,,7803000.0,-59.15,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
ASTRAL,1531.7,0.31,6660600.0,0.45,,,,,,,,,221000.0,-59.47,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
SUNPHARMA,1891.5,0.47,13685000.0,0.5,,,,,,,,,575400.0,-60.08,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
SBICARD,616.8,0.11,24516000.0,-0.42,,,,,,,,,1157600.0,-60.1,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
MPHASIS,2404.1,-1.82,4327950.0,-0.28,,,,,,,,,217525.0,-60.47,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum
FORTIS,916.8,-0.36,11051500.0,-0.45,,,,,,,,,736250.0,-45.93,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
ITC,268.25,-0.96,147713475.0,0.33,,,,,,,,,6784425.0,-47.04,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
KOTAKBANK,389.7,0.19,147472000.0,-0.09,,,,,,,,,7720000.0,-61.39,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
PGEL,596.75,-0.2,13172700.0,-0.25,,,,,,,,,811300.0,-60.77,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
ASHOKLEY,173.94,-1.42,130555000.0,0.19,,,,,,,,,7075000.0,-61.95,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum
RBLBANK,382.15,-0.42,40338375.0,-0.22,,,,,,,,,1444625.0,-61.76,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
INOXWIND,74.53,-0.57,109984000.0,1.51,,,,,,,,,7891200.0,-62.94,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
TORNTPHARM,4972.5,-0.17,3649375.0,-0.75,,,,,,,,,105125.0,-63.19,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
JUBLFOOD,499.1,-0.86,25700000.0,0.46,,,,,,,,,1678750.0,-64.12,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
ULTRACEMCO,11495.0,-0.43,1613150.0,0.35,,,,,,,,,87500.0,-62.54,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
RECLTD,339.4,0.24,36906975.0,-0.88,,,,,,,,,1856925.0,-64.7,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
INDHOTEL,719.7,0.22,20578000.0,-0.49,,,,,,,,,497000.0,-64.88,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
DABUR,400.75,-0.56,26370000.0,0.19,,,,,,,,,758750.0,-65.41,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
DRREDDY,1180.1,-0.04,15870000.0,-0.99,,,,,,,,,965000.0,-65.65,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
PNB,117.16,0.28,250440000.0,0.11,,,,,,,,,8048000.0,-65.68,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
RELIANCE,1315.4,-0.39,103448000.0,0.69,,,,,,,,,3103000.0,-66.26,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
BDL,1363.4,-2.74,7246250.0,-0.22,,,,,,,,,758200.0,-66.38,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum
EICHERMOT,8042.0,-0.19,3120000.0,0.38,,,,,,,,,140700.0,-64.35,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
MANAPPURAM,339.35,-1.79,67071000.0,-0.27,,,,,,,,,381000.0,-67.77,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum
SONACOMS,826.95,-0.07,14176925.0,1.1,,,,,,,,,1276450.0,-68.0,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
PRESTIGE,1578.0,-1.29,5766300.0,0.44,,,,,,,,,267750.0,-68.3,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum
DMART,3984.6,-0.09,4877100.0,-0.58,,,,,,,,,167400.0,-69.09,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
HAL,5037.0,-1.01,6177900.0,0.44,,,,,,,,,358800.0,-69.16,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum
OBEROIRLTY,1880.3,1.0,5474000.0,-0.89,,,,,,,,,788200.0,-69.17,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
TMPV,322.6,-0.46,79752000.0,-0.05,,,,,,,,,2350400.0,-69.7,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
AMBER,7311.0,-0.91,1414700.0,-0.4,,,,,,,,,132300.0,-69.9,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
BEL,409.85,-0.81,86144100.0,-1.31,,,,,,,,,4792275.0,-70.36,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
UNITDSPR,1528.4,0.01,7143200.0,-0.16,,,,,,,,,193600.0,-70.49,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
HCLTECH,1310.0,0.39,25613200.0,-0.61,,,,,,,,,626000.0,-70.54,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
AXISBANK,1234.8,-1.1,81938750.0,0.35,,,,,,,,,2219375.0,-70.74,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum
PREMIERENE,1013.3,-0.25,7384000.0,-0.07,,,,,,,,,174850.0,-70.86,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
MUTHOOTFIN,2854.0,-1.71,7121400.0,0.85,,,,,,,,,239800.0,-70.95,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum
ANGELONE,292.5,0.48,32287500.0,0.95,,,,,,,,,2602500.0,-71.0,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
BOSCHLTD,48515.0,-0.52,221425.0,0.81,,,,,,,,,24775.0,-67.54,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
KEI,5715.0,-0.98,1613675.0,-0.32,,,,,,,,,130200.0,-71.13,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
CAMS,756.6,-0.39,7886175.0,0.61,,,,,,,,,286275.0,-71.32,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
UNIONBANK,186.6,-0.03,95712750.0,0.03,,,,,,,,,3256800.0,-72.99,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
DIVISLAB,8520.0,-0.72,2520300.0,-0.1,,,,,,,,,81100.0,-72.05,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
DIXON,14215.0,0.21,2397450.0,-0.33,,,,,,,,,109050.0,-73.15,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
JSWENERGY,541.15,-1.77,24987300.0,0.19,,,,,,,,,545025.0,-74.47,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum
RADICO,4675.0,-0.8,876000.0,1.72,,,,,,,,,87450.0,-74.51,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
PHOENIXLTD,1920.4,-1.06,3916850.0,0.07,,,,,,,,,94150.0,-75.96,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum
LT,4038.1,-0.77,9905175.0,-0.14,,,,,,,,,221725.0,-76.47,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
IOC,137.4,-0.25,146025750.0,0.08,,,,,,,,,2320500.0,-77.18,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
IDFCFIRSTB,85.62,0.68,320729500.0,-0.01,,,,,,,,,9172975.0,-77.73,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
GAIL,172.07,0.16,81646450.0,-0.07,,,,,,,,,1838900.0,-78.11,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
CANBK,128.85,-0.13,343750500.0,0.15,,,,,,,,,6871500.0,-78.62,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
INDUSTOWER,372.3,-0.65,89088500.0,-0.2,,,,,,,,,2346000.0,-79.41,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
IDEA,13.97,-1.27,5478558750.0,-0.1,,,,,,,,,198128700.0,-79.47,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum
APLAPOLLO,2114.8,-0.12,7193900.0,0.79,,,,,,,,,210000.0,-79.7,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
BAJAJFINSV,2002.1,-0.44,6587700.0,-0.05,,,,,,,,,164100.0,-80.23,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
AUROPHARMA,1631.0,-0.62,9182250.0,0.31,,,,,,,,,314600.0,-80.52,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
MARUTI,13692.0,-0.46,1499200.0,0.07,,,,,,,,,72050.0,-80.53,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
PATANJALI,349.4,-0.21,34854725.0,-0.69,,,,,,,,,1288925.0,-80.78,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
COCHINSHIP,1481.2,-0.88,4798000.0,0.7,,,,,,,,,166400.0,-81.31,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
OIL,480.25,-0.46,15236200.0,0.89,,,,,,,,,501200.0,-82.0,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
MFSL,1561.2,-1.2,9664000.0,0.05,,,,,,,,,177200.0,-82.03,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum
BAJAJHLDNG,11318.0,0.39,336975.0,-0.38,,,,,,,,,3900.0,-82.49,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
ICICIGI,1624.5,-0.54,5642325.0,0.17,,,,,,,,,70850.0,-84.29,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
TIINDIA,2944.3,-0.81,2235600.0,-3.04,,,,,,,,,242400.0,-84.49,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,OI Reduction
VMM,103.96,0.0,46977100.0,-0.24,,,,,,,,,1057300.0,-85.94,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
ASIANPAINT,2619.1,-0.31,7164000.0,-0.32,,,,,,,,,182250.0,-86.06,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
MAXHEALTH,1010.7,-0.46,11620350.0,-0.09,,,,,,,,,267225.0,-90.0,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
NIFTYFPI,1596.0,,5500.0,,,,,,,,,,5500.0,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
FOCIT,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
BANKEX,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
