Symbol,Price,Price Chg %,OI,OI Chg %,PCR,ATM Straddle %,IV Chg,IV Chg %,Fut OI,Fut OI Chg,Fut OI Chg %,Fut Buildup,Volume,Volume Chg %,Report_Type,Source_File,NTIS Intraday Score,Trade Bias,Reason,Pattern,Pattern_DNA,Pattern_ID
INFY,1125.5,0.51,78906400.0,-0.29,,,,,,,,,4266000.0,-45.11,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Short Covering,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_UP|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT COVERING|DIRECTION:UNKNOWN,PDNA_38B6A5BF
HDFCAMC,2539.4,0.96,7194600.0,0.0,,,,,,,,,363300.0,-45.25,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Neutral,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_UP|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:NEUTRAL|DIRECTION:UNKNOWN,PDNA_44B3260B
FINNIFTY,26054.6,-0.48,41160.0,-0.15,,,,,,,,,2820.0,-45.35,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Long Unwinding,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:LONG UNWINDING|DIRECTION:UNKNOWN,PDNA_1D3127C4
VOLTAS,1220.0,-2.4,10170375.0,5.83,,,,,,,,,1170375.0,-45.6,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_STRONG_DOWN|OI:OI_ACCUMULATION|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_48A439EE
HDFCLIFE,535.25,-0.73,46597100.0,0.04,,,,,,,,,1602700.0,-42.16,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_FB34F77E
BHEL,417.0,-1.91,70006125.0,0.57,,,,,,,,,4935000.0,-42.22,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_FB34F77E
HDFCBANK,718.9,-0.72,301297100.0,-0.06,,,,,,,,,11399050.0,-47.64,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Long Unwinding,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:LONG UNWINDING|DIRECTION:UNKNOWN,PDNA_BED87E66
HYUNDAI,2215.0,0.84,3363800.0,0.0,,,,,,,,,167750.0,-47.64,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Neutral,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_UP|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:NEUTRAL|DIRECTION:UNKNOWN,PDNA_44B3260B
HINDUNILVR,2022.1,-0.96,13963500.0,1.94,,,,,,,,,730500.0,-47.7,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_ACCUMULATION|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_4D1929E9
BANKBARODA,244.16,0.02,128313900.0,0.43,,,,,,,,,3972150.0,-48.03,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Fresh Long Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:FRESH LONG BUILDUP|DIRECTION:UNKNOWN,PDNA_EA3015CF
CDSL,1340.9,-0.32,10206800.0,-0.9,,,,,,,,,361950.0,-48.34,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Long Unwinding,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:LONG UNWINDING|DIRECTION:UNKNOWN,PDNA_1D3127C4
ALKEM,5444.0,-0.5,1458750.0,1.23,,,,,,,,,101000.0,-48.47,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_9DD87968
FORCEMOT,17795.0,-2.23,246550.0,2.2,,,,,,,,,23450.0,-48.49,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_STRONG_DOWN|OI:OI_ACCUMULATION|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_48A439EE
SOLARINDS,19765.0,-1.64,775100.0,1.03,,,,,,,,,84500.0,-48.51,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_FB34F77E
WIPRO,179.61,0.48,203052000.0,-0.48,,,,,,,,,8199000.0,-49.58,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Short Covering,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT COVERING|DIRECTION:UNKNOWN,PDNA_7222809C
JIOFIN,244.0,-0.57,185433800.0,0.27,,,,,,,,,8586900.0,-49.94,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_FB34F77E
KPITTECH,592.15,-1.23,12535625.0,-0.22,,,,,,,,,681225.0,-50.0,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum,Long Unwinding,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:LONG UNWINDING|DIRECTION:UNKNOWN,PDNA_37D05D39
CHOLAFIN,1862.5,-0.7,12458125.0,-0.23,,,,,,,,,233125.0,-50.2,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Long Unwinding,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:LONG UNWINDING|DIRECTION:UNKNOWN,PDNA_37D05D39
JSWSTEEL,1277.1,0.5,39897900.0,0.12,,,,,,,,,751275.0,-50.25,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Fresh Long Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:FRESH LONG BUILDUP|DIRECTION:UNKNOWN,PDNA_CC3F09E3
TATAELXSI,3653.7,-0.07,2119875.0,-1.31,,,,,,,,,105375.0,-50.96,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Long Unwinding,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:LONG UNWINDING|DIRECTION:UNKNOWN,PDNA_0FE0494C
TECHM,1589.6,-0.58,18840600.0,0.6,,,,,,,,,807000.0,-44.05,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_FB34F77E
CIPLA,1428.3,-0.08,9026575.0,1.29,,,,,,,,,476850.0,-44.07,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_9DD87968
ICICIBANK,1403.1,-0.86,82033000.0,-0.03,,,,,,,,,4602500.0,-52.06,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Long Unwinding,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:LONG UNWINDING|DIRECTION:UNKNOWN,PDNA_37D05D39
POLYCAB,9145.0,0.15,2220250.0,-0.06,,,,,,,,,278250.0,-51.14,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Short Covering,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT COVERING|DIRECTION:UNKNOWN,PDNA_730329D2
LUPIN,2220.2,-0.43,8037600.0,0.04,,,,,,,,,233750.0,-52.75,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_151840E4
TRENT,2964.2,0.31,10833525.0,-0.93,,,,,,,,,313875.0,-52.11,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Short Covering,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT COVERING|DIRECTION:UNKNOWN,PDNA_730329D2
APOLLOHOSP,8822.5,-0.09,2139375.0,-0.37,,,,,,,,,125375.0,-52.89,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Long Unwinding,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:LONG UNWINDING|DIRECTION:UNKNOWN,PDNA_0FE0494C
TATASTEEL,184.69,-0.21,172515750.0,-0.12,,,,,,,,,6732000.0,-53.18,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Long Unwinding,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:LONG UNWINDING|DIRECTION:UNKNOWN,PDNA_0FE0494C
TATACONSUM,1067.5,0.14,15099150.0,0.15,,,,,,,,,208450.0,-53.21,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Fresh Long Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:FRESH LONG BUILDUP|DIRECTION:UNKNOWN,PDNA_CC3F09E3
BANKNIFTY,57227.0,-0.36,2109120.0,1.43,,,,,,,,,190620.0,-52.62,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_151840E4
PAGEIND,35605.0,-2.13,253580.0,-0.88,,,,,,,,,19080.0,-53.46,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum,Long Unwinding,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_STRONG_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:LONG UNWINDING|DIRECTION:UNKNOWN,PDNA_185F7386
DELHIVERY,448.7,-0.62,24514050.0,-0.72,,,,,,,,,1029200.0,-54.45,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Long Unwinding,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:LONG UNWINDING|DIRECTION:UNKNOWN,PDNA_37D05D39
NHPC,76.04,-0.37,129346450.0,0.15,,,,,,,,,5448800.0,-55.1,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_151840E4
BIOCON,413.55,-1.47,48642500.0,-0.14,,,,,,,,,1980000.0,-54.56,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum,Long Unwinding,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:LONG UNWINDING|DIRECTION:UNKNOWN,PDNA_37D05D39
LICHSGFIN,489.55,-0.65,31059000.0,-0.93,,,,,,,,,1755000.0,-55.23,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Long Unwinding,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:LONG UNWINDING|DIRECTION:UNKNOWN,PDNA_37D05D39
COLPAL,1881.8,-1.25,5775000.0,4.16,,,,,,,,,462275.0,-55.68,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_ACCUMULATION|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_5792830B
HAVELLS,1282.2,-0.69,8111500.0,1.36,,,,,,,,,482000.0,-55.9,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_A980978A
INDIGO,5162.0,-1.05,5334900.0,0.45,,,,,,,,,290850.0,-56.21,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_A980978A
M&M,3418.6,0.04,10355800.0,0.21,,,,,,,,,383800.0,-56.47,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Fresh Long Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:FRESH LONG BUILDUP|DIRECTION:UNKNOWN,PDNA_CC3F09E3
DALBHARAT,1849.1,0.06,3238625.0,-0.75,,,,,,,,,195650.0,-56.81,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Short Covering,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT COVERING|DIRECTION:UNKNOWN,PDNA_730329D2
ADANIPORTS,1669.0,-1.03,17988250.0,-0.35,,,,,,,,,583300.0,-56.97,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum,Long Unwinding,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:LONG UNWINDING|DIRECTION:UNKNOWN,PDNA_37D05D39
ABCAPITAL,394.45,-1.95,40176000.0,0.96,,,,,,,,,2368400.0,-57.03,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_A980978A
BPCL,307.65,-1.33,37264300.0,1.23,,,,,,,,,1621475.0,-57.22,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_A980978A
ADANIPOWER,203.71,-1.46,156068650.0,-0.05,,,,,,,,,7096450.0,-57.56,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum,Long Unwinding,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:LONG UNWINDING|DIRECTION:UNKNOWN,PDNA_37D05D39
TVSMOTOR,4372.6,0.48,7474775.0,0.04,,,,,,,,,244825.0,-57.77,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Fresh Long Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:FRESH LONG BUILDUP|DIRECTION:UNKNOWN,PDNA_CC3F09E3
LTF,313.5,-3.79,43584750.0,2.38,,,,,,,,,7715250.0,-58.8,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_STRONG_DOWN|OI:OI_ACCUMULATION|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_106D3CA3
DLF,670.7,0.16,48738800.0,1.41,,,,,,,,,3050450.0,-58.84,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Fresh Long Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:FRESH LONG BUILDUP|DIRECTION:UNKNOWN,PDNA_CC3F09E3
NMDC,83.54,-0.72,331404750.0,0.33,,,,,,,,,7803000.0,-59.15,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_A980978A
ASTRAL,1531.7,0.31,6660600.0,0.45,,,,,,,,,221000.0,-59.47,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Fresh Long Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:FRESH LONG BUILDUP|DIRECTION:UNKNOWN,PDNA_CC3F09E3
SUNPHARMA,1891.5,0.47,13685000.0,0.5,,,,,,,,,575400.0,-60.08,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Fresh Long Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:FRESH LONG BUILDUP|DIRECTION:UNKNOWN,PDNA_CC3F09E3
SBICARD,616.8,0.11,24516000.0,-0.42,,,,,,,,,1157600.0,-60.1,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Short Covering,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT COVERING|DIRECTION:UNKNOWN,PDNA_730329D2
