Symbol,Price,Price Chg %,OI,OI Chg %,PCR,ATM Straddle %,IV Chg,IV Chg %,Fut OI,Fut OI Chg,Fut OI Chg %,Fut Buildup,Volume,Volume Chg %,Report_Type,Source_File,NTIS Intraday Score,Trade Bias,Reason,Pattern,Intraday Probability %,Confidence,Final Bias,Validation Signal,Risk Level,Entry Price,Stop Loss,Target
OIL,446.0,0.34,15894200.0,0.13,,,,,,,,,53200.0,-99.11,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,446.0,,
BAJAJHLDNG,10866.0,0.13,323175.0,0.05,,,,,,,,,300.0,-99.12,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,10866.0,,
NHPC,78.63,0.55,124995750.0,0.05,,,,,,,,,166800.0,-99.15,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,78.63,,
JSWENERGY,551.9,0.73,24809925.0,0.05,,,,,,,,,38700.0,-99.19,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,551.9,,
YESBANK,22.99,0.44,1198749500.0,0.06,,,,,,,,,3918600.0,-99.02,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,22.99,,
NESTLEIND,1503.1,0.58,9857500.0,0.15,,,,,,,,,46500.0,-98.96,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1503.1,,
HAVELLS,1237.9,0.28,9506500.0,0.09,,,,,,,,,23500.0,-98.86,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1237.9,,
NTPC,346.25,0.28,99696000.0,0.06,,,,,,,,,303000.0,-98.92,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,346.25,,
UNIONBANK,169.45,0.14,120329025.0,0.08,,,,,,,,,336300.0,-98.82,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,169.45,,
JSWSTEEL,1262.9,0.85,39112875.0,0.05,,,,,,,,,50625.0,-98.75,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1262.9,,
ADANIGREEN,1388.0,0.33,26125800.0,0.09,,,,,,,,,69600.0,-98.94,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1388.0,,
KOTAKBANK,389.1,0.46,179570000.0,0.01,,,,,,,,,232000.0,-98.95,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,389.1,,
PFC,418.7,0.3,46335900.0,0.05,,,,,,,,,83200.0,-99.26,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,418.7,,
MAZDOCK,2310.0,0.57,4910625.0,0.13,,,,,,,,,20925.0,-98.56,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,2310.0,,
TATAPOWER,374.15,0.36,64422050.0,0.13,,,,,,,,,424850.0,-98.72,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,374.15,,
CROMPTON,250.6,0.66,57665150.0,0.03,,,,,,,,,90300.0,-99.25,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,250.6,,
TIINDIA,2853.7,0.4,1908200.0,0.06,,,,,,,,,3000.0,-99.29,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,2853.7,,
PIDILITIND,1636.6,0.34,7634500.0,0.08,,,,,,,,,27500.0,-98.35,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1636.6,,
GODFRYPHLP,1975.4,0.4,2253625.0,0.47,,,,,,,,,34100.0,-98.47,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1975.4,,
BDL,1235.9,0.77,7106000.0,0.25,,,,,,,,,38675.0,-98.55,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1235.9,,
NAM-INDIA,1151.8,0.92,6958750.0,0.03,,,,,,,,,13125.0,-98.46,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1151.8,,
RBLBANK,368.05,0.51,45361225.0,0.15,,,,,,,,,200025.0,-98.4,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,368.05,,
VOLTAS,1319.6,0.09,7268250.0,0.07,,,,,,,,,26250.0,-98.24,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1319.6,,
ONGC,239.98,0.04,53514000.0,0.13,,,,,,,,,317250.0,-98.34,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,239.98,,
GODREJPROP,2155.0,0.22,7667725.0,0.37,,,,,,,,,62075.0,-97.83,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,2155.0,,
BAJAJFINSV,1943.5,0.54,8833800.0,0.01,,,,,,,,,33900.0,-97.81,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1943.5,,
DELHIVERY,475.75,0.22,23356200.0,0.3,,,,,,,,,205425.0,-97.72,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,475.75,,
HDFCAMC,2561.3,0.65,6127500.0,0.05,,,,,,,,,25200.0,-97.72,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,2561.3,,
INDIANB,841.55,0.52,12509000.0,0.13,,,,,,,,,68000.0,-97.7,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,841.55,,
JUBLFOOD,436.55,0.37,17235000.0,0.15,,,,,,,,,107500.0,-97.69,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,436.55,,
CONCOR,526.7,0.43,22096250.0,0.08,,,,,,,,,171250.0,-98.24,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,526.7,,
SUPREMEIND,3435.8,0.59,2266950.0,0.15,,,,,,,,,29225.0,-98.18,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,3435.8,,
ULTRACEMCO,12103.0,0.82,1740800.0,0.05,,,,,,,,,7750.0,-98.14,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,12103.0,,
INDHOTEL,740.2,0.35,21433000.0,0.08,,,,,,,,,61000.0,-98.12,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,740.2,,
BEL,390.55,0.17,99456450.0,0.41,,,,,,,,,775200.0,-98.18,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,390.55,,
SBIN,1023.9,0.61,80762250.0,0.04,,,,,,,,,281250.0,-98.11,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1023.9,,
APLAPOLLO,1871.1,0.82,4396350.0,0.1,,,,,,,,,15400.0,-98.16,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1871.1,,
ITC,287.15,0.49,157437300.0,0.02,,,,,,,,,759000.0,-98.18,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,287.15,,
CANBK,125.85,0.7,403582500.0,0.02,,,,,,,,,1485000.0,-98.18,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,125.85,,
NBCC,95.45,0.58,100997000.0,0.12,,,,,,,,,377000.0,-98.74,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,95.45,,
LICI,424.5,0.37,18153800.0,0.14,,,,,,,,,56000.0,-98.74,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,424.5,,
SHREECEM,26850.0,0.3,313275.0,0.28,,,,,,,,,1175.0,-98.73,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,26850.0,,
OBEROIRLTY,1840.1,0.04,5502350.0,0.06,,,,,,,,,15400.0,-98.62,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1840.1,,
DABUR,430.5,0.73,29900000.0,0.01,,,,,,,,,112500.0,-98.67,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,430.5,,
BLUESTARCO,1660.0,0.76,3124550.0,0.03,,,,,,,,,9750.0,-98.68,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1660.0,,
NYKAA,331.6,0.23,43715625.0,0.05,,,,,,,,,78125.0,-98.69,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,331.6,,
PATANJALI,345.25,0.25,30197825.0,0.03,,,,,,,,,198875.0,-98.69,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,345.25,,
INDUSINDBK,1003.0,0.69,35220500.0,0.05,,,,,,,,,81900.0,-98.7,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1003.0,,
BOSCHLTD,41520.0,0.51,197875.0,0.08,,,,,,,,,550.0,-98.71,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,41520.0,,
ADANIENSOL,1667.2,0.66,19828800.0,0.1,,,,,,,,,108000.0,-98.28,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1667.2,,
FORTIS,956.7,0.57,9039600.0,0.09,,,,,,,,,32550.0,-98.34,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,956.7,,
HINDUNILVR,2070.0,1.85,17493300.0,-0.01,,,,,,,,,870900.0,-95.09,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,20,SELL,Positive Price Momentum,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,2070.0,,
NIFTYNXT50,72500.0,0.53,15750.0,-0.47,,,,,,,,,375.0,-94.97,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,72500.0,,
OFSS,11615.0,1.87,1296600.0,-0.07,,,,,,,,,39400.0,-92.25,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,20,SELL,Positive Price Momentum,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,11615.0,,
SAIL,170.8,2.45,191421600.0,-0.02,,,,,,,,,1706100.0,-96.37,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,20,SELL,Positive Price Momentum,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,170.8,,
BHARTIARTL,1935.0,1.09,58239275.0,-0.09,,,,,,,,,284525.0,-94.07,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,20,SELL,Positive Price Momentum,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,1935.0,,
UNOMINDA,1189.1,1.6,4656850.0,-0.17,,,,,,,,,47300.0,-95.09,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,20,SELL,Positive Price Momentum,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,1189.1,,
BANKNIFTY,57271.0,0.46,2157300.0,-0.28,,,,,,,,,59040.0,-93.27,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,57271.0,,
SUNPHARMA,1992.8,0.4,14204400.0,-0.03,,,,,,,,,30450.0,-98.79,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,1992.8,,
NMDC,84.9,0.81,341988750.0,-0.02,,,,,,,,,472500.0,-99.29,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,84.9,,
LICHSGFIN,541.85,0.57,23257000.0,-0.01,,,,,,,,,35000.0,-98.94,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,541.85,,
VEDL,262.8,0.94,49678850.0,-0.06,,,,,,,,,157550.0,-98.81,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,262.8,,
PNBHOUSING,1072.3,0.67,7515300.0,-0.01,,,,,,,,,52000.0,-98.29,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,1072.3,,
KEI,4895.0,0.82,2034550.0,-0.02,,,,,,,,,3675.0,-98.76,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,4895.0,,
ANGELONE,304.75,0.23,26390000.0,-0.05,,,,,,,,,147500.0,-98.48,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,304.75,,
HINDZINC,532.0,0.66,28054950.0,-0.07,,,,,,,,,99225.0,-98.58,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,532.0,,
HINDALCO,948.0,0.6,52157700.0,-0.02,,,,,,,,,169400.0,-98.26,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,948.0,,
IREDA,118.2,0.68,63607925.0,-0.03,,,,,,,,,352950.0,-97.52,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,118.2,,
JIOFIN,239.62,0.68,168645400.0,-0.13,,,,,,,,,740250.0,-98.32,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,239.62,,
TATASTEEL,185.15,0.83,161403000.0,-0.12,,,,,,,,,987250.0,-97.33,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,185.15,,
ASTRAL,1456.1,0.55,7039700.0,-0.03,,,,,,,,,25500.0,-98.12,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,1456.1,,
GRASIM,3144.3,0.79,11928500.0,-0.02,,,,,,,,,21000.0,-97.86,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,3144.3,,
ADANIPOWER,210.75,0.66,152153000.0,-0.03,,,,,,,,,816500.0,-98.06,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,210.75,,
RECLTD,365.1,0.01,41748525.0,-0.08,,,,,,,,,182700.0,-98.12,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,365.1,,
SENSEX,77500.0,0.68,24500.0,-6.56,,,,,,,,,4700.0,-50.84,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,OI Reduction,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,77500.0,,
TATAELXSI,3629.3,0.69,2720750.0,-0.26,,,,,,,,,49875.0,-95.1,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,3629.3,,
AMBER,7332.0,1.26,1334300.0,-0.09,,,,,,,,,8100.0,-98.36,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,20,SELL,Positive Price Momentum,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,7332.0,,
COCHINSHIP,1403.9,1.08,5469600.0,-0.03,,,,,,,,,14800.0,-98.89,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,20,SELL,Positive Price Momentum,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,1403.9,,
RVNL,225.25,1.22,34157200.0,-0.08,,,,,,,,,413875.0,-96.42,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,20,SELL,Positive Price Momentum,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,225.25,,
SONACOMS,726.0,1.23,10800825.0,-0.22,,,,,,,,,72275.0,-98.28,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,20,SELL,Positive Price Momentum,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,726.0,,
UPL,609.5,1.04,30436010.0,-0.02,,,,,,,,,86720.0,-98.96,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,20,SELL,Positive Price Momentum,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,609.5,,
MAXHEALTH,1116.5,0.58,9750825.0,-0.05,,,,,,,,,31500.0,-96.75,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,1116.5,,
IRFC,88.28,0.95,81922925.0,-0.08,,,,,,,,,580475.0,-97.69,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,88.28,,
BANKEX,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Neutral,35,LOW,SELL,VALID SELL,HIGH,,,
FINNIFTY,26262.1,0.26,25980.0,0.0,,,,,,,,,420.0,-97.78,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Neutral,35,LOW,SELL,VALID SELL,HIGH,26262.1,26787.342,25211.615999999998
MOTHERSON,149.03,0.21,128473500.0,0.0,,,,,,,,,448950.0,-98.59,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Neutral,35,LOW,SELL,VALID SELL,HIGH,149.03,152.0106,143.06879999999998
VMM,110.56,0.59,41040700.0,0.0,,,,,,,,,77600.0,-98.77,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Neutral,35,LOW,SELL,VALID SELL,HIGH,110.56,112.77120000000001,106.13759999999999
DALBHARAT,1832.0,0.69,3850600.0,0.0,,,,,,,,,12025.0,-98.8,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Neutral,35,LOW,SELL,VALID SELL,HIGH,1832.0,1868.64,1758.72
HINDPETRO,394.95,-1.79,41423400.0,0.24,,,,,,,,,562950.0,-94.07,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,394.95,402.849,379.152
CGPOWER,836.5,-1.2,18374450.0,1.02,,,,,,,,,535500.0,-93.76,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,836.5,853.23,803.04
PAYTM,1306.0,-0.61,20887250.0,0.26,,,,,,,,,329875.0,-95.25,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1306.0,1332.1200000000001,1253.76
360ONE,1130.3,-0.25,4349000.0,0.47,,,,,,,,,63000.0,-93.71,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1130.3,1152.906,1085.088
ABB,7241.5,-0.46,2055000.0,0.48,,,,,,,,,22125.0,-96.64,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,7241.5,7386.33,6951.84
POWERINDIA,31120.0,-0.42,516700.0,0.49,,,,,,,,,6350.0,-96.53,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,31120.0,31742.4,29875.199999999997
ASIANPAINT,2740.0,-0.53,7520500.0,0.3,,,,,,,,,78500.0,-95.94,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,2740.0,2794.8,2630.4
POWERGRID,285.55,-0.21,42185700.0,0.16,,,,,,,,,345800.0,-95.65,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,285.55,291.261,274.128
AXISBANK,1229.9,-0.09,77836250.0,0.19,,,,,,,,,414375.0,-95.62,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1229.9,1254.498,1180.704
ASHOKLEY,158.3,-0.16,146680000.0,0.54,,,,,,,,,1885000.0,-96.16,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,158.3,161.466,151.96800000000002
IOC,139.75,-0.73,144719250.0,0.04,,,,,,,,,770250.0,-95.5,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,139.75,142.54500000000002,134.16
