Symbol,Price,Price Chg %,OI,OI Chg %,PCR,ATM Straddle %,IV Chg,IV Chg %,Fut OI,Fut OI Chg,Fut OI Chg %,Fut Buildup,Volume,Volume Chg %,Report_Type,Source_File
TRENT,2930.3,-0.29,11288925.0,0.06,,,,,,,,,18675.0,-98.39,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx
RBLBANK,368.05,0.51,45361225.0,0.15,,,,,,,,,200025.0,-98.4,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx
NAM-INDIA,1151.8,0.92,6958750.0,0.03,,,,,,,,,13125.0,-98.46,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx
GODFRYPHLP,1975.4,0.4,2253625.0,0.47,,,,,,,,,34100.0,-98.47,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx
ANGELONE,304.75,0.23,26390000.0,-0.05,,,,,,,,,147500.0,-98.48,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx
JINDALSTEL,1072.8,1.17,12794375.0,0.02,,,,,,,,,61250.0,-98.49,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx
DMART,3820.2,-0.47,5151000.0,0.35,,,,,,,,,53550.0,-98.51,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx
BDL,1235.9,0.77,7106000.0,0.25,,,,,,,,,38675.0,-98.55,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx
MAZDOCK,2310.0,0.57,4910625.0,0.13,,,,,,,,,20925.0,-98.56,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx
HINDZINC,532.0,0.66,28054950.0,-0.07,,,,,,,,,99225.0,-98.58,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx
MOTHERSON,149.03,0.21,128473500.0,0.0,,,,,,,,,448950.0,-98.59,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx
COALINDIA,405.75,-0.38,74035350.0,0.1,,,,,,,,,338850.0,-98.62,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx
OBEROIRLTY,1840.1,0.04,5502350.0,0.06,,,,,,,,,15400.0,-98.62,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx
DABUR,430.5,0.73,29900000.0,0.01,,,,,,,,,112500.0,-98.67,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx
BLUESTARCO,1660.0,0.76,3124550.0,0.03,,,,,,,,,9750.0,-98.68,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx
NYKAA,331.6,0.23,43715625.0,0.05,,,,,,,,,78125.0,-98.69,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx
PATANJALI,345.25,0.25,30197825.0,0.03,,,,,,,,,198875.0,-98.69,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx
INDUSINDBK,1003.0,0.69,35220500.0,0.05,,,,,,,,,81900.0,-98.7,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx
BOSCHLTD,41520.0,0.51,197875.0,0.08,,,,,,,,,550.0,-98.71,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx
TATAPOWER,374.15,0.36,64422050.0,0.13,,,,,,,,,424850.0,-98.72,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx
IEX,132.85,-0.02,70635300.0,0.02,,,,,,,,,382800.0,-98.73,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx
SHREECEM,26850.0,0.3,313275.0,0.28,,,,,,,,,1175.0,-98.73,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx
LICI,424.5,0.37,18153800.0,0.14,,,,,,,,,56000.0,-98.74,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx
NBCC,95.45,0.58,100997000.0,0.12,,,,,,,,,377000.0,-98.74,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx
JSWSTEEL,1262.9,0.85,39112875.0,0.05,,,,,,,,,50625.0,-98.75,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx
KEI,4895.0,0.82,2034550.0,-0.02,,,,,,,,,3675.0,-98.76,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx
VMM,110.56,0.59,41040700.0,0.0,,,,,,,,,77600.0,-98.77,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx
SUNPHARMA,1992.8,0.4,14204400.0,-0.03,,,,,,,,,30450.0,-98.79,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx
DALBHARAT,1832.0,0.69,3850600.0,0.0,,,,,,,,,12025.0,-98.8,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx
VEDL,262.8,0.94,49678850.0,-0.06,,,,,,,,,157550.0,-98.81,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx
UNIONBANK,169.45,0.14,120329025.0,0.08,,,,,,,,,336300.0,-98.82,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx
HAVELLS,1237.9,0.28,9506500.0,0.09,,,,,,,,,23500.0,-98.86,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx
COCHINSHIP,1403.9,1.08,5469600.0,-0.03,,,,,,,,,14800.0,-98.89,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx
NTPC,346.25,0.28,99696000.0,0.06,,,,,,,,,303000.0,-98.92,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx
PETRONET,277.7,-0.56,31179000.0,0.05,,,,,,,,,96900.0,-98.93,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx
ADANIGREEN,1388.0,0.33,26125800.0,0.09,,,,,,,,,69600.0,-98.94,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx
LICHSGFIN,541.85,0.57,23257000.0,-0.01,,,,,,,,,35000.0,-98.94,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx
GMRAIRPORT,108.5,-0.09,125898750.0,0.02,,,,,,,,,369675.0,-98.95,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx
KOTAKBANK,389.1,0.46,179570000.0,0.01,,,,,,,,,232000.0,-98.95,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx
NESTLEIND,1503.1,0.58,9857500.0,0.15,,,,,,,,,46500.0,-98.96,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx
UPL,609.5,1.04,30436010.0,-0.02,,,,,,,,,86720.0,-98.96,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx
YESBANK,22.99,0.44,1198749500.0,0.06,,,,,,,,,3918600.0,-99.02,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx
OIL,446.0,0.34,15894200.0,0.13,,,,,,,,,53200.0,-99.11,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx
BAJAJHLDNG,10866.0,0.13,323175.0,0.05,,,,,,,,,300.0,-99.12,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx
HAL,4614.0,0.21,5031150.0,0.07,,,,,,,,,10500.0,-99.13,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx
NHPC,78.63,0.55,124995750.0,0.05,,,,,,,,,166800.0,-99.15,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx
PAGEIND,40430.0,-0.17,245900.0,0.02,,,,,,,,,580.0,-99.16,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx
JSWENERGY,551.9,0.73,24809925.0,0.05,,,,,,,,,38700.0,-99.19,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx
TATACONSUM,1100.0,1.01,15451700.0,0.01,,,,,,,,,30800.0,-99.2,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx
CROMPTON,250.6,0.66,57665150.0,0.03,,,,,,,,,90300.0,-99.25,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx
IDEA,13.17,1.07,5926849950.0,0.01,,,,,,,,,8862900.0,-99.25,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx
PFC,418.7,0.3,46335900.0,0.05,,,,,,,,,83200.0,-99.26,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx
NMDC,84.9,0.81,341988750.0,-0.02,,,,,,,,,472500.0,-99.29,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx
TIINDIA,2853.7,0.4,1908200.0,0.06,,,,,,,,,3000.0,-99.29,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx
PIIND,2724.9,0.51,2752400.0,0.01,,,,,,,,,3500.0,-99.31,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx
MFSL,1513.5,0.05,9236400.0,0.04,,,,,,,,,10400.0,-99.41,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx
ICICIGI,1690.8,0.06,5074550.0,0.03,,,,,,,,,3250.0,-99.53,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx
GODREJCP,1076.5,0.66,10142000.0,0.01,,,,,,,,,6000.0,-99.6,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx
HYUNDAI,2005.7,0.26,3945700.0,0.06,,,,,,,,,4125.0,-99.64,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx
BANKEX,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx
