Symbol,ATM Straddle %,Open,High,Low,Close,Price Chg,Price Chg %,IV Chg,IV Chg %,OI Chg,OI Chg %,PCR Chg,PCR Chg %,Tot CE OI Chg,Tot CE OI Chg %,Tot PE OI Chg,Tot PE OI Chg %,Tot PE-CE OI Chg,Report_Type,Source_File,Sector,Price,Price Chg %,OI,PCR,Bldp,Price.1,Price Chg.1,Price Chg%.1,OI Chg.1,OI Chg %.1,Bldp.1,Price.2,Price Chg.2,Price Chg%.2,OI Chg.2,OI Chg %.2,Bldp.2,Price.3,Price Chg.3,Price Chg%.3,OI Chg.3,OI Chg %.3,Bldp.3,Fut OI,Fut OI Chg,Fut OI Chg %,Strike,Call OI,Call OI Chg,Put OI,Put OI Chg,Dist. From Strike %,Fut Buildup,Sector Name,Adv/ Dec/ Unchg,Price Chg %,Volume Chg %,OI Chg %,Rollover (%),Buildup,Tol CE OI Chg,Tol PE OI Chg,Tol PE-CE OI Chg,Tol PE-CE OI Chg %,Price chg,OI chg,OI Chg (Value),Volume,Volume Chg %
INDIGO,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,"5,230.5",,5704650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.14,,0.23,,,,,,,-60.5,13200,6.90 Cr,94800,-88.5
HEROMOTOCO,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,"5,228.8",,4758300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87,,0.34,,,,,,,45.1,16050,8.39 Cr,109200,-88.56
COFORGE,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,"1,745.2",,15348200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,,0.3,,,,,,,55.7,45600,7.96 Cr,1610250,-88.59
ADANIPORTS,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,"1,779.3",,19459800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.34,,0.41,,,,,,,-6.1,80275,14.28 Cr,439850,-88.63
ZYDUSLIFE,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,"1,113.1",,9856800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,0.78,,,,,,,7.7,76500,8.52 Cr,169200,-88.67
ASIANPAINT,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,2746,,7522250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.32,,0.33,,,,,,,-8.7,24500,6.73 Cr,213500,-88.94
CGPOWER,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,833.35,,18533400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.57,,1.9,,,,,,,-13.3,345100,28.76 Cr,927350,-89.19
TORNTPHARM,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,"4,916.7",,4300875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11,,0.39,,,,,,,-5.3,16750,8.24 Cr,77625,-89.34
IOC,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,139.72,,144787500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.75,,0.09,,,,,,,-1.06,131625,1.84 Cr,1798875,-89.49
BAJAJ-AUTO,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,"11,541.5",,1941900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09,,0.57,,,,,,,124,10950,12.64 Cr,55575,-89.52
LTM,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,"4,428.6",,2939400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.12,,0.93,,,,,,,91.9,27000,11.96 Cr,139500,-89.61
M&M,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,"3,313.9",,15518200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82,,0.22,,,,,,,27.1,33400,11.07 Cr,354400,-89.7
UNITDSPR,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,"1,537.6",,8198400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28,,0.55,,,,,,,19.4,45200,6.95 Cr,179600,-89.81
DRREDDY,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,"1,134.4",,13702500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.53,,0.71,,,,,,,-6.1,96250,10.92 Cr,368750,-89.83
DIXON,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,13808,,2167200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,0.45,,,,,,,82,9800,13.53 Cr,35000,-90.0
AMBER,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,7337,,1336700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33,,0.09,,,,,,,96.5,1200,88.04 L,49000,-90.08
FORTIS,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,962.15,,9069050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14,,0.41,,,,,,,10.85,37200,3.58 Cr,194525,-90.1
BAJAJHLDNG,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,10931,,324975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.73,,0.6,,,,,,,79,1950,2.13 Cr,3300,-90.35
BHARATFORG,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,2174,,7447500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05,,0.53,,,,,,,-1,39000,8.48 Cr,105500,-90.38
HINDPETRO,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,397.2,,41540850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.23,,0.52,,,,,,,-4.95,214650,8.53 Cr,905175,-90.46
ICICIPRULI,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,513.05,,19419450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,0.25,,,,,,,0.35,48100,2.47 Cr,190550,-90.51
MARUTI,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,13757,,2288400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,,0.41,,,,,,,44,9450,13.00 Cr,57450,-90.64
DABUR,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,434.15,,29965000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.58,,0.23,,,,,,,6.75,68750,2.98 Cr,791250,-90.68
CUMMINSIND,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,5445,,3951200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.85,,0.9,,,,,,,-46.5,35200,19.17 Cr,93800,-90.69
ICICIBANK,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,"1,424.4",,107568300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,0.06,,,,,,,0.2,68600,9.77 Cr,2037000,-90.71
FEDERALBNK,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,357.9,,88115000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,0.14,,,,,,,0.25,120000,4.29 Cr,917500,-90.75
LODHA,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,1220,,13714375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15,,0.03,,,,,,,-1.85,3750,45.75 L,588750,-90.82
AMBUJACEM,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,434.1,,80558400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27,,0.66,,,,,,,5.45,529200,22.97 Cr,2281200,-90.99
PAYTM,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,"1,310.5",,20895950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.27,,0.31,,,,,,,-3.5,63800,8.36 Cr,624950,-91.0
HCLTECH,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,"1,344.2",,27524400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33,,0.14,,,,,,,17.7,39200,5.27 Cr,516000,-91.08
ITC,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,289.65,,157109550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.36,,-0.19,,,,,,,3.9,-303600,-8.79 Cr,3708750,-91.11
RVNL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,226.01,,33999350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56,,-0.55,,,,,,,3.47,-186725,-4.22 Cr,1010625,-91.25
NAUKRI,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,1270.45,,14711400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.41,,0.95,,,,,,,29.9,138050,17.54 Cr,404250,-91.28
SHRIRAMFIN,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,"1,042.3",,27825600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.22,,0.8,,,,,,,-2.3,221925,23.13 Cr,584925,-91.47
JUBLFOOD,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,439.45,,17285000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03,,0.44,,,,,,,4.5,75000,3.30 Cr,387500,-91.66
AXISBANK,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,"1,225.5",,77903750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.45,,0.28,,,,,,,-5.5,215625,26.42 Cr,788125,-91.67
COLPAL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,"2,159.5",,4274875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,0.51,,,,,,,8.6,21725,4.69 Cr,94875,-91.7
POWERGRID,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,284.75,,42229400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.49,,0.26,,,,,,,-1.4,110200,3.14 Cr,646000,-91.88
BHEL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,405.05,,82194000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6,,0.44,,,,,,,-2.45,359625,14.57 Cr,1393875,-92.0
KFINTECH,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,956,,3954275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.73,,1.25,,,,,,,-7,48875,4.67 Cr,276000,-92.06
INOXWIND,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,77.51,,105971200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.57,,0.56,,,,,,,1.2,595200,4.61 Cr,3392000,-92.14
CIPLA,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,"1,461.9",,9838750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,0.28,,,,,,,13,27625,4.04 Cr,139825,-92.48
MOTILALOFS,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,861.45,,6967250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,,0.11,,,,,,,-0.3,7750,66.76 L,107725,-92.55
BANKBARODA,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,242.25,,131414400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87,,0.29,,,,,,,2.1,374400,9.07 Cr,2220075,-92.63
MOTHERSON,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,146.5,,128510400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.49,,0.03,,,,,,,-2.22,36900,54.06 L,2349300,-92.64
MCX,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,"2,760.8",,6956100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,0.15,,,,,,,40.7,10575,2.92 Cr,147825,-92.71
GLENMARK,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,2226,,11638125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32,,0.18,,,,,,,28.9,21375,4.76 Cr,202500,-92.72
POLYCAB,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,9095,,2306375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.69,,0.75,,,,,,,-63.5,17250,15.69 Cr,44625,-92.81
PIDILITIND,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,"1,622.8",,7618500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,,-0.13,,,,,,,-8.2,-10000,-1.62 Cr,117500,-92.95
SOLARINDS,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,18425,,770550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48,,0.09,,,,,,,88,700,1.29 Cr,12050,-92.97
WAAREEENER,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,2695,,7038500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.28,,0.8,,,,,,,-7.7,56175,15.14 Cr,127925,-92.97
BEL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,387.3,,100310025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.67,,1.27,,,,,,,-2.6,1261125,48.84 Cr,2962575,-93.03
PRESTIGE,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,"1,684.5",,5018850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.44,,0.23,,,,,,,-7.4,11700,1.97 Cr,99000,-93.05
360ONE,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,1129,,4349500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.36,,0.49,,,,,,,-4.1,21000,2.37 Cr,69000,-93.11
POWERINDIA,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,30825,,519725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.36,,1.08,,,,,,,-425,5550,17.11 Cr,12575,-93.13
BANDHANBNK,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,168.05,,126230400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,0.41,,,,,,,-0.16,514800,8.65 Cr,1551600,-93.17
TATASTEEL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,184.93,,161438750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71,,-0.1,,,,,,,1.3,-159500,-2.95 Cr,2527250,-93.17
APOLLOHOSP,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,"8,951.5",,1931250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26,,0.14,,,,,,,23.5,2625,2.35 Cr,16500,-93.23
SIEMENS,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,"3,580.2",,3652600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.28,,0.39,,,,,,,-10.1,14350,5.14 Cr,58625,-93.39
HDFCLIFE,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,561.5,,41279700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,0.46,,,,,,,1.1,188100,10.56 Cr,489500,-93.42
BAJAJFINSV,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,"1,934.8",,8852700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,0.22,,,,,,,1.8,19800,3.83 Cr,100500,-93.5
PNB,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,111.69,,295072000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.37,,0.08,,,,,,,-0.42,224000,2.50 Cr,3200000,-93.54
IRFC,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,88.6,,81602850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32,,-0.47,,,,,,,1.15,-385175,-3.41 Cr,1589525,-93.67
SBILIFE,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,"1,893.9",,7009875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,0.41,,,,,,,0.4,28875,5.47 Cr,73875,-93.68
SHREECEM,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,26770,,314775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.76,,,,,,,0,2375,6.36 Cr,5800,-93.75
ASHOKLEY,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,158.27,,146715000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18,,0.57,,,,,,,-0.28,830000,13.14 Cr,3010000,-93.86
KEI,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,4812,,2036650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.89,,0.09,,,,,,,-43,1750,84.21 L,18200,-93.87
CAMS,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,792.5,,6567825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.28,,0.53,,,,,,,-10.25,34650,2.75 Cr,136950,-93.91
BIOCON,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,433.55,,46800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16,,0.38,,,,,,,-0.7,177500,7.70 Cr,797500,-93.93
DLF,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,666,,47576000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09,,0.35,,,,,,,-0.6,167200,11.14 Cr,727700,-93.94
GRASIM,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,"3,130.2",,11931250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33,,0,,,,,,,10.4,500,15.65 L,58750,-94.01
DALBHARAT,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,1845,,3872050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.41,,0.56,,,,,,,25.6,21450,3.96 Cr,59150,-94.1
RELIANCE,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,"1,284.1",,105413500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.65,,0.47,,,,,,,8.3,496000,63.69 Cr,1538500,-94.14
VBL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,438,,57909225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32,,0.33,,,,,,,5.7,189975,8.32 Cr,3459075,-94.2
ALKEM,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,5710,,1361625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64,,0.11,,,,,,,36.5,1500,85.65 L,10250,-94.23
IREDA,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,117.91,,63775350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43,,0.23,,,,,,,0.51,149325,1.76 Cr,809975,-94.3
ABCAPITAL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,392.5,,33489300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,,0.55,,,,,,,-0.1,182900,7.18 Cr,703700,-94.33
ADANIENT,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,3034,,16544787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61,,0.17,,,,,,,18.4,28737,8.72 Cr,209502,-94.36
ULTRACEMCO,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,12104,,1743900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82,,0.23,,,,,,,99,3950,4.78 Cr,23400,-94.37
TITAN,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,"4,842.1",,5816650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,,0.14,,,,,,,-24.4,8050,3.90 Cr,102550,-94.39
NYKAA,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,332.4,,43700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47,,0.01,,,,,,,1.55,6250,20.77 L,328125,-94.5
DELHIVERY,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,471.1,,23370725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.76,,0.37,,,,,,,-3.6,85075,4.01 Cr,489700,-94.57
BDL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,1224,,7141700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,,0.75,,,,,,,-2.4,53125,6.50 Cr,143650,-94.62
NESTLEIND,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,"1,512.5",,9892000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,0.5,,,,,,,18,49500,7.49 Cr,240500,-94.64
TMPV,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,328.8,,78880000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,0.31,,,,,,,2.6,243200,8.00 Cr,1313600,-94.75
TRENT,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,2927,,11305575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4,,0.21,,,,,,,-11.8,23175,6.78 Cr,60750,-94.78
GODREJPROP,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,"2,152.9",,7684300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,,0.59,,,,,,,2.7,45175,9.73 Cr,148525,-94.8
