Symbol,ATM Straddle %,Open,High,Low,Close,Price Chg,Price Chg %,IV Chg,IV Chg %,OI Chg,OI Chg %,PCR Chg,PCR Chg %,Tot CE OI Chg,Tot CE OI Chg %,Tot PE OI Chg,Tot PE OI Chg %,Tot PE-CE OI Chg,Report_Type,Source_File,Price,Price Chg %,Fut OI,Fut OI Chg,Fut OI Chg %,PCR,Strike,Call OI,Call OI Chg,Put OI,Put OI Chg,Dist. From Strike %,Fut Buildup,Sector Name,Adv/ Dec/ Unchg,Price Chg %,Volume Chg %,OI Chg %,Rollover (%),Buildup,Tol CE OI Chg,Tol PE OI Chg,Tol PE-CE OI Chg,Tol PE-CE OI Chg %,Price chg,OI,OI chg,OI Chg (Value),Volume,Volume Chg %
CIPLA,4.27,1484.0,1488.7,1480.0,1482.9,0.1,0.01,0.53,2.71,27.0,0.12,0.0,0.0,60.0,0.82,76.0,1.19,16,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COALINDIA,4.17,408.55,409.45,406.7,409.35,2.3,0.57,-0.7,-3.47,11.0,0.02,-0.01,-1.45,226.0,1.16,-27.0,-0.2,-253,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCHINSHIP,6.65,1396.0,1400.6,1394.0,1395.2,-9.1,-0.65,1.12,3.64,13.0,0.09,-0.01,-1.37,16.0,0.52,-16.0,-0.71,-32,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COFORGE,7.22,1702.0,1751.0,1700.0,1736.2,18.0,1.05,1.04,3.16,98.0,0.32,0.02,2.22,-103.0,-0.73,268.0,2.11,371,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLPAL,4.96,2180.0,2180.0,2141.5,2152.5,-23.6,-1.08,-0.8,-3.32,35.0,0.22,-0.03,-5.17,137.0,2.31,-81.0,-2.35,-218,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONCOR,5.17,528.0,528.0,523.55,525.65,-0.65,-0.12,0.12,0.49,3.0,0.02,0.01,1.1,20.0,0.55,45.0,1.37,25,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CROMPTON,7.98,266.8,266.8,263.1,263.1,-3.0,-1.13,-0.14,-0.37,3.0,0.01,0.0,0.0,22.0,0.47,2.0,0.09,-20,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUMMINSIND,7.35,5394.5,5396.5,5365.5,5384.0,-30.0,-0.55,0.79,2.36,22.0,0.11,-0.01,-1.16,18.0,0.68,-7.0,-0.31,-25,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DABUR,5.4,433.0,433.0,416.85,420.0,-15.6,-3.58,-3.22,-11.4,424.0,1.8,-0.05,-7.69,948.0,11.75,113.0,2.15,-835,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DALBHARAT,5.26,1825.7,1825.7,1814.1,1819.5,-9.3,-0.51,-0.74,-2.85,-24.0,-0.21,-0.03,-3.09,14.0,1.52,-10.0,-1.12,-24,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DELHIVERY,7.34,468.4,468.45,466.5,468.45,-1.9,-0.4,0.83,2.45,18.0,0.16,-0.01,-1.47,18.0,0.4,7.0,0.23,-11,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIVISLAB,6.58,7874.0,7908.5,7815.0,7855.0,46.5,0.6,0.74,2.49,12.0,0.03,0.03,4.17,-117.0,-1.31,167.0,2.61,284,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIXON,8.88,14140.0,14175.0,14083.0,14145.0,51.0,0.36,1.56,3.85,89.0,0.2,-0.01,-1.18,266.0,1.58,145.0,1.02,-121,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DLF,7.32,670.2,671.6,665.0,670.3,-1.95,-0.29,0.77,2.32,26.0,0.05,0.0,0.0,-7.0,-0.12,23.0,0.53,30,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMART,5.09,3850.0,3864.2,3842.1,3857.1,4.2,0.11,0.1,0.42,7.0,0.02,0.0,0.0,31.0,0.26,8.0,0.1,-23,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRREDDY,4.61,1145.9,1153.8,1142.4,1148.4,3.7,0.32,-0.28,-1.31,86.0,0.39,0.0,0.0,9.0,0.06,50.0,0.52,41,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EICHERMOT,5.66,7824.0,7851.0,7678.5,7722.5,-23.0,-0.3,-3.63,-12.04,1459.0,3.69,-0.14,-17.95,4395.0,24.02,223.0,1.55,-4172,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETERNAL,6.88,306.6,309.3,306.55,306.85,-4.45,-1.43,1.85,6.03,-37.0,-0.06,-0.01,-1.37,87.0,0.48,-82.0,-0.62,-169,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEDERALBNK,4.38,358.55,358.6,357.3,357.3,-1.7,-0.47,0.1,0.5,0.0,0.0,0.0,0.0,13.0,0.26,18.0,0.38,5,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FINNIFTY,3.11,26120.2,26321.8,26120.1,26321.8,-24.6,-0.09,0.5,3.57,-1.0,-0.22,-0.02,-1.72,17.0,1.65,-6.0,-0.5,-23,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOCIT,1.43,37599.0,37800.0,37599.0,37751.0,550.0,1.48,2.03,7.03,18.0,11.11,-0.06,-4.23,259.0,18.53,95.0,4.78,-164,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORCEMOT,9.86,17390.0,17972.0,17211.0,17801.0,524.0,3.03,-1.25,-2.57,-264.0,-2.32,-0.08,-9.2,390.0,9.64,-10.0,-0.29,-400,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORTIS,5.69,952.05,955.85,948.3,955.0,-3.1,-0.32,2.4,9.29,2.0,0.02,0.0,0.0,-6.0,-0.58,-5.0,-0.5,1,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAIL,6.06,176.99,176.99,175.53,176.32,0.17,0.1,-0.16,-0.58,42.0,0.19,0.0,0.0,31.0,0.57,5.0,0.14,-26,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GLENMARK,6.85,2279.9,2279.9,2257.1,2264.3,-8.5,-0.37,0.11,0.34,13.0,0.04,-0.02,-2.17,33.0,1.26,-14.0,-0.58,-47,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GMRAIRPORT,6.06,107.2,107.23,105.94,106.2,-1.47,-1.37,1.48,4.9,31.0,0.17,0.0,0.0,35.0,1.02,4.0,0.2,-31,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GODFRYPHLP,7.26,2045.0,2045.0,2022.4,2044.8,-6.3,-0.31,0.95,2.85,-3.0,-0.04,-0.01,-1.61,27.0,0.76,2.0,0.09,-25,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GODREJCP,6.01,1071.1,1073.4,1069.0,1073.4,-1.2,-0.11,-0.01,-0.04,4.0,0.02,0.0,0.0,4.0,0.36,-3.0,-0.42,-7,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GODREJPROP,7.52,2150.0,2156.0,2148.2,2153.0,-9.3,-0.43,0.87,2.53,19.0,0.08,0.0,0.0,-14.0,-0.29,-7.0,-0.26,7,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRASIM,4.92,3111.1,3118.7,3110.0,3118.7,-0.9,-0.03,0.3,1.31,5.0,0.01,0.0,0.0,-5.0,-0.17,-3.0,-0.15,2,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GVT&D,11.17,4132.7,4132.7,4058.9,4077.2,-40.8,-0.99,-0.41,-0.78,123.0,0.53,-0.08,-5.93,243.0,6.42,3.0,0.06,-240,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAL,6.06,4575.5,4607.5,4572.1,4600.0,1.8,0.04,0.38,1.36,137.0,0.41,0.0,0.0,30.0,0.27,32.0,0.4,2,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAVELLS,5.56,1249.0,1250.0,1239.8,1248.3,3.7,0.3,-0.46,-1.86,38.0,0.2,-0.01,-1.59,20.0,0.55,2.0,0.09,-18,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCLTECH,6.0,1350.0,1368.0,1350.0,1363.8,16.4,1.22,0.7,2.55,135.0,0.2,0.03,3.61,-314.0,-2.73,95.0,1.0,409,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HDFCAMC,6.14,2547.1,2562.0,2541.2,2557.4,1.9,0.07,0.6,2.16,-23.0,-0.11,0.01,1.3,-22.0,-0.45,75.0,2.01,97,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HDFCBANK,4.79,752.0,753.0,749.75,750.8,0.05,0.01,0.18,0.81,477.0,0.1,0.0,0.0,181.0,0.13,257.0,0.33,76,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HDFCLIFE,4.6,559.65,561.0,558.2,560.7,0.9,0.16,-0.15,-0.7,8.0,0.02,0.0,0.0,21.0,0.18,-14.0,-0.21,-35,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HEROMOTOCO,6.49,5185.0,5248.9,5180.1,5248.9,82.6,1.6,0.24,0.81,80.0,0.25,0.02,3.17,-350.0,-3.85,40.0,0.7,390,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HINDALCO,6.55,971.95,975.0,968.1,972.6,4.25,0.44,-0.01,-0.03,-37.0,-0.05,0.0,0.0,41.0,0.36,16.0,0.18,-25,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HINDPETRO,6.05,394.8,394.8,391.55,392.6,-2.5,-0.63,0.38,1.37,46.0,0.22,0.01,1.11,-3.0,-0.08,14.0,0.42,17,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HINDUNILVR,3.85,2127.0,2138.6,2116.2,2134.4,3.9,0.18,-0.07,-0.39,-4.0,-0.01,0.0,0.0,-79.0,-0.24,-30.0,-0.15,49,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HINDZINC,6.08,544.0,544.25,540.75,540.75,0.2,0.04,-0.16,-0.56,-4.0,-0.02,0.0,0.0,-27.0,-0.29,24.0,0.39,51,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HYUNDAI,7.08,1980.1,1998.8,1980.1,1995.2,15.0,0.76,-0.41,-1.22,20.0,0.14,0.0,0.0,8.0,0.26,14.0,0.59,6,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICICIBANK,4.08,1427.0,1427.9,1420.0,1422.5,-8.6,-0.6,0.72,3.94,160.0,0.11,-0.02,-3.17,529.0,2.19,-116.0,-0.76,-645,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICICIGI,5.27,1656.0,1656.0,1644.0,1652.5,-4.9,-0.3,0.13,0.53,4.0,0.03,-0.01,-1.14,17.0,0.51,-12.0,-0.41,-29,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICICIPRULI,5.76,514.5,515.1,512.35,514.4,1.1,0.21,0.31,1.2,14.0,0.07,0.0,0.0,24.0,0.98,1.0,0.06,-23,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDEA,8.16,13.2,13.2,13.07,13.11,-0.04,-0.3,0.4,1.06,-1.0,0.0,0.0,0.0,30.0,0.22,-1.0,-0.01,-31,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDFCFIRSTB,5.7,84.7,85.08,84.29,84.37,-0.68,-0.8,1.18,4.55,50.0,0.13,0.0,0.0,26.0,0.23,14.0,0.19,-12,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IEX,6.16,134.61,134.94,134.18,134.18,-1.01,-0.75,0.19,0.66,14.0,0.09,-0.01,-1.19,3.0,0.07,-12.0,-0.34,-15,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INDHOTEL,4.55,744.0,744.0,738.0,741.4,1.0,0.14,0.46,2.18,7.0,0.03,0.01,1.25,-16.0,-0.59,7.0,0.32,23,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INDIANB,5.99,830.0,833.0,822.4,830.35,-1.7,-0.2,-0.19,-0.67,13.0,0.11,-0.01,-0.94,21.0,0.82,-2.0,-0.07,-23,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INDIGO,5.93,5250.0,5254.0,5215.0,5237.0,-57.0,-1.08,1.55,5.92,105.0,0.28,-0.02,-1.83,130.0,1.52,-14.0,-0.15,-144,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INDUSINDBK,5.48,1012.75,1012.75,1006.0,1008.95,-4.85,-0.48,0.31,1.23,4.0,0.01,0.0,0.0,24.0,0.3,14.0,0.21,-10,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INDUSTOWER,4.85,389.85,392.2,388.25,391.7,3.15,0.81,0.27,1.21,9.0,0.02,0.01,2.13,38.0,0.4,99.0,2.22,61,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFY,6.78,1169.2,1186.0,1166.9,1183.0,26.4,2.28,1,3.22,2162.0,0.94,0.02,1.92,877.0,1.5,2040.0,3.35,1163,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INOXWIND,9.17,76.77,76.82,75.25,75.25,-1.85,-2.4,1.01,2.39,110.0,0.67,-0.02,-2.82,111.0,2.55,-9.0,-0.29,-120,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IOC,5.62,139.4,139.79,139.0,139.59,-0.11,-0.08,0.23,0.88,115.0,0.39,0.01,1.1,21.0,0.35,39.0,0.72,18,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IREDA,7.75,118.99,118.99,118.22,118.3,-0.87,-0.73,1.08,3.18,8.0,0.06,0.0,0.0,1.0,0.02,0.0,0.0,-,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRFC,6.54,89.8,89.8,88.62,88.99,-0.57,-0.64,0.47,1.57,51.0,0.34,0.0,0.0,111.0,1.31,35.0,0.49,-76,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITC,4.61,287.5,288.6,286.7,288.45,0.75,0.26,0.57,2.7,68.0,0.08,0.0,0.0,-77.0,-0.23,180.0,0.73,257,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JINDALSTEL,5.38,1089.9,1097.2,1089.9,1095.0,0.7,0.06,0.49,2.02,4.0,0.02,0.01,1.23,-28.0,-0.61,3.0,0.08,31,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JIOFIN,6.03,249.85,251.0,248.46,249.3,-1.38,-0.55,0.25,0.91,289.0,0.4,0.0,0.0,178.0,0.74,166.0,1.05,-12,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JSWENERGY,5.5,548.95,549.8,544.05,544.8,-4.25,-0.77,0.16,0.62,16.0,0.07,0.02,2.5,-61.0,-1.76,4.0,0.14,65,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JSWSTEEL,5.01,1285.0,1285.0,1278.9,1281.0,-2.8,-0.22,0.47,2.05,-2.0,0.0,0.0,0.0,-10.0,-0.28,2.0,0.08,12,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JUBLFOOD,6.99,440.0,441.0,436.95,437.35,-2.1,-0.48,0.75,2.33,11.0,0.08,0.0,0.0,6.0,0.16,6.0,0.18,0,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KALYANKJIL,12.84,633.85,636.2,629.0,632.75,1.9,0.3,2.14,3.72,-102.0,-0.56,-0.06,-5.0,715.0,6.55,77.0,0.59,-638,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAYNES,12.43,3650.0,3775.6,3638.5,3675.0,17.8,0.49,0.32,0.58,400.0,1.63,-0.01,-1.41,153.0,1.91,11.0,0.19,-142,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEI,7.7,4854.0,4858.5,4825.5,4830.5,-29.5,-0.61,1.26,3.54,5.0,0.04,0.0,0.0,4.0,0.32,-1.0,-0.11,-5,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFINTECH,7.33,950.0,950.0,942.3,944.55,-5.15,-0.54,0.28,0.83,-2.0,-0.03,-0.01,-1.61,38.0,0.97,-4.0,-0.16,-42,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOTAKBANK,4.24,390.9,390.9,388.4,390.0,-1.45,-0.37,0.14,0.71,4.0,0.0,-0.01,-1.35,57.0,0.46,-54.0,-0.59,-111,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KPITTECH,8.04,610.0,618.25,600.1,600.25,-37.4,-5.87,-0.69,-1.85,730.0,4.6,-0.07,-9.46,1213.0,8.81,-140.0,-1.37,-1353,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAURUSLABS,5.6,1792.0,1801.3,1784.9,1790.3,5.0,0.28,0.5,1.94,67.0,0.34,0.01,1.18,12.0,0.11,86.0,0.91,74,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LICHSGFIN,6.84,545.1,546.75,538.3,538.8,-8.35,-1.53,0.98,3.16,115.0,0.49,-0.02,-2.82,154.0,3.52,24.0,0.77,-130,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LICI,5.81,422.5,424.0,420.85,423.25,1.45,0.34,0.59,2.29,12.0,0.09,-0.01,-1.96,45.0,0.85,-5.0,-0.19,-50,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LODHA,7.84,1235.0,1255.65,1229.05,1252.0,17.15,1.39,-0.25,-0.69,7.0,0.03,0.03,4.76,-286.0,-3.69,20.0,0.41,306,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT,4.18,3942.0,3944.2,3908.1,3939.4,-5.7,-0.14,-0.1,-0.52,4.0,0.01,0.0,0.0,-26.0,-0.08,14.0,0.06,40,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LTF,7.22,310.0,310.0,306.8,307.05,-3.6,-1.16,0.77,2.32,47.0,0.21,-0.01,-1.23,10.0,0.16,-9.0,-0.18,-19,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LTM,7.39,4468.0,4531.0,4439.9,4510.6,79.8,1.8,0.51,1.5,50.0,0.26,0.03,3.75,-102.0,-2.76,41.0,1.39,143,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUPIN,5.85,2475.0,2483.0,2461.5,2472.5,10.6,0.43,0.04,0.15,-16.0,-0.12,0.02,2.99,-51.0,-1.63,41.0,1.96,92,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M&M,6.52,3239.6,3254.6,3209.1,3250.6,20.5,0.63,0.38,1.26,133.0,0.18,0.01,1.2,143.0,0.77,404.0,2.65,261,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANAPPURAM,8.23,374.0,374.0,370.3,371.95,-0.05,-0.01,1.37,3.67,84.0,0.47,0.0,0.0,8.0,0.29,-2.0,-0.12,-10,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANKIND,7.18,2590.5,2604.5,2576.3,2598.8,-1.1,-0.04,0.09,0.27,-7.0,-0.06,0.0,0.0,-7.0,-0.34,2.0,0.13,9,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARICO,5.59,881.3,890.25,876.8,887.7,8.2,0.93,1.41,5.58,59.0,0.49,0.01,2.0,-60.0,-2.02,11.0,0.74,71,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARUTI,5.68,13751.0,13860.0,13750.0,13845.0,6.0,0.04,0.46,1.75,142.0,0.33,0.02,2.99,-63.0,-0.36,224.0,1.88,287,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAXHEALTH,6.03,1118.0,1123.4,1118.0,1122.8,5.7,0.51,-0.03,-0.11,9.0,0.05,0.01,1.09,-22.0,-1.11,0.0,0.0,-,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-30.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
