Symbol,Price,Price Chg %,OI,OI Chg %,PCR,ATM Straddle %,IV Chg,IV Chg %,Fut OI,Fut OI Chg,Fut OI Chg %,Fut Buildup,Volume,Volume Chg %,Report_Type,Source_File,NTIS Intraday Score,Trade Bias,Reason,Pattern
TATAPOWER,378.35,-0.15,63636150.0,-0.06,,,,,,,,,276950.0,-95.64,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Long Unwinding
RELIANCE,1287.0,0.28,105608000.0,-0.07,,,,,,,,,457500.0,-95.79,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Covering
VOLTAS,1310.1,-0.83,7225500.0,0.01,,,,,,,,,33750.0,-95.8,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup
MFSL,1534.0,0.6,9669200.0,0.15,,,,,,,,,41600.0,-95.82,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Fresh Long Buildup
NIFTYNXT50,72650.0,-0.01,15825.0,0.48,,,,,,,,,125.0,-95.87,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup
POLICYBZR,1608.7,-0.52,9336950.0,0.02,,,,,,,,,24150.0,-95.88,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup
PIIND,2760.0,0.17,2733325.0,0.1,,,,,,,,,8400.0,-95.89,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Fresh Long Buildup
KOTAKBANK,390.45,-0.26,179642000.0,0.01,,,,,,,,,314000.0,-95.92,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup
ABCAPITAL,397.0,-0.77,33935700.0,0.03,,,,,,,,,300700.0,-95.76,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup
FINNIFTY,26321.8,-0.09,27000.0,-0.22,,,,,,,,,540.0,-95.93,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Long Unwinding
AXISBANK,1230.5,-0.77,78758125.0,0.06,,,,,,,,,273750.0,-95.94,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup
CGPOWER,828.5,-0.71,18642200.0,0.49,,,,,,,,,185300.0,-96.0,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup
OFSS,11465.0,-0.04,1303200.0,0.08,,,,,,,,,12700.0,-95.98,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup
INDHOTEL,740.1,-0.04,21485000.0,0.04,,,,,,,,,56000.0,-96.01,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup
JIOFIN,248.6,-0.83,169519600.0,0.42,,,,,,,,,2488650.0,-96.03,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup
ALKEM,5710.5,0.25,1368625.0,0.05,,,,,,,,,3000.0,-96.09,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Fresh Long Buildup
DLF,669.05,-0.48,46986050.0,0.08,,,,,,,,,169100.0,-96.1,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup
SOLARINDS,18059.0,-0.75,787200.0,0.14,,,,,,,,,2400.0,-96.11,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup
GAIL,176.26,0.06,78742550.0,0.23,,,,,,,,,351450.0,-96.13,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Fresh Long Buildup
NHPC,77.75,-0.49,121458200.0,0.03,,,,,,,,,326650.0,-96.2,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup
SWIGGY,285.0,0.22,54487200.0,1.2,,,,,,,,,1620600.0,-96.2,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Fresh Long Buildup
PFC,425.6,0.24,47895900.0,0.21,,,,,,,,,248300.0,-96.24,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Fresh Long Buildup
ASHOKLEY,158.19,-0.28,144005000.0,0.18,,,,,,,,,850000.0,-96.27,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup
SIEMENS,3618.3,0.04,3665200.0,0.03,,,,,,,,,14175.0,-96.28,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Fresh Long Buildup
TIINDIA,2770.1,-1.1,1950200.0,0.03,,,,,,,,,5800.0,-96.32,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup
TATASTEEL,188.25,-0.08,161163750.0,0.16,,,,,,,,,937750.0,-96.34,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup
BEL,387.1,-0.65,100595025.0,0.1,,,,,,,,,591375.0,-96.38,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup
PETRONET,277.8,-0.13,31490600.0,0.07,,,,,,,,,89300.0,-96.4,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup
BHARTIARTL,1966.5,0.5,57743375.0,0.0,,,,,,,,,137750.0,-96.43,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Neutral
POLYCAB,9013.0,-0.97,2334375.0,0.2,,,,,,,,,11250.0,-96.43,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup
BANKINDIA,137.49,-0.41,99070400.0,0.05,,,,,,,,,296400.0,-96.44,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup
BANKBARODA,243.75,-0.45,130490100.0,0.06,,,,,,,,,456300.0,-96.46,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup
ZYDUSLIFE,1132.4,0.28,9705600.0,-0.02,,,,,,,,,45900.0,-96.46,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Covering
FORTIS,954.7,-0.35,9090750.0,0.01,,,,,,,,,27900.0,-96.48,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup
AMBER,7426.0,-0.24,1264500.0,0.16,,,,,,,,,12000.0,-96.52,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup
TATAELXSI,3705.5,0.34,2616000.0,0.16,,,,,,,,,25375.0,-96.54,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Fresh Long Buildup
UNIONBANK,170.62,-0.57,119545800.0,0.04,,,,,,,,,358425.0,-96.57,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup
BLUESTARCO,1677.9,-0.18,3118700.0,0.01,,,,,,,,,11050.0,-96.66,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup
UNITDSPR,1526.9,0.87,8342800.0,0.12,,,,,,,,,51600.0,-96.7,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Fresh Long Buildup
GODREJPROP,2145.1,-0.8,7532525.0,0.1,,,,,,,,,25025.0,-96.77,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup
ITC,288.5,0.28,156495450.0,0.07,,,,,,,,,455400.0,-96.84,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Fresh Long Buildup
HDFCLIFE,560.2,0.07,41240100.0,0.02,,,,,,,,,77000.0,-96.88,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Fresh Long Buildup
CONCOR,523.95,-0.45,21895000.0,0.01,,,,,,,,,62500.0,-96.9,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup
ADANIENT,3020.2,-0.75,16169043.0,0.13,,,,,,,,,92700.0,-96.93,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup
JUBLFOOD,437.2,-0.51,17331250.0,0.05,,,,,,,,,83750.0,-96.95,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup
CAMS,788.85,-0.68,6504300.0,0.09,,,,,,,,,26400.0,-97.09,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup
ABB,7273.5,-0.91,2051750.0,0.04,,,,,,,,,26000.0,-97.13,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup
PATANJALI,358.4,-0.11,30389175.0,0.17,,,,,,,,,566525.0,-97.15,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup
COALINDIA,409.45,0.59,75728250.0,0.0,,,,,,,,,224100.0,-97.18,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Neutral
COLPAL,2148.0,-1.29,4361775.0,0.34,,,,,,,,,99000.0,-97.18,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup
PAYTM,1333.9,-0.05,19631550.0,0.06,,,,,,,,,150075.0,-97.21,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup
RBLBANK,370.5,-0.63,47710725.0,0.31,,,,,,,,,250825.0,-97.22,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup
VMM,108.41,-0.41,42296850.0,-0.02,,,,,,,,,130950.0,-97.24,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Long Unwinding
KEI,4809.0,-1.05,2023525.0,0.05,,,,,,,,,5075.0,-97.3,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup
SHREECEM,26550.0,-0.17,320800.0,0.03,,,,,,,,,950.0,-97.3,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup
CUMMINSIND,5378.0,-0.66,3983800.0,0.09,,,,,,,,,18600.0,-97.33,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup
MANKIND,2598.3,-0.06,2715500.0,-0.03,,,,,,,,,14000.0,-97.34,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Long Unwinding
CIPLA,1484.0,0.08,9868075.0,0.0,,,,,,,,,43350.0,-97.37,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Neutral
IEX,134.0,-0.88,70739700.0,0.11,,,,,,,,,261000.0,-97.38,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup
POWERINDIA,31565.0,-0.93,531650.0,0.16,,,,,,,,,3125.0,-97.39,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup
LTF,306.7,-1.27,49522500.0,0.21,,,,,,,,,326250.0,-97.45,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup
IREDA,118.3,-0.73,63512900.0,0.11,,,,,,,,,153850.0,-97.53,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup
KFINTECH,943.9,-0.61,3429875.0,-0.13,,,,,,,,,38525.0,-97.54,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Long Unwinding
DELHIVERY,467.55,-0.6,23175675.0,0.29,,,,,,,,,124500.0,-97.55,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup
PHOENIXLTD,1901.5,-0.57,3577350.0,0.32,,,,,,,,,50400.0,-97.77,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup
NTPC,344.7,-0.25,100576500.0,0.01,,,,,,,,,100500.0,-97.95,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup
UPL,611.35,-0.23,30281540.0,0.01,,,,,,,,,52845.0,-97.96,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup
ICICIGI,1653.4,-0.24,5073250.0,0.02,,,,,,,,,9750.0,-97.97,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup
POWERGRID,284.7,0.35,43128100.0,0.03,,,,,,,,,142500.0,-98.11,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Fresh Long Buildup
BOSCHLTD,41090.0,0.49,204975.0,0.1,,,,,,,,,1175.0,-98.12,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Fresh Long Buildup
DMART,3859.5,0.17,5151750.0,0.01,,,,,,,,,11850.0,-98.22,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Fresh Long Buildup
BANDHANBNK,172.19,-0.53,129949200.0,0.03,,,,,,,,,464400.0,-98.24,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup
LT,3938.3,-0.17,12023900.0,0.0,,,,,,,,,63350.0,-98.29,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Neutral
BHEL,405.95,-0.32,81041625.0,0.06,,,,,,,,,236250.0,-98.31,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup
AMBUJACEM,434.65,-0.79,79564800.0,0.08,,,,,,,,,232800.0,-98.35,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup
JINDALSTEL,1094.2,-0.01,12802500.0,0.01,,,,,,,,,46250.0,-98.35,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup
NMDC,86.15,-0.17,340935750.0,-0.02,,,,,,,,,499500.0,-98.46,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Long Unwinding
GRASIM,3114.6,-0.16,11924500.0,0.01,,,,,,,,,7250.0,-98.53,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup
MAXHEALTH,1121.5,0.39,9678900.0,0.04,,,,,,,,,11550.0,-98.54,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Fresh Long Buildup
COCHINSHIP,1398.0,-0.45,5723200.0,0.09,,,,,,,,,12800.0,-98.56,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup
NAM-INDIA,1156.0,-0.23,7005625.0,-0.03,,,,,,,,,10625.0,-98.62,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Long Unwinding
CHOLAFIN,1802.0,-0.61,12668750.0,-0.02,,,,,,,,,55000.0,-98.75,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Long Unwinding
GODFRYPHLP,2044.8,-0.31,1915100.0,-0.04,,,,,,,,,11000.0,-98.78,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Long Unwinding
JSWSTEEL,1281.4,-0.19,39320100.0,0.0,,,,,,,,,31050.0,-98.85,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Neutral
SAIL,171.22,0.05,182139100.0,0.05,,,,,,,,,427700.0,-98.87,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Fresh Long Buildup
HINDUNILVR,2134.6,0.19,15469200.0,-0.01,,,,,,,,,85500.0,-98.94,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Covering
GODREJCP,1073.4,-0.11,10182000.0,0.01,,,,,,,,,6000.0,-99.25,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup
BANKEX,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Neutral
BAJAJHLDNG,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Neutral
