Symbol,Price,Price Chg %,Price Chg %,Price Chg %,Price Chg %,Price Chg %,Price Chg %,Price Chg %,Price Chg %,Price Chg %,Price Chg %,Price Chg %,OI,OI Chg %,OI Chg %,OI Chg %,OI Chg %,OI Chg %,PCR,ATM Straddle %,IV Chg,IV Chg %,Fut OI,Fut OI Chg,Fut OI Chg %,Fut Buildup,Volume,Volume Chg %,Volume Chg %,Report_Type,Source_File
ADANIPOWER,208.76,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,161407850,0.04,0.04,0.04,0.04,0.04,,,,,,,,,216550,-98.33,-98.33,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
RADICO,"4,512.1",-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,896250,0.03,0.03,0.03,0.03,0.03,,,,,,,,,1650,-98.37,-98.37,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
ADANIPORTS,1667,-0.39,-0.39,-0.39,-0.39,-0.39,-0.39,-0.39,-0.39,-0.39,-0.39,-0.39,20329050,0.03,0.03,0.03,0.03,0.03,,,,,,,,,28025,-98.39,-98.39,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
OFSS,11835,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,1219900,0.06,0.06,0.06,0.06,0.06,,,,,,,,,2500,-98.43,-98.43,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
POLICYBZR,1714,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,8593900,0.04,0.04,0.04,0.04,0.04,,,,,,,,,30800,-98.52,-98.52,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
INOXWIND,74,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,108441600,0.04,0.04,0.04,0.04,0.04,,,,,,,,,121600,-98.55,-98.55,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
SBILIFE,"1,831.4",-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,5591625,0.05,0.05,0.05,0.05,0.05,,,,,,,,,10125,-98.61,-98.61,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
ADANIENSOL,"1,620.5",-0.39,-0.39,-0.39,-0.39,-0.39,-0.39,-0.39,-0.39,-0.39,-0.39,-0.39,19097100,0.04,0.04,0.04,0.04,0.04,,,,,,,,,27675,-98.62,-98.62,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
TITAN,"5,099.2",-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,5203800,0.03,0.03,0.03,0.03,0.03,,,,,,,,,13475,-98.66,-98.66,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
ASHOKLEY,176.45,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,137980000,0.05,0.05,0.05,0.05,0.05,,,,,,,,,270000,-98.72,-98.72,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
ALKEM,5520,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,1446375,0.03,0.03,0.03,0.03,0.03,,,,,,,,,1875,-98.73,-98.73,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
OIL,476.4,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,15796200,0.13,0.13,0.13,0.13,0.13,,,,,,,,,78400,-98.73,-98.73,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
ULTRACEMCO,11748,-0.38,-0.38,-0.38,-0.38,-0.38,-0.38,-0.38,-0.38,-0.38,-0.38,-0.38,1614450,0.04,0.04,0.04,0.04,0.04,,,,,,,,,1850,-98.74,-98.74,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
BHARATFORG,2058,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,9312000,0.04,0.04,0.04,0.04,0.04,,,,,,,,,62500,-98.77,-98.77,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
NAM-INDIA,"1,170.5",-0.26,-0.26,-0.26,-0.26,-0.26,-0.26,-0.26,-0.26,-0.26,-0.26,-0.26,7454375,0.02,0.02,0.02,0.02,0.02,,,,,,,,,5000,-98.78,-98.78,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
DMART,"4,037.1",-0.41,-0.41,-0.41,-0.41,-0.41,-0.41,-0.41,-0.41,-0.41,-0.41,-0.41,5124300,0.03,0.03,0.03,0.03,0.03,,,,,,,,,3450,-98.79,-98.79,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
WIPRO,183.96,-0.47,-0.47,-0.47,-0.47,-0.47,-0.47,-0.47,-0.47,-0.47,-0.47,-0.47,208881000,0.02,0.02,0.02,0.02,0.02,,,,,,,,,225000,-98.8,-98.8,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
INDUSINDBK,"1,009.7",-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,33415900,0.01,0.01,0.01,0.01,0.01,,,,,,,,,15400,-98.81,-98.81,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
POWERINDIA,34965,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,555175,0.13,0.13,0.13,0.13,0.13,,,,,,,,,2400,-98.82,-98.82,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
PATANJALI,351.05,-0.88,-0.88,-0.88,-0.88,-0.88,-0.88,-0.88,-0.88,-0.88,-0.88,-0.88,35078325,0.06,0.06,0.06,0.06,0.06,,,,,,,,,91375,-98.86,-98.86,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
EICHERMOT,8024,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3638900,0.04,0.04,0.04,0.04,0.04,,,,,,,,,4900,-98.87,-98.87,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
PRESTIGE,"1,572.2",-0.77,-0.77,-0.77,-0.77,-0.77,-0.77,-0.77,-0.77,-0.77,-0.77,-0.77,5383350,0.03,0.03,0.03,0.03,0.03,,,,,,,,,15750,-98.9,-98.9,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
SONACOMS,804,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,12825750,0.05,0.05,0.05,0.05,0.05,,,,,,,,,20825,-98.92,-98.92,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
FEDERALBNK,355.55,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,84495000,0.01,0.01,0.01,0.01,0.01,,,,,,,,,50000,-98.94,-98.94,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
BANKBARODA,247.95,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,130996125,0.01,0.01,0.01,0.01,0.01,,,,,,,,,117000,-98.95,-98.95,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
COALINDIA,414.45,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,78568650,-0.01,-0.01,-0.01,-0.01,-0.01,,,,,,,,,67500,-98.96,-98.96,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
NAUKRI,1353,-0.96,-0.96,-0.96,-0.96,-0.96,-0.96,-0.96,-0.96,-0.96,-0.96,-0.96,12745700,-0.16,-0.16,-0.16,-0.16,-0.16,,,,,,,,,63250,-98.96,-98.96,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
LICI,407.6,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,58101400,-0.11,-0.11,-0.11,-0.11,-0.11,,,,,,,,,422800,-98.97,-98.97,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
GODFRYPHLP,"2,217.8",-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,1736625,0.05,0.05,0.05,0.05,0.05,,,,,,,,,2200,-98.99,-98.99,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
MIDCPNIFTY,14965.25,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1762680,0.12,0.12,0.12,0.12,0.12,,,,,,,,,4320,-99.03,-99.03,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
NYKAA,324.5,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,51243750,0,0,0,0,0,,,,,,,,,46875,-99.06,-99.06,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
PNBHOUSING,"1,147.5",-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,7833150,0.03,0.03,0.03,0.03,0.03,,,,,,,,,4550,-99.14,-99.14,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
KAYNES,"3,722.8",-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,3625800,0.08,0.08,0.08,0.08,0.08,,,,,,,,,10200,-99.26,-99.26,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
MOTILALOFS,882.9,-0.81,-0.81,-0.81,-0.81,-0.81,-0.81,-0.81,-0.81,-0.81,-0.81,-0.81,6152725,0,0,0,0,0,,,,,,,,,4650,-99.51,-99.51,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
INDUSTOWER,374.05,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,91553500,0.01,0.01,0.01,0.01,0.01,,,,,,,,,44200,-99.58,-99.58,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
NIFTYFPI,1586,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,1100,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
BAJAJHLDNG,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,-,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
NIFTYNXT50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,-,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
BANKEX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,-,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
FOCIT,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,-,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
