Symbol,Price,Price Chg %,OI,OI Chg %,PCR,ATM Straddle %,IV Chg,IV Chg %,Fut OI,Fut OI Chg,Fut OI Chg %,Fut Buildup,Volume,Volume Chg %,Report_Type,Source_File,NTIS Intraday Score,Trade Bias,Reason
ASIANPAINT,2746.9,0.11,7412000.0,0.03,,,,,,,,,12000.0,-97.76,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
MARUTI,13995.0,-0.11,1901200.0,0.09,,,,,,,,,5250.0,-97.76,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
POLYCAB,9113.5,0.24,2336375.0,0.06,,,,,,,,,10750.0,-97.78,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
SAIL,172.5,0.64,169195300.0,-0.01,,,,,,,,,61100.0,-97.79,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
FORCEMOT,18388.0,-0.11,230950.0,-0.11,,,,,,,,,500.0,-97.83,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
LTM,4809.0,-0.74,3184950.0,0.0,,,,,,,,,10350.0,-97.83,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
MAZDOCK,2546.3,-0.41,5144175.0,0.04,,,,,,,,,8775.0,-97.85,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
INDIANB,879.4,0.15,11549000.0,0.02,,,,,,,,,34000.0,-97.91,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
BAJAJFINSV,2012.2,-0.39,7534800.0,0.05,,,,,,,,,13500.0,-97.92,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
KPITTECH,625.75,0.09,12524000.0,0.06,,,,,,,,,28675.0,-97.95,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
ADANIGREEN,1359.9,-0.33,27342600.0,0.06,,,,,,,,,50400.0,-97.96,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
JSWSTEEL,1288.6,0.5,40329225.0,-0.02,,,,,,,,,28350.0,-97.97,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
SBICARD,643.6,-0.55,23318400.0,0.02,,,,,,,,,32000.0,-97.98,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
BRITANNIA,5604.0,0.0,1843500.0,-0.01,,,,,,,,,4125.0,-98.01,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
DELHIVERY,472.0,-0.58,25910525.0,-0.06,,,,,,,,,112050.0,-98.02,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
OBEROIRLTY,1784.0,-0.43,5405750.0,-0.01,,,,,,,,,6650.0,-98.02,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
ICICIGI,1638.6,-0.35,5446350.0,0.02,,,,,,,,,5850.0,-98.03,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
BLUESTARCO,1486.1,-0.65,4891900.0,0.13,,,,,,,,,13975.0,-98.04,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
RBLBANK,387.0,-0.06,41643300.0,0.02,,,,,,,,,60325.0,-98.05,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
VOLTAS,1278.2,-0.7,7212750.0,0.1,,,,,,,,,19875.0,-98.05,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
HDFCLIFE,536.5,-0.44,48808100.0,0.06,,,,,,,,,57200.0,-98.06,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
SWIGGY,277.95,-0.23,76675550.0,0.19,,,,,,,,,341275.0,-98.06,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
HDFCAMC,2512.1,-0.66,6853200.0,0.03,,,,,,,,,17100.0,-98.08,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
KEI,5608.0,-0.67,1606325.0,0.07,,,,,,,,,7525.0,-98.08,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
ANGELONE,288.95,-0.91,30515000.0,0.11,,,,,,,,,150000.0,-98.13,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
AXISBANK,1231.9,-0.41,80048125.0,0.03,,,,,,,,,75625.0,-98.13,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
VBL,436.4,-0.65,54879825.0,0.04,,,,,,,,,104550.0,-98.14,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
WAAREEENER,2704.3,-0.19,7194600.0,-0.01,,,,,,,,,4725.0,-98.16,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
RECLTD,339.25,-0.73,42762825.0,0.06,,,,,,,,,118125.0,-98.19,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
AUBANK,1066.5,-0.07,21753000.0,0.06,,,,,,,,,25000.0,-98.21,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
COCHINSHIP,1510.4,0.51,5275200.0,-0.02,,,,,,,,,7200.0,-98.24,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
CAMS,784.6,-0.93,7349100.0,0.04,,,,,,,,,13200.0,-98.26,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
PAYTM,1607.8,0.31,16535800.0,0.27,,,,,,,,,110200.0,-98.26,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
CHOLAFIN,1899.0,-0.24,12656875.0,0.0,,,,,,,,,15625.0,-98.27,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
GAIL,174.35,-0.14,88064850.0,0.11,,,,,,,,,202350.0,-98.27,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
INFY,1185.5,-0.46,81492400.0,0.03,,,,,,,,,148000.0,-98.3,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
ADANIPOWER,208.76,-0.29,161407850.0,0.04,,,,,,,,,216550.0,-98.33,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
RADICO,4512.1,-0.73,896250.0,0.03,,,,,,,,,1650.0,-98.37,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
ADANIPORTS,1667.0,-0.39,20329050.0,0.03,,,,,,,,,28025.0,-98.39,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
OFSS,11835.0,-0.2,1219900.0,0.06,,,,,,,,,2500.0,-98.43,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
POLICYBZR,1714.0,-0.83,8593900.0,0.04,,,,,,,,,30800.0,-98.52,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
INOXWIND,74.0,-0.24,108441600.0,0.04,,,,,,,,,121600.0,-98.55,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
SBILIFE,1831.4,-0.45,5591625.0,0.05,,,,,,,,,10125.0,-98.61,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
ADANIENSOL,1620.5,-0.39,19097100.0,0.04,,,,,,,,,27675.0,-98.62,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
TITAN,5099.2,-0.3,5203800.0,0.03,,,,,,,,,13475.0,-98.66,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
ASHOKLEY,176.45,0.38,137980000.0,0.05,,,,,,,,,270000.0,-98.72,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
ALKEM,5520.0,-0.18,1446375.0,0.03,,,,,,,,,1875.0,-98.73,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
OIL,476.4,0.6,15796200.0,0.13,,,,,,,,,78400.0,-98.73,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
ULTRACEMCO,11748.0,-0.38,1614450.0,0.04,,,,,,,,,1850.0,-98.74,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
BHARATFORG,2058.0,0.22,9312000.0,0.04,,,,,,,,,62500.0,-98.77,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
NAM-INDIA,1170.5,-0.26,7454375.0,0.02,,,,,,,,,5000.0,-98.78,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
DMART,4037.1,-0.41,5124300.0,0.03,,,,,,,,,3450.0,-98.79,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
WIPRO,183.96,-0.47,208881000.0,0.02,,,,,,,,,225000.0,-98.8,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
INDUSINDBK,1009.7,-0.15,33415900.0,0.01,,,,,,,,,15400.0,-98.81,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
POWERINDIA,34965.0,0.14,555175.0,0.13,,,,,,,,,2400.0,-98.82,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
PATANJALI,351.05,-0.88,35078325.0,0.06,,,,,,,,,91375.0,-98.86,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
EICHERMOT,8024.0,0.1,3638900.0,0.04,,,,,,,,,4900.0,-98.87,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
PRESTIGE,1572.2,-0.77,5383350.0,0.03,,,,,,,,,15750.0,-98.9,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
SONACOMS,804.0,0.15,12825750.0,0.05,,,,,,,,,20825.0,-98.92,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
FEDERALBNK,355.55,0.03,84495000.0,0.01,,,,,,,,,50000.0,-98.94,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
BANKBARODA,247.95,0.26,130996125.0,0.01,,,,,,,,,117000.0,-98.95,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
COALINDIA,414.45,0.42,78568650.0,-0.01,,,,,,,,,67500.0,-98.96,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
NAUKRI,1353.0,-0.96,12745700.0,-0.16,,,,,,,,,63250.0,-98.96,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
LICI,407.6,0.1,58101400.0,-0.11,,,,,,,,,422800.0,-98.97,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
GODFRYPHLP,2217.8,-0.09,1736625.0,0.05,,,,,,,,,2200.0,-98.99,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
MIDCPNIFTY,14965.25,-0.1,1762680.0,0.12,,,,,,,,,4320.0,-99.03,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
NYKAA,324.5,-0.03,51243750.0,0.0,,,,,,,,,46875.0,-99.06,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
PNBHOUSING,1147.5,-0.31,7833150.0,0.03,,,,,,,,,4550.0,-99.14,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
KAYNES,3722.8,-0.02,3625800.0,0.08,,,,,,,,,10200.0,-99.26,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
MOTILALOFS,882.9,-0.81,6152725.0,0.0,,,,,,,,,4650.0,-99.51,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
INDUSTOWER,374.05,0.78,91553500.0,0.01,,,,,,,,,44200.0,-99.58,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
NIFTYFPI,1586.0,,,,,,,,,,,,1100.0,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
BAJAJHLDNG,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
NIFTYNXT50,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
BANKEX,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
FOCIT,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
